128 0 0 0.0 0.0 28.95 0.0386865 0.2474057 6.2424013 -3.4886464 1.15964 0.2351923 0.0090093 0.0 54.3401979 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 29.43 0.045328 0.1652488 2.8569364 -0.1873303 0.1658736 0.0366858 0.0125876 0.0 75.8243294 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 0 0 0.0 0.0 29.17 0.0286207 0.1375315 1.5247939 0.0708439 0.0764664 0.0230311 0.0062346 0.0 82.9330854 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
512 0 0 0.0 0.0 29.79 0.031255 0.1308049 1.3491388 0.1478726 0.0684954 0.0176873 0.005205 0.0 84.1195622 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
640 0 0 0.0 0.0 29.63 0.0327507 0.1316743 1.2422751 0.1534941 0.0538144 0.0157245 0.0051028 0.0 84.2353153 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
768 0 0 0.0 0.0 30.12 0.0299524 0.1167297 1.3299288 0.0756153 0.0504612 0.0189614 0.0045076 0.0 87.7244071 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
896 0 0 0.0 0.0 30.31 0.0251121 0.1092689 1.3799901 0.1311943 0.0468365 0.0140223 0.0050353 0.0 88.7799951 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 0 0 0.0 0.0 35.37 0.0208694 0.1072889 1.4958244 0.1301667 0.0406573 0.0120407 0.0035463 0.0 88.5970545 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 0 0 0.0 0.0 37.9 0.0171833 0.1023605 1.5566467 0.1602884 0.038221 0.0090384 0.0032127 0.0 89.9301924 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 0 0 0.0 0.0 37.46 0.0190677 0.0981361 1.5133927 0.1174768 0.0663011 0.0107238 0.022688 0.0 90.5077483 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 0 0 0.0 0.0 38.3 0.0172298 0.0900959 1.4861051 0.1156324 0.0389072 0.0093003 0.004906 0.0 91.8099024 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
