128 0 0 0.0 0.0 42.78 0.0679125 1.2660447 0.9247372 -4.655686 2.4133564 0.3127969 0.0052865 0.0 67.0314711 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 43.2 0.054294 1.261017 0.891253 -0.0663671 0.3689959 0.0497072 0.0095711 0.0 90.8226619 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 0 0 0.0 0.0 49.42 0.0419295 1.1895002 1.1993287 0.3101976 0.2818043 0.026996 0.0173793 0.0 94.2534121 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
512 0 0 0.0 0.0 54.75 0.0311463 1.1297887 1.785476 0.3707262 0.214443 0.0205902 0.013082 0.0 95.8958752 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
640 0 0 0.0 0.0 54.95 0.0248012 1.0833589 2.5871901 0.3497088 0.1496115 0.0153156 0.009323 0.0 96.2572258 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
768 0 0 0.0 0.0 53.93 0.0199169 1.0708204 2.9834336 0.3535318 0.1106136 0.0107015 0.0064798 0.0 96.082703 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
896 0 0 0.0 0.0 54.29 0.017356 1.0523411 3.4481395 0.299331 0.0771351 0.0096341 0.0065834 0.0 96.0044059 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 0 0 0.0 0.0 54.0 0.0157298 1.0410043 3.6957438 0.2532437 0.0582286 0.0091002 0.0062807 0.0 95.8405071 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 1 1 0.0 0.0 53.85 0.0155972 1.0231802 4.058217 0.2114436 0.0484619 0.0087587 0.0073197 0.0 96.2717234 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 1 1 0.0 0.0 54.03 0.0141401 1.0047886 4.2500261 0.1937373 0.0366624 0.0077445 0.0046345 0.0 96.8878752 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 1 1 0.0 0.0 54.77 0.0137312 1.0055546 4.4280913 0.1600514 0.0270858 0.0072277 0.0045428 0.0 96.3804869 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1536 2 2 0.0 0.0 54.43 0.0128713 0.9990221 4.5384283 0.1368017 0.0218066 0.0068154 0.0039026 0.0 96.3508734 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1664 2 2 0.0 0.0 55.26 0.0122404 0.9963762 4.5187047 0.119043 0.018772 0.0062709 0.0039341 0.0 96.5060457 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1792 2 2 0.0 0.0 55.14 0.0117553 0.993636 4.3989987 0.0962147 0.0133159 0.0061869 0.0039266 0.0 96.7083792 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1920 2 2 0.0 0.0 55.58 0.0114159 0.9839718 4.3815112 0.0872103 0.0110515 0.005661 0.0033143 0.0 96.7893666 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2048 2 2 0.0 0.0 55.68 0.0108327 0.9893623 4.231756 0.0716198 0.0097632 0.0055512 0.003202 0.0 96.6718137 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2176 2 2 0.0 0.0 54.91 0.0102997 0.9931028 4.0600548 0.059797 0.0078094 0.0056071 0.0032412 0.0 96.3984702 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2304 2 2 0.0 0.0 55.31 0.0096355 1.0019991 3.9343266 0.0605482 0.0064475 0.004662 0.0029097 0.0 96.5617137 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2432 2 2 0.0 0.0 56.76 0.0095488 1.0003672 3.9090221 0.0518792 0.0058637 0.004834 0.0032061 0.0 96.6819129 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2560 2 2 0.0 0.0 55.94 0.0095667 0.9927574 3.6927008 0.0392436 0.0044747 0.0050655 0.0030738 0.0 97.1996923 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2688 2 2 0.0 0.0 56.47 0.010025 0.9726233 3.6108005 0.0322568 0.0046365 0.005273 0.0036852 0.0 97.0151192 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2816 2 2 0.0 0.0 55.95 0.009437 0.9664265 3.5257753 0.0324637 0.0043996 0.0049136 0.0038831 0.0 97.0193362 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2944 2 2 0.0 0.0 57.18 0.0094976 0.9585853 3.4984758 0.0295795 0.0042582 0.0049858 0.0038862 0.0 96.8067767 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3072 2 2 0.0 0.0 55.55 0.0102339 0.9525917 3.6601881 0.0191184 0.005249 0.0053155 0.004818 0.0 97.2373772 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3200 3 3 0.0 0.0 56.66 0.0096155 0.952298 3.5956918 0.0224387 0.0042324 0.0050232 0.0040801 0.0 96.9945484 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3328 3 3 0.0 0.0 55.72 0.0099056 0.9444443 3.5380203 0.0189431 0.0042603 0.0050934 0.0035368 0.0 97.2597617 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3456 3 3 0.0 0.0 55.42 0.0098584 0.9498897 3.4597659 0.0094593 0.0043968 0.0052173 0.0042303 0.0 97.065501 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3584 3 3 0.0 0.0 55.14 0.0094838 0.9437559 3.4954749 0.0132379 0.0036461 0.0048324 0.0033662 0.0 96.9651169 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3712 3 3 0.0 0.0 54.18 0.0100911 0.9455954 3.4922502 0.0061614 0.0040504 0.0050768 0.0046604 0.0 96.9884823 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3840 4 4 0.0 0.0 54.12 0.009877 0.9313499 3.4885496 0.0011704 0.0040021 0.0053487 0.0038816 0.0 96.3821861 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3968 4 4 0.0 0.0 55.62 0.0095322 0.9322367 3.5088703 0.0071851 0.0036865 0.0050684 0.0036803 0.0 97.2618368 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4096 4 4 0.0 0.0 54.52 0.0095676 0.9301919 3.7073642 0.0081848 0.0035396 0.0049465 0.0036983 0.0 96.9854759 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4224 5 5 0.0 0.0 53.57 0.0099194 0.9225528 3.8299833 0.0044226 0.0039873 0.0053513 0.0037223 0.0 97.1831801 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4352 5 5 0.0 0.0 53.4 0.0101056 0.9183533 3.9878516 0.0078668 0.0036379 0.0051163 0.0032943 0.0 96.9088883 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4480 5 5 0.0 0.0 52.5 0.0097217 0.9228722 4.0610809 0.0019734 0.0033202 0.0052927 0.0034223 0.0 97.3214146 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4608 5 5 0.0 0.0 52.9 0.009277 0.9249822 4.1587341 0.007602 0.0029819 0.0046729 0.0030038 0.0 97.476543 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4736 5 5 0.0 0.0 54.24 0.0088229 0.9244448 4.1432633 0.0110573 0.0031782 0.0049612 0.0029557 0.0 97.3488565 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4864 5 5 0.0 0.0 52.83 0.0088516 0.9273152 4.2802574 0.0166739 0.0027891 0.0044765 0.0027593 0.0 97.0940864 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4992 6 6 0.0 0.0 52.13 0.0083719 0.9307234 4.4199064 0.0152555 0.0029111 0.0044749 0.0027573 0.0 97.0205395 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5120 6 6 0.0 0.0 52.54 0.0084505 0.9202943 4.4174486 0.0129128 0.0028086 0.004677 0.0033375 0.0 97.4729663 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5248 6 6 0.0 0.0 52.06 0.0084461 0.9119568 4.4409782 0.0106284 0.0023581 0.0044105 0.0029178 0.0 97.4036204 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5376 6 6 0.0 0.0 52.44 0.0086643 0.9001014 4.622528 0.0046984 0.0025243 0.0046074 0.0029093 0.0 97.0379824 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5504 6 6 0.0 0.0 52.39 0.0088236 0.8929658 4.7440005 0.0063256 0.0026356 0.0045191 0.0029342 0.0 97.3015814 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5632 6 6 0.0 0.0 51.97 0.0086068 0.8870739 4.7146712 0.0011574 0.0026153 0.0046138 0.0026413 0.0 97.6421686 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5760 7 7 0.0 0.0 51.82 0.0090145 0.8911371 4.8297259 -0.0011882 0.002625 0.004917 0.0032613 0.0 97.2107157 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5888 7 7 0.0 0.0 52.87 0.0086595 0.8879365 4.8038117 0.0065449 0.0025142 0.0044105 0.0030156 0.0 97.3332094 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6016 7 7 0.0 0.0 52.92 0.0086149 0.8910342 4.9223539 0.0006725 0.0023554 0.0043804 0.0025421 0.0 97.5573381 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6144 7 7 0.0 0.0 54.24 0.0085448 0.8917975 4.9208412 -0.0005831 0.0022494 0.0044888 0.0026518 0.0 97.2975689 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6272 7 7 0.0 0.0 51.85 0.0085507 0.8948822 4.9485983 -0.0008325 0.0021088 0.0043533 0.0025237 0.0 97.3811805 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6400 7 7 0.0 0.0 53.41 0.0085256 0.899425 4.9745707 -0.0027332 0.0023355 0.0045793 0.0028382 0.0 97.3257199 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6528 8 8 0.0 0.0 53.42 0.0079867 0.897686 5.0991834 0.0026852 0.0022553 0.0041616 0.0025229 0.0 97.580212 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6656 8 8 0.0 0.0 53.59 0.0082081 0.8978971 5.0512963 -0.0009558 0.0028417 0.0043221 0.0038476 0.0 97.6228092 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6784 8 8 0.0 0.0 52.67 0.0086063 0.9004532 5.2027042 -0.0021317 0.0028644 0.0042608 0.0031564 0.0 97.9421725 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6912 8 8 0.0 0.0 52.83 0.0083445 0.8945223 5.3862548 -0.002947 0.0021262 0.0042481 0.0025591 0.0 97.7611381 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7040 8 8 0.0 0.0 54.05 0.0083844 0.8846622 5.585444 -0.0023742 0.0020552 0.004331 0.0025696 0.0 97.6109719 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7168 9 9 0.0 0.0 53.22 0.0083508 0.8912126 5.8329501 -0.0043618 0.0021255 0.00441 0.0028613 0.0 97.9614986 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7296 9 9 0.0 0.0 54.32 0.0082942 0.8871039 6.1006568 -0.0064972 0.0020868 0.0045561 0.0027665 0.0 97.7984711 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7424 9 9 0.0 0.0 53.98 0.009002 0.8865243 6.3094599 -0.005721 0.0029372 0.0046248 0.0041289 0.0 97.6553799 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7552 10 10 0.0 0.0 54.09 0.0093029 0.8922387 6.4533792 -0.0057776 0.0045568 0.004654 0.006201 0.0 97.6173459 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
