128 0 0 0.0 0.0 57.25 0.6964208 1.292619 12.315897 -0.7574743 0.0568837 0.0546017 0.0018853 0.0 60.9343671 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 56.78 0.5702993 1.2508606 7.7088284 -2.7063784 0.81353 0.1945183 0.0379617 0.0 88.9873865 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 0 0 0.0 0.0 56.89 0.722926 1.1762274 6.9970596 -3.383117 1.9285705 0.2851375 0.0605638 0.0 94.7463944 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
512 0 0 0.0 0.0 56.19 0.7964075 1.1228407 6.8029765 -4.7014407 4.3508692 0.4123914 0.0741538 0.0 95.8439371 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
640 1 1 0.0 0.0 56.42 0.7339214 1.0886006 6.2973526 -3.6287796 4.6009997 0.3906614 0.0715725 0.0 96.090509 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
768 1 1 0.0 0.0 56.08 0.7231586 1.0735748 5.7824856 -2.860037 5.4418924 0.3732202 0.0783218 0.0 96.218017 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
896 1 1 0.0 0.0 56.91 0.6651886 1.054055 5.4839532 -2.6173783 6.7513031 0.3898043 0.0910951 0.0 96.827954 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 1 1 0.0 0.0 56.96 0.5892145 1.0398604 4.8609661 -1.5547267 7.8192689 0.3608033 0.08738 0.0 96.913576 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 2 2 0.0 0.0 57.29 0.5342564 1.0213983 4.4008552 0.0924778 9.1237073 0.283292 0.0708887 0.0 97.1432639 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 2 2 0.0 0.0 56.88 0.4906304 1.0073863 4.1527466 0.0256119 8.0828347 0.279531 0.0589173 0.0 97.4602571 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 3 3 0.0 0.0 57.51 0.4327415 0.9911874 3.8882401 0.8141611 7.4612195 0.2231162 0.0535876 0.0 97.1726693 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1536 3 3 0.0 0.0 56.86 0.4052181 0.9911407 3.3812167 1.1054092 6.3517042 0.1912153 0.0456753 0.0 97.611312 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1664 3 3 0.0 0.0 57.79 0.3502385 0.9774749 3.3614732 0.6390214 5.6457981 0.2086725 0.0430417 0.0 98.3124414 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1792 3 3 0.0 0.0 57.65 0.3363955 0.9786313 3.0418018 0.8163892 5.0991705 0.1790755 0.0421976 0.0 98.0547855 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1920 4 4 0.0 0.0 57.76 0.3228887 0.9800776 2.9460109 1.1892598 5.2863949 0.1600362 0.035585 0.0 97.7183082 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2048 4 4 0.0 0.0 57.94 0.2839444 0.984342 2.881514 0.9397635 3.6020626 0.1517657 0.029534 0.0 98.0255456 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2176 4 4 0.0 0.0 56.69 0.2761667 0.9665812 2.4685735 0.9289667 3.4905685 0.1403461 0.0287936 0.0 97.7184656 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2304 4 4 0.0 0.0 57.62 0.2657243 0.9564627 2.451772 0.7419801 3.202513 0.1394032 0.0274889 0.0 98.1096159 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2432 4 4 0.0 0.0 59.39 0.2510949 0.9489468 2.3964108 0.7691984 2.745933 0.1280552 0.0267945 0.0 97.9796436 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2560 4 4 0.0 0.0 56.97 0.226648 0.9422105 2.1170323 0.9248862 2.7462888 0.1122513 0.0234715 0.0 97.4977415 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2688 4 4 0.0 0.0 56.27 0.2281174 0.9448679 2.0882467 0.5832889 2.1044771 0.112702 0.0221265 0.0 98.3916547 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2816 4 4 0.0 0.0 57.04 0.249049 0.9416512 2.1260078 0.5829981 1.9358177 0.1083252 0.0207534 0.0 98.0170528 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2944 4 4 0.0 0.0 56.75 0.2515543 0.931681 2.0714793 0.2764407 1.9869517 0.1224998 0.0228944 0.0 97.9954221 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
