128 0 0 0.0 0.0 38.48 0.0715123 1.3282375 0.5957114 -3.4330911 1.258471 0.2314201 0.0090616 0.0 29.7092811 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 38.93 0.086876 1.3385631 0.50032 -0.1566366 0.1818686 0.0395736 0.0148373 0.0 40.7073724 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 0 0 0.0 0.0 38.66 0.1028935 1.3217125 0.4838374 -0.0404356 0.1003884 0.0359711 0.0075852 0.0 47.4212796 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
512 0 0 0.0 0.0 39.0 0.104376 1.3019669 0.4688162 -0.7979431 0.2036974 0.0859919 0.0155721 0.0 56.1009891 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
640 0 0 0.0 0.0 38.51 0.1181427 1.2731783 0.5092734 -0.2717343 0.180167 0.0578252 0.0113629 0.0 66.0372361 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
768 0 0 0.0 0.0 43.98 0.0979894 1.2306539 0.5538172 -0.1365652 0.1713637 0.0516504 0.0134093 0.0 78.1496405 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
896 0 0 0.0 0.0 47.24 0.0891312 1.2031449 0.6277774 -0.0057546 0.175502 0.0424198 0.0129457 0.0 81.3825547 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 0 0 0.0 0.0 50.66 0.1022242 1.1750937 0.69652 -0.0226447 0.1850672 0.0442952 0.012767 0.0 87.141797 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 0 0 0.0 0.0 49.96 0.0844763 1.1459544 0.7622335 -0.1604664 0.2131356 0.0544067 0.013761 0.0 90.8103388 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 0 0 0.0 0.0 50.19 0.1087757 1.1194628 0.8313503 0.1142043 0.2129435 0.0385941 0.0121159 0.0 92.6893059 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 0 0 0.0 0.0 52.16 0.0937326 1.1006142 0.9042067 -0.008237 0.2907451 0.0476963 0.0156055 0.0 92.4077125 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1536 0 0 0.0 0.0 50.82 0.0807162 1.0843762 0.9630742 0.0660185 0.2443742 0.0427254 0.0136338 0.0 93.7615934 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1664 0 0 0.0 0.0 50.5 0.0770078 1.0705092 0.9745953 0.1438929 0.2414893 0.0373623 0.0127419 0.0 93.2551937 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1792 1 1 0.0 0.0 50.26 0.0780089 1.0651997 0.9885381 0.2236044 0.2415768 0.0322521 0.0122205 0.0 92.0852671 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1920 1 1 0.0 0.0 49.33 0.1084485 1.0513929 1.0492729 -1.7059111 0.5625229 0.1545089 0.0206567 0.0 93.9420942 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2048 1 1 0.0 0.0 49.06 0.097866 1.0414528 1.0564221 -0.1600769 0.4182131 0.0688324 0.0150767 0.0 93.567557 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2176 1 1 0.0 0.0 50.72 0.1029574 1.0317564 1.0841668 0.1447382 0.4435302 0.0512416 0.0169524 0.0 93.8560025 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2304 1 1 0.0 0.0 50.46 0.1048496 1.0215879 1.1251406 0.1575173 0.3292047 0.0461011 0.0179685 0.0 93.4369365 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2432 1 1 0.0 0.0 50.31 0.1026445 1.0192197 1.1373475 0.1067942 0.29457 0.0460017 0.0228799 0.0 93.8668282 0.0  {'room_id': 1, 'explored_rooms': 2, 'raw_score': 0.0} 
2560 1 1 0.0 0.0 50.81 0.1147265 1.0145053 1.1393942 -0.0368728 0.3422515 0.0555637 0.0322371 0.0 93.1893523 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
2688 1 1 0.0 0.0 50.68 0.1002375 1.0054938 1.1069844 0.0151559 0.3475899 0.0531537 0.0235444 0.0 93.0418972 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
2816 1 1 0.0 0.0 51.2 0.1061722 0.9998888 1.133103 -0.1319662 0.3870986 0.0625227 0.0196997 0.0 93.726416 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
2944 2 2 0.0 0.0 51.23 0.1091994 0.9972225 1.1489389 -0.0916801 0.3508252 0.0599354 0.0206759 0.0 93.399774 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
3072 2 2 0.0 0.0 52.76 0.0969422 0.9942224 1.1656143 0.0577063 0.3497608 0.0497027 0.0172526 0.0 93.3877052 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
3200 2 2 0.0 0.0 51.99 0.10144 0.9897462 1.1588764 0.1285158 0.282244 0.0432525 0.0164266 0.0 93.7562788 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
3328 2 2 0.0 0.0 52.65 0.1119922 0.9791746 1.219046 -0.3986462 0.3579292 0.0771367 0.016015 0.0 94.7639016 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
3456 2 2 0.0 0.0 52.83 0.0723351 0.9744442 1.1666813 0.1153834 0.292668 0.0437402 0.017706 0.0 93.9533793 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
3584 2 2 0.0 0.0 52.26 0.0747558 0.9735261 1.2133402 0.2362984 0.2608933 0.0338413 0.0157297 0.0 94.318337 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
3712 2 2 0.0 0.0 52.82 0.1046495 0.9671664 1.2536862 0.0618149 0.2543399 0.0426024 0.0199047 0.0 95.4167579 0.0  {'room_id': 1, 'explored_rooms': 2, 'raw_score': 0.0} 
3840 2 2 0.0 0.0 53.82 0.1030006 0.9694019 1.2228714 -0.0661337 0.2870195 0.0502073 0.0257393 0.0 94.3599611 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
3968 2 2 0.0 0.0 51.82 0.0876007 0.9683041 1.3489158 -0.0757204 0.6380016 0.0531583 0.0695142 0.0 94.4817741 0.0  {'room_id': 1, 'explored_rooms': 2, 'raw_score': 0.0} 
4096 2 2 0.0 0.0 51.16 0.0753885 0.9645248 1.3017403 0.1745586 0.3201864 0.0365843 0.0188895 0.0 95.4423571 0.0  {'room_id': 1, 'explored_rooms': 2, 'raw_score': 0.0} 
4224 2 2 0.0 0.0 52.03 0.0791417 0.9574023 1.2496977 0.1242755 0.3043267 0.0389726 0.016974 0.0 95.7685992 0.0  {'room_id': 1, 'explored_rooms': 2, 'raw_score': 0.0} 
4352 2 2 0.0 0.0 51.31 0.068746 0.9569958 1.2669935 0.0379425 0.2880106 0.0439087 0.0213832 0.0 94.8602425 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
4480 2 2 0.0 0.0 52.07 0.0778263 0.955855 1.2538238 0.15843 0.268083 0.0346011 0.0165227 0.0 95.6375381 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
4608 2 2 0.0 0.0 52.82 0.0924318 0.954868 1.3080357 0.1547858 0.3652529 0.0383962 0.0195803 0.0 94.818014 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
4736 2 2 0.0 0.0 52.99 0.0868726 0.9477169 1.3448532 -0.038503 0.3661799 0.0481424 0.0246375 0.0 95.7179929 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
4864 2 2 0.0 0.0 55.14 0.0738597 0.9487997 1.3927938 0.049392 0.3297581 0.0404939 0.0231028 0.0 95.6169102 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
4992 2 2 0.0 0.0 54.28 0.0881028 0.9490545 1.4143707 0.1023982 0.3302644 0.0368274 0.0216993 0.0 95.7895943 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
5120 2 2 0.0 0.0 54.11 0.065911 0.9366012 1.4188889 -0.0328416 0.3218295 0.0449533 0.0256888 0.0 96.1806167 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
5248 3 3 0.0 0.0 53.29 0.0702023 0.934586 1.4716904 0.1708189 0.2586522 0.0315353 0.018612 0.0 96.4950563 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
5376 3 3 0.0 0.0 53.05 0.0592232 0.9359366 1.4528316 0.1162011 0.2455664 0.033016 0.0206748 0.0 95.8243207 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
5504 3 3 0.0 0.0 54.29 0.0777384 0.9280085 1.5531995 0.0839609 0.4464455 0.0348949 0.0485201 0.0 97.1418351 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
