128 0 0 0.0 0.0 10.29 0.0420952 0.0538838 0.8987469 -3.8517228 1.6877005 0.2603475 0.0208365 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 19.44 0.0222622 0.0412417 1.0012597 -0.2609606 0.3062335 0.0567012 0.0185863 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 0 0 0.0 0.0 27.9 0.0147467 0.0340594 1.0263022 0.3228154 0.2538011 0.022698 0.0094983 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
512 1 1 0.0 0.0 35.23 0.0104012 0.0300874 1.064119 0.4340321 0.2211143 0.0140209 0.0078485 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
640 1 1 0.0 0.0 41.97 0.0083447 0.0280736 1.1227667 0.4055204 0.1570093 0.0104776 0.0070746 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
768 1 1 0.0 0.0 47.9 0.0069819 0.027897 1.1791749 0.3678892 0.114823 0.0083762 0.0047986 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
896 1 1 0.0 0.0 53.25 0.0061494 0.0262002 1.2312285 0.3437168 0.0818962 0.0071372 0.0044008 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 1 1 0.0 0.0 58.0 0.0052026 0.024302 1.2966768 0.2778301 0.0509856 0.0060716 0.0033188 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 1 1 0.0 0.0 62.01 0.0051216 0.0241357 1.3385862 0.2428592 0.0499553 0.0059309 0.0052366 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 1 1 0.0 0.0 65.27 0.004527 0.0230939 1.3654542 0.207451 0.0330827 0.0050111 0.0031622 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 2 2 0.0 0.0 68.15 0.0044608 0.0233402 1.3795784 0.1796229 0.0261354 0.0049007 0.0041436 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1536 2 2 0.0 0.0 70.68 0.0041296 0.0241244 1.4444141 0.145627 0.0179731 0.0044899 0.0033089 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1664 2 2 0.0 0.0 73.06 0.0040031 0.0226142 1.5534429 0.112795 0.014628 0.0046044 0.0029304 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1792 2 2 0.0 0.0 75.55 0.0039713 0.0236372 1.5906078 0.0967497 0.0104046 0.0043125 0.0029146 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1920 2 2 0.0 0.0 78.02 0.0038479 0.0234913 1.7255407 0.0861785 0.0084495 0.0041611 0.0026106 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2048 3 3 0.0 0.0 80.16 0.0036293 0.0225234 1.8160184 0.0740707 0.0073749 0.0039823 0.002428 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2176 3 3 0.0 0.0 82.32 0.0035693 0.0219452 1.8581875 0.0595054 0.0054464 0.0038151 0.002522 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2304 3 3 0.0 0.0 84.24 0.0036594 0.0235978 1.8371189 0.0497716 0.0052107 0.0037397 0.0023732 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2432 3 3 0.0 0.0 85.94 0.0034412 0.0214937 1.9321054 0.0424566 0.0038374 0.0036909 0.0023634 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2560 3 3 0.0 0.0 87.56 0.0031407 0.0228346 1.994941 0.0330713 0.0034502 0.0035058 0.0021339 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2688 3 3 0.0 0.0 88.94 0.0030081 0.0234174 1.9113196 0.0336952 0.0030361 0.0031915 0.0019968 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2816 4 4 0.0 0.0 90.46 0.0028399 0.0229894 1.9405864 0.0312709 0.0025786 0.0029658 0.0018781 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2944 4 4 0.0 0.0 91.56 0.0029472 0.0239498 2.0013526 0.0204447 0.0023148 0.0032986 0.0021585 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3072 4 4 0.0 0.0 92.59 0.002987 0.0222107 1.9983704 0.0193688 0.0020318 0.0031424 0.0022451 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3200 4 4 0.0 0.0 93.75 0.003098 0.0208932 2.0931825 0.0135976 0.0021607 0.0031985 0.0021523 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3328 4 4 0.0 0.0 94.64 0.003349 0.0225639 1.9857859 0.0133509 0.0019509 0.0031944 0.0020195 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3456 4 4 0.0 0.0 95.64 0.0031049 0.0199518 1.9054875 0.0062533 0.0017551 0.003416 0.0018971 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3584 5 5 0.0 0.0 96.62 0.0031306 0.020616 1.8183156 0.0067872 0.0018634 0.0033935 0.0024419 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3712 5 5 0.0 0.0 97.47 0.0030497 0.0199673 1.8641977 0.0050543 0.0016437 0.0033575 0.0020019 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3840 6 6 0.0 0.0 97.8 0.0030916 0.0200803 1.9261327 0.0036159 0.0014378 0.0032048 0.0019683 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3968 6 6 0.0 0.0 98.22 0.0031213 0.0199861 1.866709 0.0014641 0.0014205 0.0032598 0.001943 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4096 6 6 0.0 0.0 98.44 0.0031558 0.0187032 1.9200076 0.0013187 0.0013164 0.0032231 0.0018717 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4224 6 6 0.0 0.0 98.6 0.0031381 0.0177047 1.9552909 7.67e-05 0.001262 0.0032947 0.0018534 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4352 7 7 0.0 0.0 98.85 0.0029377 0.0187541 1.9524165 -0.0001763 0.0012757 0.0033135 0.0016992 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4480 7 7 0.0 0.0 98.95 0.0030958 0.0166635 1.9661344 0.0005186 0.0012434 0.0032077 0.0018775 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4608 7 7 0.0 0.0 98.94 0.0030702 0.0165639 1.9455742 0.0026413 0.001301 0.0031423 0.0018615 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4736 8 8 0.0 0.0 98.67 0.0030594 0.0183954 1.9471828 -0.0006136 0.0010997 0.0031162 0.0019634 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4864 8 8 0.0 0.0 98.39 0.0030099 0.0172967 2.0213361 -0.0077503 0.001091 0.0035199 0.0018189 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4992 8 8 0.0 0.0 98.06 0.0031474 0.0174799 2.0127656 -0.0009665 0.0011609 0.0029434 0.0018213 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
