128 0 0 0.0 0.0 48.52 0.0006088 -13.5361398 23.9386367 0.9110789 0.0053333  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
256 0 0 0.0 0.0 48.98 0.0004684 -12.4560293 17.455408 0.9594048 0.1026531  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
384 0 0 0.0 0.0 49.22 0.0009086 -9.6761837 21.2050459 0.9280193 0.175319  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
512 0 0 0.0 0.0 49.15 0.001072 -4.9672419 24.2295175 0.7063641 0.2237031  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
640 0 0 0.0 0.0 47.52 0.0010032 -0.9851614 20.229989 0.4607977 0.187677  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
768 0 0 0.0 0.0 48.9 0.0008155 0.9503154 15.7560942 0.3287471 0.1563363  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
896 0 0 0.0 0.0 48.51 0.0006382 1.9510949 13.645276 0.238073 0.1310713  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
1024 1 1 0.0 0.0 49.43 0.0005674 2.2097263 11.7143449 0.1952195 0.1231207  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
1152 1 1 0.0 0.0 49.95 0.0004856 2.6111639 13.2737728 0.1571201 0.1000772  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
1280 1 1 0.0 0.0 49.33 0.0004061 2.4755246 11.5637766 0.1340295 0.0921878  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
1408 1 1 0.0 0.0 49.31 0.0003982 2.4803548 12.1372784 0.1293193 0.1083021  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
1536 1 1 0.0 0.0 49.57 0.0003546 2.4519563 10.690067 0.1110856 0.1041406  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
1664 1 1 0.0 0.0 49.03 0.0003334 2.1199419 8.5229285 0.1083346 0.1253286  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
1792 1 1 0.0 0.0 47.87 0.0003185 1.7305945 6.5678385 0.1021428 0.1020582  {'room_id': 1, 'explored_rooms': 2, 'raw_score': 0.0} 
1920 1 1 0.0 0.0 47.22 0.0002922 1.5817407 5.7889895 0.0931356 0.0839248  {'room_id': 1, 'explored_rooms': 2, 'raw_score': 0.0} 
2048 1 1 0.0 0.0 48.16 0.0002614 1.4567082 5.1816854 0.0854278 0.0685349  {'room_id': 1, 'explored_rooms': 2, 'raw_score': 0.0} 
2176 1 1 0.0 0.0 48.21 0.0002432 1.2435195 3.8826914 0.0757578 0.0620738  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
2304 1 1 0.0 0.0 48.63 0.0002975 0.8939124 4.8770006 0.0903792 0.1016703  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
2432 1 1 0.0 0.0 49.47 0.0002836 1.0866889 4.70028 0.0861474 0.0770719  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
2560 1 1 0.0 0.0 48.49 0.000232 1.0348237 4.0403791 0.0743511 0.0596075  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
2688 1 1 0.0 0.0 49.07 0.000207 0.9258623 2.7958229 0.0642496 0.0521042  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
2816 1 1 0.0 0.0 49.09 0.00021 0.767845 2.4200039 0.0657103 0.0557131  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
2944 1 1 0.0 0.0 49.03 0.0001914 0.7293952 2.1862469 0.0604134 0.0488909  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
3072 1 1 0.0 0.0 47.18 0.0001771 0.5980622 2.0538814 0.0555455 0.0486231  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
3200 1 1 0.0 0.0 47.04 0.0001743 0.4985355 1.5505695 0.0545998 0.0517478  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
3328 1 1 0.0 0.0 46.82 0.0001562 0.5003229 1.3279761 0.0490626 0.0376581  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
3456 1 1 0.0 0.0 47.61 0.0001525 0.4164255 1.0085949 0.0478784 0.0357008  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
3584 1 1 0.0 0.0 48.38 0.000141 0.3893222 0.6815415 0.0441264 0.031251  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
3712 1 1 0.0 0.0 48.75 0.0001416 0.3307748 0.6689027 0.0446719 0.0332683  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
3840 1 1 0.0 0.0 48.75 0.000133 0.3502575 0.636909 0.0417996 0.0337257  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
3968 1 1 0.0 0.0 48.69 0.0001256 0.2605773 0.6714669 0.0408024 0.0327039  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
4096 1 1 0.0 0.0 50.2 0.0001358 0.2427445 0.5807227 0.0407471 0.0338018  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
4224 2 2 0.0 0.0 49.06 0.0001284 0.2522704 0.6676487 0.0389522 0.0320926  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
4352 2 2 0.0 0.0 48.85 0.0001315 0.223252 0.5735046 0.0402737 0.0364386  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
4480 2 2 0.0 0.0 48.65 0.0001151 0.2694377 0.4397848 0.0340441 0.0261749  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
4608 2 2 0.0 0.0 47.21 0.0001085 0.2433815 0.4286908 0.0329053 0.0269211  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
4736 2 2 0.0 0.0 46.41 0.0001094 0.1705217 0.4257357 0.0324107 0.0282446  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
4864 2 2 0.0 0.0 45.99 0.0001129 0.1624307 0.5001174 0.0346406 0.0380799  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
4992 2 2 0.0 0.0 47.54 9.68e-05 0.1968107 0.7448896 0.0312846 0.0318443  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
5120 2 2 0.0 0.0 47.71 0.0001147 0.1211545 0.7124146 0.0337222 0.0393518  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
5248 2 2 0.0 0.0 49.34 0.0001134 0.1359404 0.4779553 0.0339421 0.0389193  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
5376 2 2 0.0 0.0 48.87 9.37e-05 0.1350929 0.389732 0.0295526 0.0285986  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
5504 2 2 0.0 0.0 49.58 9.35e-05 0.1564336 0.4540714 0.027685 0.0273291  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
5632 2 2 0.0 0.0 48.87 0.000107 0.0759624 0.4892525 0.0336247 0.0408068  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
5760 2 2 0.0 0.0 49.09 9.45e-05 0.135454 0.4859748 0.0293145 0.0309206  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
5888 2 2 0.0 0.0 49.08 8.63e-05 0.1515075 0.4065792 0.0262131 0.0260471  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
6016 2 2 0.0 0.0 49.22 7.92e-05 0.1509706 0.4458378 0.0237582 0.0232301  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
6144 2 2 0.0 0.0 48.21 9.97e-05 0.0328604 0.4548239 0.0308381 0.0391764  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
6272 2 2 0.0 0.0 48.9 0.0001018 0.0736408 0.4678691 0.0287257 0.0372113  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
6400 2 2 0.0 0.0 49.77 8.91e-05 0.0352633 0.2992821 0.0286566 0.0355148  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
6528 2 2 0.0 0.0 49.27 7.48e-05 0.0801024 0.3424283 0.0235106 0.0252275  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
6656 2 2 0.0 0.0 47.87 8.53e-05 0.0284062 0.3898598 0.0253966 0.0331305  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
6784 2 2 0.0 0.0 47.9 9.39e-05 0.0074838 0.3141542 0.0290202 0.0371266  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
6912 2 2 0.0 0.0 47.71 8.44e-05 0.057667 0.3060791 0.0262823 0.0299531  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
7040 2 2 0.0 0.0 47.01 8.13e-05 0.0580236 0.2333369 0.0255624 0.0310968  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
7168 2 2 0.0 0.0 47.39 6.42e-05 0.0757673 0.2457647 0.0206282 0.0215361  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
7296 2 2 0.0 0.0 47.94 6.1e-05 0.0718622 0.1192562 0.018804 0.0173593  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
7424 3 3 0.0 0.0 48.65 5.7e-05 0.0430425 0.1984488 0.0178887 0.0170666  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
7552 3 3 0.0 0.0 49.23 7.74e-05 0.034541 0.346907 0.0223043 0.0278325  {'room_id': 1, 'explored_rooms': 2, 'raw_score': 0.0} 
7680 3 3 0.0 0.0 48.46 7.46e-05 0.0499952 0.3923757 0.0234051 0.030415  {'room_id': 1, 'explored_rooms': 2, 'raw_score': 0.0} 
7808 3 3 0.0 0.0 49.0 9.83e-05 -0.0216487 0.7589294 0.0281068 0.0681491  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
7936 3 3 0.0 0.0 49.1 7.45e-05 0.0093323 0.3826993 0.0234317 0.0417132  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
8064 3 3 0.0 0.0 48.56 5.82e-05 0.077928 0.2053957 0.0180841 0.0198284  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
8192 3 3 0.0 0.0 47.83 5.49e-05 0.0672314 0.1480709 0.0167344 0.0177267  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
8320 3 3 0.0 0.0 46.93 6.16e-05 0.0520028 0.1658545 0.0186573 0.0225913  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
8448 3 3 0.0 0.0 47.27 6.92e-05 0.0077153 0.2243971 0.0220124 0.0314392  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
8576 3 3 0.0 0.0 46.93 6.51e-05 0.0418979 0.2720418 0.0207261 0.0282788  {'room_id': 1, 'explored_rooms': 2, 'raw_score': 0.0} 
8704 3 3 0.0 0.0 47.18 6.11e-05 0.0537809 0.2157364 0.0190724 0.0256873  {'room_id': 1, 'explored_rooms': 2, 'raw_score': 0.0} 
8832 3 3 0.0 0.0 48.03 5.6e-05 0.082767 0.2143551 0.0172254 0.0221983  {'room_id': 1, 'explored_rooms': 2, 'raw_score': 0.0} 
8960 3 3 0.0 0.0 48.59 5.72e-05 0.0944559 0.1449815 0.0168596 0.0216382  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
9088 4 4 0.0 0.0 49.16 5.5e-05 0.0312056 0.2122295 0.0181402 0.0241521  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
9216 4 4 0.0 0.0 49.25 5.59e-05 0.0401156 0.2492109 0.0170218 0.0236919  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
9344 4 4 0.0 0.0 50.25 7.48e-05 -0.0143388 0.7838966 0.0226948 0.0566981  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
9472 4 4 0.0 0.0 50.44 5.67e-05 0.0730342 0.178159 0.0184677 0.0268741  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
9600 4 4 0.0 0.0 49.85 5.2e-05 0.0559374 0.2224285 0.0170362 0.022738  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
9728 4 4 0.0 0.0 49.28 5.59e-05 0.0525786 0.1697405 0.0172106 0.0234753  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
9856 4 4 0.0 0.0 48.22 5.58e-05 0.0158241 0.1376917 0.0178253 0.0245333  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
9984 4 4 0.0 0.0 47.22 6.26e-05 -0.0074672 0.2083276 0.0200944 0.0286498  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
10112 4 4 0.0 0.0 46.91 6.54e-05 1.05e-05 0.147782 0.0193894 0.0261788  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
10240 4 4 0.0 0.0 46.5 5.87e-05 -0.0189219 0.1390558 0.0189183 0.0256906  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
10368 4 4 0.0 0.0 46.57 5.84e-05 0.0088375 0.1424024 0.0179481 0.0232196  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
10496 4 4 0.0 0.0 47.07 5.26e-05 0.0204283 0.1287568 0.0163823 0.0209347  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
10624 4 4 0.0 0.0 48.27 5.8e-05 -0.0325178 0.1828262 0.0192719 0.0262417  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
10752 4 4 0.0 0.0 48.48 6.6e-05 -0.0191245 0.2021961 0.0196308 0.0270325  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
10880 4 4 0.0 0.0 49.6 7.73e-05 -0.0120304 0.2167975 0.0230797 0.028983  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
11008 4 4 0.0 0.0 49.18 7.01e-05 0.0054469 0.1718591 0.0224011 0.0265024  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
11136 4 4 0.0 0.0 49.19 5.75e-05 0.0308946 0.1455777 0.0182378 0.021207  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
11264 4 4 0.0 0.0 47.96 5.76e-05 0.0231448 0.1082603 0.0174368 0.0197064  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
11392 4 4 0.0 0.0 48.54 5.23e-05 0.0292928 0.1123987 0.0158591 0.0186145  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
11520 5 5 0.0 0.0 47.59 5.35e-05 -0.0005839 0.1356488 0.0172252 0.0214602  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
11648 5 5 0.0 0.0 47.38 5.9e-05 0.0200516 0.0930195 0.0175838 0.0200125  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
11776 5 5 0.0 0.0 46.42 5.17e-05 0.016218 0.0971372 0.0162744 0.0185424  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
11904 5 5 0.0 0.0 46.96 5.58e-05 -0.0586329 0.3998232 0.0215523 0.0723158  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
12032 5 5 0.0 0.0 46.3 4.73e-05 0.0033301 0.1429328 0.0153097 0.0225875  {'room_id': 1, 'explored_rooms': 2, 'raw_score': 0.0} 
12160 5 5 0.0 0.0 46.96 4.98e-05 0.0073145 0.0699126 0.0151018 0.018523  {'room_id': 1, 'explored_rooms': 2, 'raw_score': 0.0} 
12288 5 5 0.0 0.0 48.51 5.07e-05 -0.0204939 0.1218753 0.0172631 0.0215616  {'room_id': 1, 'explored_rooms': 2, 'raw_score': 0.0} 
12416 5 5 0.0 0.0 48.19 5.7e-05 -0.0248439 0.116451 0.0182036 0.0219383  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
12544 5 5 0.0 0.0 48.72 6.23e-05 -0.0421498 0.3607699 0.0198149 0.040067  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
12672 5 5 0.0 0.0 49.09 5.13e-05 0.0139539 0.1128419 0.0164744 0.0212237  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
12800 5 5 0.0 0.0 49.61 4.73e-05 0.0161543 0.0959164 0.0149976 0.0178247  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
12928 5 5 0.0 0.0 49.46 5.31e-05 0.0045253 0.095901 0.0166172 0.0190917  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
13056 5 5 0.0 0.0 48.98 5e-05 0.0278133 0.0870406 0.0161781 0.0192144  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
13184 5 5 0.0 0.0 48.07 5.05e-05 -0.034924 0.427385 0.0197623 0.0678813  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
13312 5 5 0.0 0.0 47.39 4.29e-05 -0.0124203 0.3360247 0.0157864 0.039089  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
13440 5 5 0.0 0.0 46.41 4.68e-05 0.0049858 0.1771545 0.0149938 0.019707  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
13568 5 5 0.0 0.0 46.15 5.07e-05 -0.0010228 0.0882622 0.0158294 0.0197519  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
13696 5 5 0.0 0.0 47.92 5.1e-05 -0.0041522 0.0944893 0.0155422 0.018064  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
13824 5 5 0.0 0.0 47.74 5.11e-05 0.0241309 0.0846307 0.0160991 0.0195397  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
13952 5 5 0.0 0.0 47.65 5.97e-05 -0.0393273 0.349261 0.0195258 0.0511629  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
14080 5 5 0.0 0.0 47.92 6.12e-05 -0.0742964 0.7353436 0.0220876 0.0651244  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
14208 5 5 0.0 0.0 48.65 5.01e-05 -0.0030936 0.2837949 0.0179508 0.0280986  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
14336 5 5 0.0 0.0 47.85 4.96e-05 -0.0233039 0.2782609 0.0171329 0.0254518  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
