128 0 0 0.0 0.0 2.16 0.2362529 0.0527742 1.4176202 -13.4049658 26.5466299 0.9079364 0.0005605 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 0.0, 'normalised_score': 0.0} 
90368 101 101 1.649999976158142 5.3101333527365355 22.25 0.0186959 0.0070506 4.0712432 -0.0246679 0.1121503 0.0115 0.0086966 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.65, 'normalised_score': 1.65} 
90496 101 101 1.649999976158142 5.3101333527365355 22.27 0.0190124 0.0062799 3.8826461 -0.0559962 0.1188784 0.0119639 0.0085615 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.65, 'normalised_score': 1.65} 
90624 101 101 1.649999976158142 5.3101333527365355 22.29 0.01842 0.0070082 4.0335292 -0.0303206 0.1011165 0.0112306 0.0074955 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.65, 'normalised_score': 1.65} 
90752 101 101 1.649999976158142 5.3101333527365355 22.3 0.0202395 0.0063468 4.1076813 -0.0751075 0.0897316 0.0123473 0.0099304 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.65, 'normalised_score': 1.65} 
90880 102 102 1.7100000381469727 5.379120017462883 22.38 0.0190358 0.0063884 3.9557067 -0.0708735 0.1140755 0.0121239 0.008103 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.71, 'normalised_score': 1.71} 
91008 102 102 1.7100000381469727 5.379120017462883 22.41 0.0196533 0.0067313 3.9976541 -0.0612501 0.1377235 0.0120168 0.0085568 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.71, 'normalised_score': 1.71} 
91136 102 102 1.7100000381469727 5.379120017462883 22.42 0.0183004 0.0078891 3.9369148 -0.0243609 0.1151976 0.0112426 0.0074435 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.71, 'normalised_score': 1.71} 
91264 102 102 1.7100000381469727 5.379120017462883 22.45 0.0179434 0.007824 3.9235205 -0.0450266 0.1328523 0.0105158 0.0074346 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.71, 'normalised_score': 1.71} 
91392 102 102 1.7100000381469727 5.379120017462883 22.44 0.0178183 0.0071823 3.6853226 -0.0241522 0.1234118 0.0112849 0.0089422 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.71, 'normalised_score': 1.71} 
91520 102 102 1.7100000381469727 5.379120017462883 22.44 0.0183546 0.0072209 3.5870102 -0.008764 0.1109605 0.01115 0.0079104 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.71, 'normalised_score': 1.71} 
91648 102 102 1.7100000381469727 5.379120017462883 22.47 0.0190056 0.0066241 3.7058241 -0.0427277 0.1205574 0.0121437 0.0089068 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.71, 'normalised_score': 1.71} 
91776 102 102 1.7100000381469727 5.379120017462883 22.51 0.0195449 0.0063146 3.8654547 -0.0506411 0.1572146 0.0123307 0.0110122 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.71, 'normalised_score': 1.71} 
91904 103 103 1.7699999809265137 5.441208015716596 22.55 0.0190598 0.0068356 4.1025627 -0.0174713 0.1591586 0.0118678 0.0086406 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.77, 'normalised_score': 1.77} 
92032 103 103 1.7699999809265137 5.441208015716596 22.59 0.0173772 0.0071485 3.8536203 -0.0126351 0.125248 0.0106395 0.0076664 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.77, 'normalised_score': 1.77} 
92160 103 103 1.7699999809265137 5.441208015716596 22.59 0.0174678 0.0077331 3.8013922 0.0046427 0.1343101 0.0100613 0.0069527 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.77, 'normalised_score': 1.77} 
92288 103 103 1.7699999809265137 5.441208015716596 22.61 0.0188386 0.0075341 3.7804427 -0.0311262 0.1135978 0.0113435 0.0080934 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.77, 'normalised_score': 1.77} 
92416 103 103 1.7699999809265137 5.441208015716596 22.65 0.0198026 0.0067573 3.8893294 -0.0579206 0.133471 0.0117073 0.009317 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.77, 'normalised_score': 1.77} 
92544 103 103 1.7699999809265137 5.441208015716596 22.69 0.0180116 0.0069913 4.0055539 -0.0177551 0.117871 0.0105666 0.0071244 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.77, 'normalised_score': 1.77} 
92672 103 103 1.7699999809265137 5.441208015716596 22.66 0.0172848 0.0069886 3.7763591 -0.0651224 0.1112626 0.0106012 0.0069627 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.77, 'normalised_score': 1.77} 
92800 104 104 1.8300000429153442 5.497087214144937 22.69 0.0184908 0.0060879 3.7197035 -0.0455 0.1279343 0.0112419 0.007875 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.83, 'normalised_score': 1.83} 
92928 104 104 1.8300000429153442 5.497087214144937 22.67 0.018687 0.0068761 3.712312 -0.1036952 0.1238315 0.0114784 0.00744 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.83, 'normalised_score': 1.83} 
93056 104 104 1.8300000429153442 5.497087214144937 22.69 0.0188829 0.0068687 3.5296839 -0.0198184 0.1362696 0.0119013 0.0082645 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.83, 'normalised_score': 1.83} 
93184 104 104 1.8300000429153442 5.497087214144937 22.66 0.0189157 0.0072456 3.7227557 -0.081854 0.1330369 0.0114086 0.0088212 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.83, 'normalised_score': 1.83} 
93312 104 104 1.8300000429153442 5.497087214144937 22.59 0.0186737 0.0070298 3.6996445 -0.0886621 0.1733771 0.0121061 0.0095287 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.83, 'normalised_score': 1.83} 
93440 105 105 1.9900000095367432 6.547378492730443 22.52 0.0183757 0.0062437 3.637169 -0.0574594 0.1531869 0.0116414 0.0072683 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.99, 'normalised_score': 1.99} 
93568 105 105 1.9900000095367432 6.547378492730443 22.48 0.0178503 0.0060233 3.67913 -0.0245901 0.1259482 0.0107959 0.0072976 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.99, 'normalised_score': 1.99} 
93696 105 105 1.9900000095367432 6.547378492730443 22.48 0.0169916 0.0061256 3.7554668 -0.002446 0.1536508 0.0103462 0.0066768 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.99, 'normalised_score': 1.99} 
93824 105 105 1.9900000095367432 6.547378492730443 22.52 0.016832 0.0075403 3.6014416 -0.0627465 0.1676014 0.0105916 0.007901 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.99, 'normalised_score': 1.99} 
93952 105 105 1.9900000095367432 6.547378492730443 22.49 0.016373 0.0072088 3.6175299 -0.0656651 0.1293341 0.0097865 0.007498 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 1.99, 'normalised_score': 1.99} 
94080 106 106 2.049999952316284 6.492640643457399 22.45 0.0167498 0.007131 3.6608572 -0.0454113 0.1269088 0.010533 0.0082956 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.05, 'normalised_score': 2.05} 
94208 106 106 2.049999952316284 6.492640643457399 22.5 0.0170088 0.006548 3.4975769 -0.0629886 0.1248649 0.0111203 0.0079218 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.05, 'normalised_score': 2.05} 
94336 107 107 2.0799999237060547 6.143376579111659 22.51 0.0181699 0.0069428 3.4273656 -0.0636039 0.1553764 0.0112755 0.0087041 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.08, 'normalised_score': 2.08} 
94464 107 107 2.0799999237060547 6.143376579111659 22.59 0.0171822 0.0065046 3.7278201 -0.0833067 0.1770981 0.0109179 0.0084925 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.08, 'normalised_score': 2.08} 
94592 107 107 2.0799999237060547 6.143376579111659 22.57 0.0152986 0.006695 3.7450174 -0.0505446 0.1291993 0.0096621 0.0072012 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.08, 'normalised_score': 2.08} 
94720 107 107 2.0799999237060547 6.143376579111659 22.58 0.0162912 0.0065976 3.7510838 -0.013619 0.1212375 0.0100041 0.0064979 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.08, 'normalised_score': 2.08} 
94848 107 107 2.0799999237060547 6.143376579111659 22.53 0.0176931 0.0065395 3.9764055 -0.0532609 0.1312088 0.0108322 0.0070278 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.08, 'normalised_score': 2.08} 
94976 107 107 2.0799999237060547 6.143376579111659 22.53 0.0177714 0.0060684 4.039548 -0.0870244 0.1865542 0.0105461 0.0076003 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.08, 'normalised_score': 2.08} 
95104 107 107 2.0799999237060547 6.143376579111659 22.53 0.0168765 0.0072025 4.0145956 -0.0849245 0.2149489 0.0103044 0.0068791 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.08, 'normalised_score': 2.08} 
95232 107 107 2.0799999237060547 6.143376579111659 22.54 0.018002 0.0064544 3.9887479 -0.1056283 0.1887006 0.0114154 0.0085157 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.08, 'normalised_score': 2.08} 
95360 108 108 2.140000104904175 6.129038921200493 22.53 0.0178677 0.00651 3.8079161 -0.0173543 0.1792888 0.0111998 0.007856 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.14, 'normalised_score': 2.14} 
95488 108 108 2.140000104904175 6.129038921200493 22.53 0.0167294 0.0073365 3.8910898 -0.0563756 0.1529239 0.010355 0.0065335 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.14, 'normalised_score': 2.14} 
95616 109 109 2.200000047683716 6.116135029080445 22.47 0.0177335 0.0069318 3.8489539 -0.0378492 0.1500691 0.0113024 0.0074223 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.2, 'normalised_score': 2.2} 
95744 109 109 2.200000047683716 6.116135029080445 22.39 0.0176108 0.0061287 3.8734696 -0.0784175 0.1809384 0.0109308 0.0071018 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.2, 'normalised_score': 2.2} 
95872 109 109 2.200000047683716 6.116135029080445 22.29 0.01818 0.0061468 3.8211522 -0.1364624 0.2401797 0.0117036 0.0101053 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.2, 'normalised_score': 2.2} 
96000 109 109 2.200000047683716 6.116135029080445 22.23 0.0165623 0.0069851 3.7792767 -0.0907072 0.1596941 0.0109066 0.007701 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.2, 'normalised_score': 2.2} 
96128 109 109 2.200000047683716 6.116135029080445 22.13 0.0167429 0.0063198 3.7137421 0.002623 0.1621671 0.0107988 0.0067521 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.2, 'normalised_score': 2.2} 
96256 109 109 2.200000047683716 6.116135029080445 22.01 0.0172712 0.0063302 3.8602441 -0.1085867 0.1965961 0.0103521 0.0082754 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.2, 'normalised_score': 2.2} 
96384 110 110 2.259999990463257 6.1045215261724 21.92 0.0167708 0.006475 4.1812532 -0.1031228 0.1964992 0.0103721 0.0071909 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.26, 'normalised_score': 2.26} 
96512 110 110 2.259999990463257 6.1045215261724 21.82 0.0158383 0.0071929 4.0610303 -0.0905304 0.1779973 0.0096371 0.0062578 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.26, 'normalised_score': 2.26} 
96640 110 110 2.259999990463257 6.1045215261724 21.72 0.0169291 0.00717 3.8656313 -0.0586741 0.1542351 0.0112437 0.0071984 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.26, 'normalised_score': 2.26} 
96768 110 110 2.259999990463257 6.1045215261724 21.66 0.0177598 0.0067024 4.0426205 -0.0919039 0.2183073 0.0109857 0.0070102 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.26, 'normalised_score': 2.26} 
96896 112 112 2.4200000762939453 6.384662436199644 21.64 0.0171454 0.0069918 4.1546434 -0.0951176 0.2177141 0.0106024 0.0078194 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.42, 'normalised_score': 2.42} 
97024 112 112 2.4200000762939453 6.384662436199644 21.65 0.0166275 0.0076621 4.161261 -0.0942037 0.2251688 0.0103613 0.0074241 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.42, 'normalised_score': 2.42} 
97152 112 112 2.4200000762939453 6.384662436199644 21.69 0.0182958 0.0066388 4.31678 -0.0566568 0.203446 0.0117664 0.0071042 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.42, 'normalised_score': 2.42} 
97280 113 113 2.5799999237060547 7.346196192579679 21.74 0.017199 0.0064019 3.9795707 -0.1328241 0.277822 0.0104399 0.0067571 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.58, 'normalised_score': 2.58} 
97408 113 113 2.5799999237060547 7.346196192579679 21.76 0.0171626 0.007472 3.9973663 -0.013703 0.2475922 0.0107422 0.0084845 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.58, 'normalised_score': 2.58} 
97536 113 113 2.5799999237060547 7.346196192579679 21.79 0.0181847 0.0061038 3.7978728 -0.114773 0.3123074 0.0108536 0.0077375 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.58, 'normalised_score': 2.58} 
97664 113 113 2.5799999237060547 7.346196192579679 21.83 0.0181865 0.006771 3.6844699 -0.1479549 0.2562549 0.0105233 0.0070753 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.58, 'normalised_score': 2.58} 
97792 113 113 2.5799999237060547 7.346196192579679 21.91 0.0180882 0.0064447 3.7348109 -0.083728 0.2581924 0.0110597 0.007176 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.58, 'normalised_score': 2.58} 
97920 113 113 2.5799999237060547 7.346196192579679 21.96 0.0169494 0.0059257 3.7933324 -0.0335894 0.2883948 0.010421 0.0068979 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.58, 'normalised_score': 2.58} 
98048 113 113 2.5799999237060547 7.346196192579679 22.01 0.0184802 0.0076473 3.7317503 -0.0717498 0.2559093 0.0102998 0.0066805 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.58, 'normalised_score': 2.58} 
98176 113 113 2.5799999237060547 7.346196192579679 21.93 0.0175605 0.0063563 3.7959105 -0.1283493 0.2997304 0.0109012 0.0076048 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.58, 'normalised_score': 2.58} 
98304 114 114 2.640000104904175 7.211576573321711 21.98 0.0177509 0.0069987 3.9648821 -0.1465394 0.2788097 0.0106577 0.0069251 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.64, 'normalised_score': 2.64} 
98432 114 114 2.640000104904175 7.211576573321711 22.04 0.0177205 0.0067403 3.8211451 -0.0821184 0.2494564 0.0105256 0.0077539 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.64, 'normalised_score': 2.64} 
98560 114 114 2.640000104904175 7.211576573321711 22.01 0.016462 0.0066745 3.8775033 -0.1010877 0.2501909 0.0104364 0.0065508 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.64, 'normalised_score': 2.64} 
98688 114 114 2.640000104904175 7.211576573321711 22.04 0.017306 0.0071734 3.8224852 -0.0921133 0.2918636 0.0102112 0.0069464 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.64, 'normalised_score': 2.64} 
98816 114 114 2.640000104904175 7.211576573321711 22.08 0.0177441 0.0072145 3.8617555 -0.1545438 0.3635601 0.0107768 0.0069073 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.64, 'normalised_score': 2.64} 
98944 114 114 2.640000104904175 7.211576573321711 22.14 0.0163684 0.0056141 3.9513385 -0.0573983 0.2881713 0.0100652 0.0071814 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.64, 'normalised_score': 2.64} 
99072 114 114 2.640000104904175 7.211576573321711 22.19 0.0155589 0.0063511 4.1515872 0.0007492 0.2336259 0.0092755 0.0060903 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.64, 'normalised_score': 2.64} 
99200 114 114 2.640000104904175 7.211576573321711 22.26 0.0171975 0.0059568 4.031837 0.0800324 0.2948182 0.0106326 0.0072024 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.64, 'normalised_score': 2.64} 
99328 115 115 2.700000047683716 7.09041891598954 22.32 0.0171189 0.0055901 4.0613786 -0.0879511 0.3239298 0.0104536 0.0077824 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.7, 'normalised_score': 2.7} 
99456 115 115 2.700000047683716 7.09041891598954 22.34 0.0166854 0.0070828 4.3155428 -0.0648847 0.307181 0.0097097 0.0070706 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.7, 'normalised_score': 2.7} 
99584 115 115 2.700000047683716 7.09041891598954 22.39 0.0160053 0.0073437 4.3232185 -0.1335701 0.2753698 0.0104084 0.006394 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.7, 'normalised_score': 2.7} 
99712 116 116 2.859999895095825 7.981377024390586 22.43 0.0175381 0.0069747 4.410653 -0.1504486 0.3382436 0.0102251 0.0063699 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.86, 'normalised_score': 2.86} 
99840 116 116 2.859999895095825 7.981377024390586 22.41 0.0180065 0.0070493 4.3762769 -0.2151671 0.4010257 0.0110584 0.0074163 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.86, 'normalised_score': 2.86} 
99968 116 116 2.859999895095825 7.981377024390586 22.43 0.017078 0.0071325 4.1775453 -0.1202349 0.2855267 0.0100069 0.0071906 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.86, 'normalised_score': 2.86} 
100096 116 116 2.859999895095825 7.981377024390586 22.46 0.0160278 0.0063916 4.1084537 -0.0155557 0.2986071 0.0096975 0.0059498 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.86, 'normalised_score': 2.86} 
100224 117 117 2.9200000762939453 7.783239321951527 22.47 0.0173509 0.006344 3.9605908 -0.1756756 0.4130943 0.0099927 0.0075139 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.92, 'normalised_score': 2.92} 
100352 117 117 2.9200000762939453 7.783239321951527 22.48 0.0166405 0.0062489 3.7585712 -0.1155582 0.357402 0.0092072 0.0072551 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.92, 'normalised_score': 2.92} 
100480 117 117 2.9200000762939453 7.783239321951527 22.5 0.0152819 0.0074117 3.7058317 -0.0937863 0.4069272 0.0090754 0.005632 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.92, 'normalised_score': 2.92} 
100608 118 118 2.9800000190734863 7.604915389756375 22.52 0.0164215 0.0085232 3.6533509 -0.0546985 0.3254718 0.009313 0.0064733 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.98, 'normalised_score': 2.98} 
100736 118 118 2.9800000190734863 7.604915389756375 22.5 0.0168821 0.0060441 3.8981197 -0.1955945 0.4340069 0.010115 0.0064918 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.98, 'normalised_score': 2.98} 
100864 118 118 2.9800000190734863 7.604915389756375 22.5 0.016299 0.0062227 3.9382337 -0.1090775 0.4353788 0.0097443 0.0065956 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 2.98, 'normalised_score': 2.98} 
100992 119 119 3.140000104904175 8.444423850780737 22.49 0.0156897 0.0070122 3.7318492 -0.2366421 0.4086351 0.0088923 0.0059595 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 3.14, 'normalised_score': 3.14} 
101120 119 119 3.140000104904175 8.444423850780737 22.49 0.0153618 0.0057621 3.6464331 -0.1882818 0.3754806 0.0092717 0.0063014 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 3.14, 'normalised_score': 3.14} 
101248 119 119 3.140000104904175 8.444423850780737 22.48 0.0161333 0.0067794 3.6114579 -0.05454 0.413458 0.009725 0.006155 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 3.14, 'normalised_score': 3.14} 
101376 119 119 3.140000104904175 8.444423850780737 22.46 0.0156223 0.0059149 3.7054315 -0.0613705 0.4606288 0.009564 0.0070843 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 3.14, 'normalised_score': 3.14} 
101504 120 120 3.200000047683716 8.199981465702663 22.44 0.0156067 0.0071825 3.9407474 -0.0883933 0.3636619 0.0098053 0.0063861 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 3.2, 'normalised_score': 3.2} 
101632 120 120 3.200000047683716 8.199981465702663 22.46 0.0163794 0.0055982 4.0917288 -0.0806972 0.4641028 0.0095267 0.0061486 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 3.2, 'normalised_score': 3.2} 
101760 121 121 3.359999895095825 8.979983319132398 22.44 0.0160485 0.0069216 4.1957154 -0.2023466 0.4286322 0.0091252 0.0069167 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 3.36, 'normalised_score': 3.36} 
101888 121 121 3.359999895095825 8.979983319132398 22.4 0.01504 0.007303 4.2028354 -0.0885064 0.3931476 0.008838 0.0064121 0.0 0.0 0.0  {'prev_level_seed': 1259048185, 'prev_level_complete': 0, 'level_seed': 1259048185, 'raw_score': 3.36, 'normalised_score': 3.36} 
