128 0 0 0.0 0.0 32.34 0.0737683 1.2274105 2.2784731 -2.7620077 0.859856 0.1855295 0.0038083 0.0 82.6157213 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 33.22 0.0584217 1.188954 4.4288781 -0.3216604 0.1765821 0.04952 0.0160341 0.0 97.470878 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 0 0 0.0 0.0 34.43 0.0319709 1.1121961 4.4163442 0.1348735 0.1556392 0.0244528 0.0134249 0.0 98.8555577 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
512 1 1 0.0 0.0 41.44 0.0231506 1.066581 4.2933296 0.2672384 0.1106294 0.0136896 0.0078231 0.0 99.3105433 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
640 1 1 0.0 0.0 41.97 0.0203447 1.0281481 4.4972775 0.2541294 0.0819637 0.0109838 0.0057769 0.0 99.5745397 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
768 1 1 0.0 0.0 45.72 0.0196886 1.0120153 4.7120569 0.2105164 0.0587137 0.0097185 0.005438 0.0 99.5043537 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
896 1 1 0.0 0.0 56.83 0.0193099 0.9926566 5.4681602 0.1733749 0.0438056 0.009456 0.0049609 0.0 99.4699882 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 1 1 0.0 0.0 58.67 0.0197469 0.9820376 6.0129655 0.1433199 0.035386 0.0099559 0.0054135 0.0 99.5069597 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 1 1 0.0 0.0 59.94 0.0189268 0.9738327 6.9914641 0.1305323 0.029313 0.0095495 0.0052665 0.0 99.6376233 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 1 1 0.0 0.0 60.61 0.0182631 0.9610759 7.5540193 0.0991455 0.0232377 0.0093935 0.0053924 0.0 99.5407415 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 1 1 0.0 0.0 57.5 0.0175037 0.9588724 8.268984 0.0778321 0.0200815 0.0088414 0.0047739 0.0 99.7799588 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1536 1 1 0.0 0.0 56.68 0.0174197 0.9470745 8.9834438 0.0598781 0.0165069 0.0091408 0.005465 0.0 99.6128402 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1664 1 1 0.0 0.0 55.92 0.0173399 0.9447257 9.4454321 0.0449606 0.0146212 0.008863 0.0049784 0.0 99.7152016 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1792 1 1 0.0 0.0 54.5 0.0171174 0.9371805 9.6677358 0.0397607 0.0128629 0.00903 0.0049492 0.0 99.7163394 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1920 2 2 0.0 0.0 53.83 0.0166418 0.9207864 10.1523873 0.0271842 0.0114405 0.0087363 0.0044164 0.0 99.6298116 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2048 2 2 0.0 0.0 53.79 0.0160656 0.931685 10.1372753 0.0354026 0.0105538 0.007894 0.0039463 0.0 99.5908456 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2176 2 2 0.0 0.0 53.88 0.0158571 0.9215283 10.3943614 0.0256705 0.0098232 0.0083074 0.0044728 0.0 99.445875 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2304 2 2 0.0 0.0 55.85 0.0159044 0.9145634 10.7217424 0.0209066 0.0090814 0.0081491 0.0048359 0.0 99.7376115 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2432 2 2 0.0 0.0 56.82 0.015568 0.912681 10.7333808 0.0197041 0.0089127 0.0078297 0.0046345 0.0 99.7401231 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2560 2 2 0.0 0.0 58.29 0.0153857 0.908982 10.562119 0.0101475 0.0082848 0.008039 0.0047765 0.0 99.7525862 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2688 2 2 0.0 0.0 58.27 0.0149884 0.8973592 10.7916917 0.0139473 0.0078685 0.0078191 0.0046598 0.0 99.6395405 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2816 2 2 0.0 0.0 59.52 0.0144349 0.8945506 11.3393939 0.007303 0.0077272 0.0079079 0.004946 0.0 99.6234334 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2944 2 2 0.0 0.0 59.08 0.0137816 0.8862125 11.098028 0.0055829 0.0065979 0.0075174 0.0048216 0.0 99.4563579 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3072 2 2 0.0 0.0 60.04 0.0142896 0.8819804 11.0384711 0.0052836 0.00671 0.0071837 0.0044991 0.0 99.6967205 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3200 2 2 0.0 0.0 58.25 0.0147109 0.8862003 11.098514 -0.0014867 0.0067597 0.0075164 0.0050149 0.0 99.5627981 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3328 3 3 0.0 0.0 56.93 0.0143055 0.9067439 10.9788451 0.0112208 0.0066866 0.0066679 0.0042828 0.0 99.4604696 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
