128 0 0 0.0 0.0 28.79 0.0120894 0.1860427 1.0785688 -1.4165684 1.0289028 0.1118065 0.1176202 0.0 67.6231126 0.0  {'room_id': 1, 'explored_rooms': 2, 'raw_score': 0.0} 
6016 9 9 149.00188550000001 0.6397475420000001 51.4 0.0028106 0.0501599 2.249112 -0.0197299 0.0114779 0.0014496 0.0006697 0.0 95.9003299 0.0  {'room_id': 2, 'explored_rooms': 4, 'raw_score': 149.00188550000001} 
6144 9 9 149.00188550000001 0.6397475420000001 51.84 0.0032748 0.0489051 2.221778 -0.0175358 0.0119852 0.0015395 0.0008136 0.0 96.3679891 0.0  {'room_id': 2, 'explored_rooms': 4, 'raw_score': 149.00188550000001} 
6272 9 9 149.00188550000001 0.6397475420000001 51.46 0.0030588 0.0532238 2.3047356 -0.0219926 0.0102991 0.0013839 0.0007346 0.0 95.5809529 0.0  {'room_id': 2, 'explored_rooms': 4, 'raw_score': 149.00188550000001} 
6400 10 10 159.10169695000002 0.6757727878 52.56 0.0028909 0.0501031 2.328854 -0.0378491 0.0124483 0.0015913 0.0006935 0.0 95.9176758 0.0  {'room_id': 0, 'explored_rooms': 4, 'raw_score': 159.10169695000002} 
6528 10 10 159.10169695000002 0.6757727878 51.33 0.002947 0.0479542 2.3249582 -0.0389482 0.0126285 0.0016366 0.0010445 0.0 96.2285103 0.0  {'room_id': 2, 'explored_rooms': 4, 'raw_score': 159.10169695000002} 
6656 10 10 159.10169695000002 0.6757727878 51.54 0.003017 0.0495812 2.3911215 -0.0168044 0.0101723 0.0015267 0.0007037 0.0 95.8718105 0.0  {'room_id': 2, 'explored_rooms': 4, 'raw_score': 159.10169695000002} 
6784 10 10 159.10169695000002 0.6757727878 52.39 0.0034376 0.0469713 2.7057913 -0.0216929 0.0124757 0.0015904 0.0007473 0.0 96.1078985 0.0  {'room_id': 2, 'explored_rooms': 4, 'raw_score': 159.10169695000002} 
6912 10 10 159.10169695000002 0.6757727878 51.2 0.0045132 0.0493925 2.6335987 -0.0238927 0.0102591 0.0017112 0.0007934 0.0 95.9222678 0.0  {'room_id': 2, 'explored_rooms': 4, 'raw_score': 159.10169695000002} 
7040 11 11 168.191527255 0.7081955090200001 52.1 0.0043524 0.0502441 2.5610285 -0.0223893 0.011935 0.0019043 0.000912 0.0 96.0308604 0.0  {'room_id': 0, 'explored_rooms': 4, 'raw_score': 168.191527255} 
7168 11 11 168.191527255 0.7081955090200001 50.45 0.004353 0.0475071 2.655576 -0.0332613 0.0119853 0.0021045 0.0011179 0.0 96.0258633 0.0  {'room_id': 2, 'explored_rooms': 4, 'raw_score': 168.191527255} 
7296 11 11 168.191527255 0.7081955090200001 50.98 0.0041262 0.0449462 2.7245101 -0.0236477 0.0115924 0.0022937 0.0010045 0.0 96.5023475 0.0  {'room_id': 2, 'explored_rooms': 4, 'raw_score': 168.191527255} 
7424 11 11 168.191527255 0.7081955090200001 49.83 0.0040559 0.0492278 2.846734 -0.0362485 0.0129302 0.0025423 0.0010134 0.0 95.8202885 0.0  {'room_id': 2, 'explored_rooms': 4, 'raw_score': 168.191527255} 
7552 11 11 168.191527255 0.7081955090200001 50.62 0.0044954 0.0478796 2.9961745 -0.023072 0.0108165 0.0020576 0.0009847 0.0 96.1059166 0.0  {'room_id': 2, 'explored_rooms': 4, 'raw_score': 168.191527255} 
7680 12 12 196.3723745295 0.9373759581180001 49.91 0.0046765 0.0472577 3.4247505 -0.0321304 0.011633 0.0027009 0.0008993 0.0 96.3027815 0.0  {'room_id': 0, 'explored_rooms': 4, 'raw_score': 196.3723745295} 
7808 12 12 196.3723745295 0.9373759581180001 50.59 0.005171 0.0493556 3.1193698 -0.0481988 0.0119108 0.0029284 0.0012279 0.0 95.6797894 0.0  {'room_id': 2, 'explored_rooms': 4, 'raw_score': 196.3723745295} 
7936 12 12 196.3723745295 0.9373759581180001 50.12 0.0052752 0.0450094 3.1495037 -0.0430906 0.0120449 0.0032142 0.0012697 0.0 96.0728403 0.0  {'room_id': 2, 'explored_rooms': 4, 'raw_score': 196.3723745295} 
8064 12 12 196.3723745295 0.9373759581180001 51.7 0.0049948 0.0466601 3.3474021 -0.0333716 0.0111525 0.0028245 0.000995 0.0 96.4015358 0.0  {'room_id': 2, 'explored_rooms': 4, 'raw_score': 196.3723745295} 
8192 12 12 196.3723745295 0.9373759581180001 50.87 0.0052344 0.0431914 3.5125047 -0.0323557 0.011868 0.0021427 0.0009062 0.0 96.5446423 0.0  {'room_id': 2, 'explored_rooms': 4, 'raw_score': 196.3723745295} 
8320 12 12 196.3723745295 0.9373759581180001 51.97 0.0050818 0.0452829 3.5626187 -0.0266134 0.0108766 0.0024905 0.001004 0.0 96.5683711 0.0  {'room_id': 2, 'explored_rooms': 4, 'raw_score': 196.3723745295} 
8448 13 13 236.73513707655002 1.1436383623062003 51.78 0.0060651 0.0484697 3.5729577 -0.0239476 0.0135215 0.002432 0.0010736 0.0 95.7719233 0.0  {'room_id': 2, 'explored_rooms': 4, 'raw_score': 236.73513707655002} 
8576 13 13 236.73513707655002 1.1436383623062003 53.34 0.0061587 0.0482415 3.733404 -0.0320058 0.0119227 0.0026507 0.0010564 0.0 95.8982 0.0  {'room_id': 2, 'explored_rooms': 4, 'raw_score': 236.73513707655002} 
8704 13 13 236.73513707655002 1.1436383623062003 52.59 0.0072294 0.0468365 3.4687478 -0.0460594 0.0127742 0.002805 0.0011967 0.0 96.3403469 0.0  {'room_id': 2, 'explored_rooms': 4, 'raw_score': 236.73513707655002} 
8832 13 13 236.73513707655002 1.1436383623062003 50.77 0.0075366 0.0470374 3.4826193 -0.0482425 0.011629 0.0034422 0.0012613 0.0 96.439975 0.0  {'room_id': 2, 'explored_rooms': 4, 'raw_score': 236.73513707655002} 
8960 13 13 236.73513707655002 1.1436383623062003 50.11 0.0074458 0.0490332 3.60747 -0.0412912 0.0114205 0.0036546 0.0011648 0.0 96.1384093 0.0  {'room_id': 2, 'explored_rooms': 4, 'raw_score': 236.73513707655002} 
9088 14 14 238.06162336889503 1.1292745260755803 51.35 0.0073287 0.0446987 3.7554487 -0.0415809 0.0123932 0.0038865 0.00135 0.0 96.6265089 0.0  {'room_id': 0, 'explored_rooms': 4, 'raw_score': 238.06162336889503} 
9216 14 14 238.06162336889503 1.1292745260755803 51.43 0.0084884 0.0476416 3.5872486 -0.0556579 0.0121149 0.0043499 0.0016851 0.0 96.0846078 0.0  {'room_id': 0, 'explored_rooms': 4, 'raw_score': 238.06162336889503} 
9344 14 14 238.06162336889503 1.1292745260755803 49.2 0.0097562 0.0463308 3.9696838 -0.0344036 0.0114222 0.0044835 0.0014683 0.0 96.2166748 0.0  {'room_id': 4, 'explored_rooms': 5, 'raw_score': 238.06162336889503} 
9472 14 14 238.06162336889503 1.1292745260755803 49.38 0.0078749 0.0451635 3.8353969 -0.0853869 0.0148427 0.0058511 0.0020637 0.0 96.4303468 0.0  {'room_id': 4, 'explored_rooms': 5, 'raw_score': 238.06162336889503} 
9600 14 14 238.06162336889503 1.1292745260755803 49.63 0.0083379 0.0437065 3.7577373 -0.0341 0.013202 0.0034311 0.003329 0.0 96.662536 0.0  {'room_id': 4, 'explored_rooms': 5, 'raw_score': 238.06162336889503} 
9728 15 15 264.25546103200554 1.2163470734680222 50.24 0.0094149 0.0446855 4.2306447 -0.0407303 0.0129586 0.0045512 0.0019516 0.0 96.5458512 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 264.25546103200554} 
9856 15 15 264.25546103200554 1.2163470734680222 48.97 0.0096252 0.0458668 4.3699315 -0.0512582 0.0139341 0.005316 0.001848 0.0 96.4441447 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 264.25546103200554} 
9984 15 15 264.25546103200554 1.2163470734680222 50.25 0.0109926 0.0450187 4.285252 -0.0354166 0.0138652 0.0046846 0.00307 0.0 96.3475527 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 264.25546103200554} 
10112 15 15 264.25546103200554 1.2163470734680222 49.34 0.0134074 0.0454321 5.1635766 -0.1149034 0.0161649 0.008851 0.0030388 0.0 96.5029077 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 264.25546103200554} 
10240 15 15 264.25546103200554 1.2163470734680222 49.93 0.0101466 0.044535 5.3674051 -0.0660271 0.0172439 0.0057149 0.0024941 0.0 96.5422582 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 264.25546103200554} 
10368 15 15 264.25546103200554 1.2163470734680222 48.89 0.0104573 0.0454485 5.4667184 -0.0464535 0.0152759 0.0058363 0.0019673 0.0 96.3827116 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 264.25546103200554} 
10496 15 15 264.25546103200554 1.2163470734680222 48.52 0.0131205 0.0454485 5.2667261 -0.0288096 0.0162918 0.0064211 0.0059929 0.0 96.5102344 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 264.25546103200554} 
10624 16 16 317.829914928805 1.59471236612122 48.29 0.0140171 0.0436487 4.9743907 -0.058557 0.0166612 0.0078245 0.002829 0.0 96.7211439 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 317.829914928805} 
10752 16 16 317.829914928805 1.59471236612122 49.73 0.0150204 0.0439298 4.9924517 -0.0473892 0.0175755 0.0071023 0.0033118 0.0 96.7202156 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 317.829914928805} 
10880 16 16 317.829914928805 1.59471236612122 48.65 0.0160911 0.0434031 5.2136002 -0.0581114 0.0170621 0.0075761 0.0025232 0.0 96.803374 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 317.829914928805} 
11008 16 16 317.829914928805 1.59471236612122 50.52 0.016342 0.0456973 5.7817203 -0.0437488 0.0173912 0.0082065 0.0027167 0.0 96.4673033 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 317.829914928805} 
11136 16 16 317.829914928805 1.59471236612122 49.37 0.0168698 0.0432887 6.6892757 -0.0446169 0.0186929 0.0077196 0.0029244 0.0 96.793546 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 317.829914928805} 
11264 17 17 311.0469234359245 1.535241129509098 50.51 0.0173978 0.0458385 6.6150445 -0.0558275 0.0181453 0.0094314 0.0033492 0.0 96.3687684 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 311.0469234359245} 
11392 17 17 311.0469234359245 1.535241129509098 48.57 0.020128 0.0449841 6.8692626 -0.0610121 0.0177598 0.0100135 0.0033035 0.0 96.368712 0.0  {'room_id': 0, 'explored_rooms': 6, 'raw_score': 311.0469234359245} 
11520 17 17 311.0469234359245 1.535241129509098 49.43 0.0178303 0.0420035 7.4944485 -0.0988945 0.0215272 0.0121551 0.0038117 0.0 96.9261599 0.0  {'room_id': 0, 'explored_rooms': 6, 'raw_score': 311.0469234359245} 
11648 17 17 311.0469234359245 1.535241129509098 49.42 0.0188718 0.0408331 7.2455498 -0.0791469 0.0216191 0.0107545 0.0030141 0.0 96.836208 0.0  {'room_id': 0, 'explored_rooms': 6, 'raw_score': 311.0469234359245} 
11776 17 17 311.0469234359245 1.535241129509098 49.39 0.0222664 0.0431883 7.5153311 -0.0385956 0.023597 0.0101087 0.0083392 0.0 96.7261699 0.0  {'room_id': 2, 'explored_rooms': 6, 'raw_score': 311.0469234359245} 
11904 17 17 311.0469234359245 1.535241129509098 50.25 0.0207103 0.044534 7.1037004 -0.1030661 0.0239985 0.012621 0.0039324 0.0 96.4643065 0.0  {'room_id': 2, 'explored_rooms': 6, 'raw_score': 311.0469234359245} 
12032 17 17 311.0469234359245 1.535241129509098 50.05 0.0230762 0.0447842 7.7712306 -0.070543 0.0246486 0.0112843 0.0032173 0.0 96.7920312 0.0  {'room_id': 2, 'explored_rooms': 6, 'raw_score': 311.0469234359245} 
12160 18 18 339.94223109233207 1.6817170165581883 50.58 0.0271774 0.0437123 8.1805386 -0.0359727 0.0234788 0.0088614 0.0038179 0.0 96.6644449 0.0  {'room_id': 2, 'explored_rooms': 6, 'raw_score': 339.94223109233207} 
12288 18 18 339.94223109233207 1.6817170165581883 49.32 0.0261147 0.042467 8.1612686 -0.0843306 0.0239041 0.014334 0.0039975 0.0 96.7622683 0.0  {'room_id': 2, 'explored_rooms': 6, 'raw_score': 339.94223109233207} 
12416 18 18 339.94223109233207 1.6817170165581883 49.8 0.0267712 0.0435795 8.5716003 -0.0451182 0.0228964 0.010425 0.0036704 0.0 96.7359005 0.0  {'room_id': 2, 'explored_rooms': 6, 'raw_score': 339.94223109233207} 
12544 18 18 339.94223109233207 1.6817170165581883 52.16 0.0224598 0.0402875 9.0921935 -0.0817279 0.0254487 0.0139114 0.0046699 0.0 97.0900798 0.0  {'room_id': 2, 'explored_rooms': 6, 'raw_score': 339.94223109233207} 
12672 18 18 339.94223109233207 1.6817170165581883 51.15 0.0243993 0.0419829 10.4124702 -0.009018 0.0272851 0.0117191 0.0050194 0.0 96.8861247 0.0  {'room_id': 2, 'explored_rooms': 6, 'raw_score': 339.94223109233207} 
12800 19 19 355.9480079830989 1.7135453149023694 51.5 0.0278867 0.0444149 10.1751939 -0.0452021 0.0254836 0.012961 0.0040439 0.0 96.7216656 0.0  {'room_id': 4, 'explored_rooms': 6, 'raw_score': 355.9480079830989} 
12928 19 19 355.9480079830989 1.7135453149023694 51.03 0.0323403 0.0444515 10.2759767 -0.1058758 0.0281703 0.0159625 0.0048022 0.0 96.6697567 0.0  {'room_id': 4, 'explored_rooms': 6, 'raw_score': 355.9480079830989} 
13056 19 19 355.9480079830989 1.7135453149023694 51.01 0.0295992 0.0433212 10.8063982 -0.1085768 0.0344431 0.0164661 0.0058771 0.0 96.831085 0.0  {'room_id': 4, 'explored_rooms': 6, 'raw_score': 355.9480079830989} 
13184 19 19 355.9480079830989 1.7135453149023694 50.95 0.0320943 0.0440929 10.4773887 -0.0609437 0.0314881 0.0149201 0.0056064 0.0 96.7350503 0.0  {'room_id': 4, 'explored_rooms': 6, 'raw_score': 355.9480079830989} 
13312 19 19 355.9480079830989 1.7135453149023694 51.33 0.0290444 0.045153 10.2123255 -0.0415261 0.0320664 0.0126792 0.004209 0.0 96.3621624 0.0  {'room_id': 4, 'explored_rooms': 6, 'raw_score': 355.9480079830989} 
13440 19 19 355.9480079830989 1.7135453149023694 50.65 0.0398654 0.0446604 10.68471 -0.0345986 0.0301883 0.0136197 0.0041094 0.0 96.8082808 0.0  {'room_id': 4, 'explored_rooms': 6, 'raw_score': 355.9480079830989} 
13568 19 19 355.9480079830989 1.7135453149023694 49.88 0.039282 0.0407963 10.8578938 -0.3072955 0.0446415 0.0300955 0.0085119 0.0 97.2607638 0.0  {'room_id': 4, 'explored_rooms': 6, 'raw_score': 355.9480079830989} 
13696 20 20 405.35320718478897 1.9421907834121326 50.51 0.0349481 0.0427732 10.5706839 -0.2039763 0.0426402 0.0269813 0.0066436 0.0 97.1535746 0.0  {'room_id': 2, 'explored_rooms': 6, 'raw_score': 405.35320718478897} 
13824 20 20 405.35320718478897 1.9421907834121326 52.1 0.0378426 0.0419287 10.5970422 -0.1827054 0.045736 0.0243102 0.0075528 0.0 97.0003442 0.0  {'room_id': 2, 'explored_rooms': 6, 'raw_score': 405.35320718478897} 
13952 20 20 405.35320718478897 1.9421907834121326 49.91 0.0390898 0.0458784 10.3081478 -0.0240746 0.0503917 0.0174239 0.0049522 0.0 96.4895806 0.0  {'room_id': 2, 'explored_rooms': 6, 'raw_score': 405.35320718478897} 
14080 20 20 405.35320718478897 1.9421907834121326 50.29 0.0428855 0.0463532 9.9379544 0.0438536 0.0444708 0.0137185 0.0053263 0.0 96.5601424 0.0  {'room_id': 2, 'explored_rooms': 6, 'raw_score': 405.35320718478897} 
14208 20 20 405.35320718478897 1.9421907834121326 49.48 0.0440245 0.0436299 11.51897 -0.0534162 0.043519 0.0186668 0.0053605 0.0 96.7167952 0.0  {'room_id': 2, 'explored_rooms': 6, 'raw_score': 405.35320718478897} 
14336 21 21 424.8178864663101 2.0479717050709194 49.63 0.0390851 0.0417039 12.0838422 -0.1236312 0.0427497 0.0222744 0.0058817 0.0 97.0168062 0.0  {'room_id': 0, 'explored_rooms': 6, 'raw_score': 424.8178864663101} 
14464 21 21 424.8178864663101 2.0479717050709194 50.09 0.0440298 0.0414067 12.4941129 -0.0140005 0.0461274 0.0149565 0.0059205 0.0 97.0271822 0.0  {'room_id': 0, 'explored_rooms': 6, 'raw_score': 424.8178864663101} 
14592 21 21 424.8178864663101 2.0479717050709194 50.91 0.0386845 0.0403618 13.480698 -0.0928637 0.0399604 0.0206652 0.0076045 0.0 97.286392 0.0  {'room_id': 2, 'explored_rooms': 6, 'raw_score': 424.8178864663101} 
14720 21 21 424.8178864663101 2.0479717050709194 52.27 0.0355729 0.04145 12.9586187 -0.0885409 0.0467704 0.0200164 0.005792 0.0 97.1743794 0.0  {'room_id': 2, 'explored_rooms': 6, 'raw_score': 424.8178864663101} 
14848 21 21 424.8178864663101 2.0479717050709194 52.26 0.0442083 0.0426903 14.2905463 -0.0192506 0.045458 0.0161716 0.0117059 0.0 96.7264109 0.0  {'room_id': 2, 'explored_rooms': 6, 'raw_score': 424.8178864663101} 
