128 0 0 0.0 0.0 49.48 0.0074889 -13.4894852 22.6064977 0.9255716 0.0018597  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
256 0 0 0.0 0.0 51.03 0.0042032 -12.5219082 17.4782947 0.987242 0.0216515  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
384 0 0 0.0 0.0 49.96 0.0029764 -9.1441357 15.9991246 0.8838701 0.1477035  {'room_id': 2, 'explored_rooms': 3, 'raw_score': 0.0} 
512 0 0 0.0 0.0 50.73 0.0023705 -5.7284742 17.0788492 0.7650688 0.1800787  {'room_id': 2, 'explored_rooms': 3, 'raw_score': 0.0} 
640 0 0 0.0 0.0 50.47 0.001982 -3.2924319 18.2125482 0.6773716 0.1776057  {'room_id': 2, 'explored_rooms': 3, 'raw_score': 0.0} 
768 0 0 0.0 0.0 48.84 0.0017399 -1.3701122 17.9886791 0.5374269 0.185371  {'room_id': 2, 'explored_rooms': 3, 'raw_score': 0.0} 
896 0 0 0.0 0.0 47.71 0.0015066 0.0150026 20.0017078 0.4521227 0.1619489  {'room_id': 2, 'explored_rooms': 3, 'raw_score': 0.0} 
1024 0 0 0.0 0.0 47.27 0.0013432 -2.3682567 20.4050822 0.6109189 0.1440639  {'room_id': 2, 'explored_rooms': 3, 'raw_score': 0.0} 
1152 0 0 0.0 0.0 48.39 0.0012017 1.3403323 18.948111 0.3962514 0.1236127  {'room_id': 2, 'explored_rooms': 3, 'raw_score': 0.0} 
1280 0 0 0.0 0.0 48.83 0.001104 2.1760792 18.7112703 0.3366245 0.1201965  {'room_id': 2, 'explored_rooms': 3, 'raw_score': 0.0} 
1408 0 0 0.0 0.0 49.07 0.0010281 2.4776999 18.3584457 0.3039369 0.1149847  {'room_id': 2, 'explored_rooms': 3, 'raw_score': 0.0} 
1536 0 0 0.0 0.0 49.01 0.0009624 2.5197236 17.9619923 0.2914915 0.1052618  {'room_id': 2, 'explored_rooms': 3, 'raw_score': 0.0} 
1664 0 0 0.0 0.0 49.69 0.000865 2.5298068 13.5903557 0.2497163 0.0891559  {'room_id': 0, 'explored_rooms': 3, 'raw_score': 0.0} 
1792 0 0 0.0 0.0 50.43 0.0008428 2.0895667 12.881439 0.2448883 0.0968096  {'room_id': 0, 'explored_rooms': 3, 'raw_score': 0.0} 
1920 0 0 0.0 0.0 50.24 0.0007873 -0.9786804 12.8838862 0.4312525 0.1097445  {'room_id': 1, 'explored_rooms': 3, 'raw_score': 0.0} 
2048 0 0 0.0 0.0 49.09 0.000765 1.8153277 11.3478306 0.2489486 0.0984285  {'room_id': 0, 'explored_rooms': 3, 'raw_score': 0.0} 
2176 0 0 0.0 0.0 49.82 0.0007054 2.1699501 9.6807998 0.2065721 0.0838049  {'room_id': 0, 'explored_rooms': 3, 'raw_score': 0.0} 
2304 0 0 0.0 0.0 50.2 0.0006546 2.1529984 9.5667275 0.1836429 0.074421  {'room_id': 1, 'explored_rooms': 3, 'raw_score': 0.0} 
2432 0 0 0.0 0.0 48.8 0.0006161 1.6918803 7.2076482 0.1811675 0.0693721  {'room_id': 1, 'explored_rooms': 3, 'raw_score': 0.0} 
2560 0 0 0.0 0.0 49.61 0.0005796 1.7399008 6.3396536 0.1641928 0.0673048  {'room_id': 1, 'explored_rooms': 3, 'raw_score': 0.0} 
2688 0 0 0.0 0.0 49.1 0.0005448 1.250005 5.1329981 0.1610119 0.0653359  {'room_id': 1, 'explored_rooms': 3, 'raw_score': 0.0} 
2816 1 1 10.0 0.1 52.72 0.0004969 0.8467278 8.8729142 0.2185152 0.053952  {'room_id': 0, 'explored_rooms': 3, 'raw_score': 10.0} 
2944 1 1 10.0 0.1 49.53 0.0004893 0.8274335 4.4465674 0.1549388 0.0515432  {'room_id': 0, 'explored_rooms': 3, 'raw_score': 10.0} 
3072 1 1 10.0 0.1 49.38 0.0004748 0.8191579 2.833632 0.1364432 0.0504446  {'room_id': 0, 'explored_rooms': 3, 'raw_score': 10.0} 
3200 1 1 10.0 0.1 48.97 0.0004594 0.6630418 2.4415221 0.1311945 0.0501079  {'room_id': 0, 'explored_rooms': 3, 'raw_score': 10.0} 
3328 1 1 10.0 0.1 48.84 0.0004591 0.2914804 2.8698901 0.1362609 0.0531036  {'room_id': 1, 'explored_rooms': 4, 'raw_score': 10.0} 
3456 1 1 10.0 0.1 48.9 0.0004593 0.5163439 2.4181676 0.131968 0.0572374  {'room_id': 1, 'explored_rooms': 4, 'raw_score': 10.0} 
3584 1 1 10.0 0.1 50.5 0.0004575 0.1443068 1.9735109 0.140516 0.0580419  {'room_id': 0, 'explored_rooms': 4, 'raw_score': 10.0} 
3712 1 1 10.0 0.1 49.63 0.0004585 -0.5866853 2.3814398 0.1819623 0.0649947  {'room_id': 2, 'explored_rooms': 4, 'raw_score': 10.0} 
3840 1 1 10.0 0.1 49.67 0.0004537 0.1202284 2.0996162 0.1384792 0.0601282  {'room_id': 2, 'explored_rooms': 4, 'raw_score': 10.0} 
3968 1 1 10.0 0.1 49.92 0.0004358 0.1686972 1.7587314 0.1246385 0.0569004  {'room_id': 1, 'explored_rooms': 4, 'raw_score': 10.0} 
4096 1 1 10.0 0.1 50.09 0.0004212 0.0978511 2.7140686 0.1298309 0.1024279  {'room_id': 1, 'explored_rooms': 4, 'raw_score': 10.0} 
4224 1 1 10.0 0.1 49.88 0.000416 -0.0925527 2.7832816 0.1246594 0.0597255  {'room_id': 1, 'explored_rooms': 4, 'raw_score': 10.0} 
4352 1 1 10.0 0.1 49.1 0.0004103 0.1544633 2.5023458 0.1200468 0.0794813  {'room_id': 1, 'explored_rooms': 4, 'raw_score': 10.0} 
4480 1 1 10.0 0.1 49.11 0.0003903 0.1290698 2.2910646 0.1236409 0.0518441  {'room_id': 1, 'explored_rooms': 4, 'raw_score': 10.0} 
4608 1 1 10.0 0.1 48.26 0.0003778 -0.2364209 2.3295875 0.1527961 0.0541541  {'room_id': 3, 'explored_rooms': 4, 'raw_score': 10.0} 
4736 1 1 10.0 0.1 47.75 0.0003588 0.5208517 2.1207694 0.1103309 0.0460537  {'room_id': 1, 'explored_rooms': 4, 'raw_score': 10.0} 
4864 1 1 10.0 0.1 47.7 0.0003493 0.5338886 1.6686283 0.1010441 0.0415967  {'room_id': 1, 'explored_rooms': 4, 'raw_score': 10.0} 
4992 1 1 10.0 0.1 47.76 0.0003257 0.5077559 1.3846508 0.0934305 0.0378324  {'room_id': 1, 'explored_rooms': 4, 'raw_score': 10.0} 
5120 1 1 10.0 0.1 49.01 0.0003087 0.366447 1.3961793 0.0887744 0.0349219  {'room_id': 1, 'explored_rooms': 4, 'raw_score': 10.0} 
5248 1 1 10.0 0.1 49.58 0.0002931 0.328573 1.246398 0.0877861 0.0532816  {'room_id': 1, 'explored_rooms': 4, 'raw_score': 10.0} 
5376 1 1 10.0 0.1 50.08 0.0002815 0.0057948 1.9826515 0.1068669 0.1109493  {'room_id': 1, 'explored_rooms': 4, 'raw_score': 10.0} 
5504 2 2 -81.0 0.6900000000000001 53.46 0.0002953 0.2993018 2.4135992 0.1510564 0.0408911  {'room_id': 2, 'explored_rooms': 4, 'raw_score': -81.0} 
5632 2 2 -81.0 0.6900000000000001 49.56 0.0002773 0.6747463 1.6377481 0.1059229 0.040562  {'room_id': 2, 'explored_rooms': 4, 'raw_score': -81.0} 
5760 2 2 -81.0 0.6900000000000001 49.95 0.0002676 0.3491308 0.9894684 0.085498 0.0348953  {'room_id': 2, 'explored_rooms': 4, 'raw_score': -81.0} 
5888 2 2 -81.0 0.6900000000000001 50.57 0.0002705 0.153937 0.6410574 0.079398 0.0354698  {'room_id': 1, 'explored_rooms': 4, 'raw_score': -81.0} 
6016 2 2 -81.0 0.6900000000000001 49.62 0.0002829 -0.2279477 0.6891128 0.0805196 0.0361159  {'room_id': 1, 'explored_rooms': 4, 'raw_score': -81.0} 
6144 2 2 -81.0 0.6900000000000001 49.14 0.0002677 -0.0210226 0.6024878 0.075985 0.0339589  {'room_id': 1, 'explored_rooms': 4, 'raw_score': -81.0} 
6272 2 2 -81.0 0.6900000000000001 49.75 0.0002681 -0.1681647 0.5390978 0.0846445 0.0344304  {'room_id': 1, 'explored_rooms': 4, 'raw_score': -81.0} 
6400 2 2 -81.0 0.6900000000000001 49.24 0.0002611 -0.3423736 0.6323615 0.0945693 0.0334853  {'room_id': 1, 'explored_rooms': 4, 'raw_score': -81.0} 
6528 2 2 -81.0 0.6900000000000001 48.28 0.0002591 0.0714729 0.5434009 0.0748437 0.0306104  {'room_id': 1, 'explored_rooms': 4, 'raw_score': -81.0} 
6656 2 2 -81.0 0.6900000000000001 48.89 0.0002452 0.0647829 0.5335859 0.0688037 0.0302382  {'room_id': 1, 'explored_rooms': 4, 'raw_score': -81.0} 
6784 2 2 -81.0 0.6900000000000001 48.57 0.00024 0.0743522 0.4975071 0.0662678 0.0283132  {'room_id': 1, 'explored_rooms': 4, 'raw_score': -81.0} 
6912 2 2 -81.0 0.6900000000000001 48.29 0.0002436 -0.1409527 0.5515407 0.0690949 0.0304501  {'room_id': 1, 'explored_rooms': 4, 'raw_score': -81.0} 
7040 2 2 -81.0 0.6900000000000001 48.66 0.0002366 -0.0248401 0.465319 0.0671516 0.0283219  {'room_id': 1, 'explored_rooms': 4, 'raw_score': -81.0} 
7168 2 2 -81.0 0.6900000000000001 48.28 0.0002258 -0.0608873 0.4934836 0.0718368 0.0266884  {'room_id': 1, 'explored_rooms': 4, 'raw_score': -81.0} 
7296 2 2 -81.0 0.6900000000000001 47.9 0.0002243 -0.1851886 0.5439589 0.0827909 0.0273775  {'room_id': 1, 'explored_rooms': 4, 'raw_score': -81.0} 
7424 2 2 -81.0 0.6900000000000001 49.25 0.0002171 0.1507029 0.4914182 0.0639539 0.0243271  {'room_id': 1, 'explored_rooms': 4, 'raw_score': -81.0} 
7552 2 2 -81.0 0.6900000000000001 49.17 0.0002123 0.1346103 0.4533579 0.0593291 0.0249106  {'room_id': 1, 'explored_rooms': 4, 'raw_score': -81.0} 
