128 0 0 0.0 0.0 26.43 0.1184416 1.2158194 0.533318 -2.4977361 0.6814667 0.1675956 0.0039129 0.0 56.0978604 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 26.46 0.0925082 1.196688 0.4894498 -0.227532 0.1286369 0.0396951 0.0118208 0.0 82.7152375 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 0 0 0.0 0.0 26.86 0.055494 1.1360915 0.5353167 0.1150299 0.1208266 0.0215786 0.0141487 0.0 91.7557765 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
512 0 0 0.0 0.0 31.96 0.0382167 1.0857917 0.5836845 0.2636078 0.1101302 0.0128021 0.0086185 0.0 95.5854952 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
640 0 0 0.0 0.0 36.79 0.0279567 1.0615608 0.6377169 0.256315 0.0625301 0.0090777 0.00591 0.0 96.5161956 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
768 0 0 0.0 0.0 53.38 0.0203947 1.0498884 0.6892464 0.2646376 0.0536413 0.0060836 0.0042188 0.0 96.5939119 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
896 0 0 0.0 0.0 52.8 0.0156436 1.0488314 0.7082677 0.2276162 0.0352341 0.0044053 0.0030061 0.0 96.3026615 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 1 1 0.0 0.0 53.73 0.0137688 1.026527 0.7497859 0.1911632 0.0240909 0.0039262 0.0024456 0.0 96.8812248 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 1 1 0.0 0.0 55.16 0.0131458 1.000489 0.830632 0.1568282 0.0180131 0.0035867 0.0022368 0.0 97.1258426 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 1 1 0.0 0.0 55.34 0.0125949 0.991879 0.853059 0.122474 0.012124 0.0035335 0.0020651 0.0 97.2700769 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 1 1 0.0 0.0 55.8 0.0118134 0.9860564 0.8942289 0.1035165 0.0099553 0.0030553 0.0017531 0.0 97.3094313 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1536 1 1 0.0 0.0 56.06 0.0112604 0.9906409 0.9261214 0.0863998 0.0064576 0.0028548 0.0015569 0.0 97.3132719 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1664 2 2 0.0 0.0 55.45 0.0108038 0.9944474 0.9521954 0.0684267 0.0053967 0.0028328 0.0017326 0.0 97.2792247 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1792 2 2 0.0 0.0 56.41 0.0102854 0.991181 0.9809862 0.0660774 0.0039956 0.0025772 0.0014832 0.0 97.8128436 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1920 2 2 0.0 0.0 55.33 0.010163 0.9828695 1.0115891 0.0539058 0.0030202 0.0026376 0.0013953 0.0 97.7978262 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2048 2 2 0.0 0.0 55.67 0.0095669 0.9850207 1.02965 0.0413823 0.0025284 0.0025033 0.0014563 0.0 97.4378687 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2176 2 2 0.0 0.0 55.53 0.0092104 0.9957618 1.0250898 0.0380406 0.0021565 0.0022751 0.0013856 0.0 97.3361355 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2304 2 2 0.0 0.0 54.18 0.0091595 0.9944763 1.0448288 0.0327329 0.0015801 0.0022561 0.0014448 0.0 97.3357255 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
