128 0 0 0.0 0.0 9.99 0.0780087 0.1355276 2.1858536 -9.5317295 11.2114073 0.6382346 0.0123245 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 19.19 0.0272948 0.09408 1.167244 0.068162 1.9296411 0.0950734 0.0175974 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 0 0 0.0 0.0 27.71 0.0170424 0.0768345 1.0879525 1.239997 1.4759098 0.0256248 0.0093309 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
512 0 0 0.0 0.0 35.54 0.0135584 0.070773 1.1112598 1.0930692 0.7684648 0.0158918 0.0069953 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
640 1 1 0.0 0.0 42.69 0.0112456 0.0658048 1.1092446 0.9478796 0.5276683 0.0120046 0.0055235 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
768 1 1 0.0 0.0 49.02 0.0094168 0.0600994 1.1814844 0.7579387 0.3304603 0.0109224 0.0048208 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
896 1 1 0.0 0.0 54.78 0.0081461 0.0543801 1.3079668 0.6175513 0.2413049 0.0089808 0.0041465 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 1 1 0.0 0.0 59.87 0.0065739 0.052528 1.306367 0.4953052 0.1550343 0.0074651 0.0033979 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 1 1 0.0 0.0 64.63 0.0060984 0.0505881 1.4057061 0.4123449 0.1019239 0.0068716 0.0031676 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 2 2 0.0 0.0 68.78 0.0057807 0.0476945 1.4421138 0.3413882 0.073893 0.0064921 0.0027655 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 2 2 0.0 0.0 72.26 0.0052518 0.0471882 1.6362879 0.2956429 0.0589361 0.0054417 0.0027627 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1536 3 3 0.0 0.0 75.37 0.0045739 0.0459892 1.8287467 0.2490798 0.0432136 0.0046886 0.0026268 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1664 3 3 0.0 0.0 78.21 0.0042093 0.0441449 1.7990657 0.1996019 0.0290252 0.0044812 0.0024818 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1792 3 3 0.0 0.0 80.48 0.0040331 0.042416 2.0548746 0.1618194 0.0220059 0.0042407 0.0022691 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1920 3 3 0.0 0.0 82.53 0.003889 0.0408488 1.9064527 0.1364099 0.0166827 0.0039141 0.0022337 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2048 3 3 0.0 0.0 84.41 0.0035055 0.0405411 2.0576852 0.1125553 0.0124836 0.0040742 0.0018239 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2176 3 3 0.0 0.0 86.02 0.0034513 0.0402904 2.1611614 0.0960416 0.0095619 0.0034572 0.0018266 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2304 4 4 0.0 0.0 87.34 0.0031321 0.0376327 2.3389491 0.0838123 0.0071044 0.0032921 0.0015133 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2432 4 4 0.0 0.0 88.53 0.0029152 0.037074 2.3686308 0.0771855 0.005491 0.002951 0.0015596 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2560 4 4 0.0 0.0 89.36 0.0030239 0.0371774 2.3123917 0.0607628 0.0045239 0.0029502 0.0014653 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2688 5 5 0.0 0.0 89.78 0.0030532 0.0356922 2.4097428 0.0480482 0.0033796 0.0031422 0.0015329 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2816 5 5 0.0 0.0 90.27 0.0027046 0.0361683 2.2551267 0.0355212 0.0029797 0.0033149 0.0015868 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2944 5 5 0.0 0.0 90.33 0.0026366 0.0359312 2.4207534 0.0401281 0.0025995 0.0026087 0.0014498 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3072 5 5 0.0 0.0 90.65 0.0027356 0.0346766 2.4775566 0.0284817 0.0021327 0.0029005 0.0015078 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3200 5 5 0.0 0.0 91.08 0.0027875 0.0371408 2.4897963 0.0293548 0.0018914 0.0024642 0.0014678 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3328 5 5 0.0 0.0 91.98 0.0026758 0.0346219 2.6395804 0.0116939 0.0014513 0.0031194 0.0013433 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3456 5 5 0.0 0.0 92.78 0.0026732 0.0328386 2.8082165 0.013641 0.0013065 0.0028359 0.0014244 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3584 5 5 0.0 0.0 93.64 0.0027813 0.0326453 2.8485256 0.011371 0.0013065 0.0026992 0.0016413 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3712 5 5 0.0 0.0 94.41 0.0031326 0.0325548 2.991434 0.0037975 0.001977 0.003074 0.0022049 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3840 5 5 0.0 0.0 95.26 0.0028264 0.0319687 3.0157667 0.00069 0.0013502 0.0032201 0.0018922 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3968 5 5 0.0 0.0 96.12 0.0025908 0.0333131 2.9298957 0.0087153 0.0011105 0.0026142 0.0016379 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4096 5 5 0.0 0.0 96.72 0.0026807 0.0336442 3.2707738 0.0066192 0.0010779 0.0025247 0.0015601 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4224 5 5 0.0 0.0 97.03 0.0030048 0.0326416 3.5447427 0.003061 0.0010598 0.0027475 0.0014848 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
