128 0 0 0.0 0.0 33.68 0.1092945 1.2578943 1.8901451 -4.7475692 2.5621499 0.3185527 0.0060111 0.0 64.6240707 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 33.72 0.1843432 1.2510549 3.1203455 -0.5080376 0.4790797 0.082355 0.0161127 0.0 88.7869672 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 0 0 0.0 0.0 35.88 0.2599884 1.1772122 3.4929009 -0.6482421 0.6263889 0.1035241 0.0368528 0.0 93.9863902 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
512 1 1 0.0 0.0 41.62 0.3006306 1.131454 3.6732817 -0.8601811 1.0434763 0.1280176 0.0526446 0.0 95.2541489 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
640 1 1 0.0 0.0 42.51 0.3415605 1.0808784 3.7832239 -1.1392527 1.3631864 0.1663754 0.0678232 0.0 95.9321186 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
768 1 1 0.0 0.0 47.59 0.355705 1.0475084 3.8318496 -1.0654356 1.7662907 0.1767749 0.0639142 0.0 96.2517923 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
896 1 1 0.0 0.0 54.62 0.3486885 1.0233121 3.8538449 -0.9395194 1.7641788 0.1755595 0.0580672 0.0 96.5157904 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 2 2 0.0 0.0 54.48 0.3396132 1.0027345 3.8189247 -0.6480583 2.243649 0.1746224 0.0610101 0.0 96.715687 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 2 2 0.0 0.0 54.43 0.3382531 0.9887695 3.8120702 -0.4400011 2.5760542 0.1750856 0.062559 0.0 97.2793466 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 2 2 0.0 0.0 54.54 0.3336673 0.9759162 3.8125885 -0.224947 2.3735975 0.1621205 0.0610121 0.0 96.6916578 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 3 3 0.0 0.0 54.0 0.3181614 0.9677761 3.7891531 -0.2074997 2.4676768 0.1596781 0.0553431 0.0 96.4888525 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1536 3 3 0.0 0.0 54.28 0.3231175 0.9552671 3.7823361 -0.5495703 2.5238248 0.1767722 0.0678719 0.0 96.7242155 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1664 3 3 0.0 0.0 55.68 0.3211588 0.9476809 3.7689106 -0.1393832 2.7962133 0.1650306 0.0600471 0.0 96.8482975 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1792 3 3 0.0 0.0 56.16 0.3311159 0.941876 3.7682192 -0.2124199 2.5377902 0.1592367 0.0510116 0.0 97.210575 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1920 3 3 0.0 0.0 54.89 0.3327375 0.929766 3.761965 -0.2154794 2.6128363 0.1559832 0.0545032 0.0 97.4303027 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2048 3 3 0.0 0.0 55.7 0.3316863 0.9214156 3.7472246 -0.575474 2.3091315 0.1792973 0.0702465 0.0 97.2473209 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2176 4 4 0.0 0.0 55.2 0.3424912 0.9203992 3.7175844 -0.3410582 2.4931991 0.1672141 0.0608669 0.0 97.5897664 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2304 4 4 0.0 0.0 56.77 0.3415294 0.914997 3.7018606 -0.2731414 2.5883147 0.169107 0.0553964 0.0 97.6237147 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2432 5 5 0.0 0.0 56.29 0.3508607 0.9091635 3.6920792 -0.3129421 2.5864039 0.1750962 0.0615099 0.0 97.4431587 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2560 5 5 0.0 0.0 54.8 0.3567778 0.9127917 3.6667424 -0.5625821 2.8829572 0.1883231 0.068069 0.0 97.0362848 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2688 5 5 0.0 0.0 55.28 0.3530328 0.9155433 3.638737 -0.4141003 2.5270879 0.1775128 0.0618325 0.0 97.3096601 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2816 5 5 0.0 0.0 57.45 0.3688189 0.9101648 3.653906 -0.2843596 3.0590672 0.1786263 0.0610665 0.0 96.8542514 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2944 5 5 0.0 0.0 56.98 0.369203 0.9056407 3.6437218 -0.6222948 2.8094145 0.1908396 0.0585371 0.0 97.017539 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3072 5 5 0.0 0.0 56.71 0.3774586 0.9108355 3.6079046 -0.4579221 3.0793951 0.1910681 0.0566571 0.0 97.2833521 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3200 5 5 0.0 0.0 56.08 0.3923553 0.9154543 3.5865005 -0.4762681 3.1351154 0.1950879 0.0580525 0.0 97.5378417 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3328 5 5 0.0 0.0 57.1 0.3902265 0.9088344 3.5955001 -0.3100826 3.6338273 0.194982 0.0603383 0.0 97.3009705 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3456 5 5 0.0 0.0 55.24 0.3938784 0.9128365 3.5707485 -0.3562725 3.1699454 0.1934423 0.0577578 0.0 97.1204656 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3584 5 5 0.0 0.0 56.06 0.3988169 0.9048786 3.5757796 -0.4143432 2.9620594 0.1941856 0.0542817 0.0 97.2743911 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3712 5 5 0.0 0.0 55.12 0.3976954 0.9041312 3.5706323 -0.3497903 3.3046136 0.1967143 0.0601137 0.0 97.1991223 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3840 5 5 0.0 0.0 55.17 0.384756 0.9082407 3.5584093 -0.3242173 3.6381152 0.1996799 0.0567699 0.0 97.3559343 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3968 5 5 0.0 0.0 54.6 0.3757877 0.8959591 3.5677638 -0.2416676 3.4090568 0.199134 0.0533528 0.0 97.6807706 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4096 5 5 0.0 0.0 54.87 0.3562352 0.904758 3.547557 -0.1016665 3.1541684 0.185727 0.0483473 0.0 96.9006213 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4224 5 5 0.0 0.0 54.05 0.3369522 0.8933467 3.552734 -0.1829692 2.9298657 0.1831287 0.04955 0.0 97.063031 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4352 5 5 0.0 0.0 55.02 0.3277749 0.885934 3.5545221 0.0270515 2.6955473 0.1693559 0.0456268 0.0 97.6369987 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4480 5 5 0.0 0.0 53.81 0.315687 0.8819974 3.553194 0.1286922 2.8954202 0.1616568 0.0490654 0.0 97.6425629 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4608 6 6 0.0 0.0 52.12 0.3037014 0.8827673 3.5481709 0.1118253 2.8586107 0.1572311 0.0440529 0.0 97.5066972 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4736 6 6 0.0 0.0 52.65 0.2950627 0.8720304 3.56039 0.1189947 2.7102263 0.1581118 0.0499002 0.0 97.5007169 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4864 6 6 0.0 0.0 53.7 0.2906457 0.8646309 3.5578928 0.1471112 2.7369643 0.1519077 0.0475552 0.0 98.0041571 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4992 6 6 0.0 0.0 53.16 0.2796521 0.8653929 3.5429692 0.2074653 2.5435125 0.1438723 0.0435474 0.0 98.1032483 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5120 6 6 0.0 0.0 52.64 0.2691069 0.8689074 3.5348675 0.3133288 2.7008169 0.1435323 0.0411494 0.0 97.767963 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5248 6 6 0.0 0.0 52.72 0.2628862 0.8637382 3.5410988 0.3842948 2.8952069 0.1399931 0.0429246 0.0 97.777208 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5376 7 7 0.0 0.0 51.82 0.255851 0.8661691 3.5410217 0.3719611 2.640479 0.1366292 0.0444675 0.0 97.7838895 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5504 7 7 0.0 0.0 52.54 0.2561696 0.8617646 3.5412937 0.2905622 2.5077629 0.1393747 0.044232 0.0 97.8286991 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5632 7 7 0.0 0.0 51.76 0.2531806 0.8671461 3.5357971 0.3513047 2.3474429 0.1290771 0.0416456 0.0 97.6587454 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5760 7 7 0.0 0.0 51.58 0.2485308 0.8625564 3.5375401 0.3010753 2.3913597 0.1300292 0.0419351 0.0 98.0435685 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5888 7 7 0.0 0.0 51.72 0.2446455 0.8649289 3.5359871 0.3355466 2.1833875 0.1274751 0.041402 0.0 97.5623955 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6016 7 7 0.0 0.0 52.88 0.2419486 0.8556227 3.5459145 0.2696713 2.0708552 0.1243119 0.0396842 0.0 98.0786428 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6144 7 7 0.0 0.0 52.25 0.24 0.8546979 3.5465072 0.1548799 1.9052164 0.1355009 0.0404657 0.0 98.1387722 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6272 8 8 0.0 0.0 52.79 0.2330334 0.8617218 3.5402785 0.252918 1.7148233 0.1200529 0.0374004 0.0 97.7866331 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6400 8 8 0.0 0.0 52.4 0.224893 0.8509473 3.5569909 0.1478233 1.6676119 0.1179556 0.0390109 0.0 98.2615024 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6528 8 8 0.0 0.0 53.57 0.2231168 0.8503085 3.561419 0.2154562 1.6067599 0.11267 0.0361421 0.0 98.1966954 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6656 8 8 0.0 0.0 51.86 0.2165784 0.8503092 3.562836 0.1678359 1.4296025 0.1117087 0.0363903 0.0 98.2873239 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6784 8 8 0.0 0.0 52.74 0.2105249 0.8402755 3.588261 0.1263376 1.3368433 0.1107754 0.0345342 0.0 98.2839547 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
