128 0 0 0.0 0.0 41.95 0.0563157 1.2782575 0.9453414 -2.5526773 0.7133912 0.1712469 0.0036617 0.0 61.2714534 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 46.19 0.0432475 1.2715784 0.8696358 -0.1784587 0.1268344 0.0378872 0.0106628 0.0 88.6204924 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 0 0 0.0 0.0 51.04 0.026113 1.1979602 1.274741 0.134663 0.1243243 0.0205392 0.0135483 0.0 94.6824885 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
512 1 1 0.0 0.0 56.94 0.0177431 1.1440966 1.9723423 0.2449709 0.0975535 0.0113804 0.007684 0.0 95.29437 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
640 1 1 0.0 0.0 57.44 0.0168139 1.1023006 2.7558191 0.2317793 0.0653129 0.0090256 0.0058249 0.0 95.9294774 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
768 1 1 0.0 0.0 58.12 0.0160814 1.07991 3.3849732 0.1881633 0.0439007 0.0081522 0.0051162 0.0 95.5655553 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
896 1 1 0.0 0.0 59.29 0.0148981 1.0587125 3.8221511 0.1666866 0.038556 0.007756 0.0051684 0.0 95.8604941 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 2 2 0.0 0.0 59.48 0.0140769 1.0460625 4.1865484 0.1420638 0.0284201 0.0073116 0.0047237 0.0 95.5744758 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 2 2 0.0 0.0 59.86 0.0129474 1.0381492 4.3852426 0.1191628 0.0224306 0.0065491 0.0040555 0.0 95.7207983 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 2 2 0.0 0.0 59.28 0.0131974 1.0180797 4.515016 0.0965901 0.0184987 0.0068899 0.004044 0.0 96.068035 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 2 2 0.0 0.0 58.96 0.0115883 1.0125696 4.5935971 0.0850314 0.0147184 0.0065245 0.0036417 0.0 96.5043285 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1536 2 2 0.0 0.0 63.53 0.0111028 1.000068 4.7986479 0.0758525 0.0109317 0.0055941 0.0035218 0.0 97.1784651 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
