128 0 0 0.0 0.0 3.97 0.0076315 -13.5112955 22.7129756 0.924644 0.0027107  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 7.67 0.0037555 -11.9482925 18.3300233 0.9504796 0.0960604  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 0 0 0.0 0.0 10.82 0.0023652 -6.0701787 21.03868 0.6896742 0.2455512  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
512 0 0 0.0 0.0 13.98 0.0017716 -2.4579065 24.4908254 0.5227618 0.2666468  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
640 1 1 0.0 0.0 17.33 0.0014312 -0.6054347 28.6240444 0.4464508 0.2613531  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
768 1 1 0.0 0.0 20.59 0.0012353 0.5633273 26.612662 0.3766068 0.2362897  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
896 1 1 0.0 0.0 23.75 0.0010493 1.0667795 20.5027703 0.3164818 0.2041573  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 1 1 0.0 0.0 26.58 0.0009183 1.5998994 18.0558993 0.2775141 0.1921588  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 2 2 0.0 0.0 29.89 0.0008532 1.5437344 15.3466476 0.2529809 0.1794458  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 2 2 0.0 0.0 33.61 0.0007265 1.7603138 12.8489693 0.2109182 0.1440084  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 3 3 0.0 0.0 37.26 0.0006547 1.9904553 11.2929495 0.1948936 0.133083  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1536 3 3 0.0 0.0 40.4 0.000625 1.9418108 10.2273746 0.1823077 0.129797  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1664 3 3 0.0 0.0 43.44 0.0005519 1.8538575 8.0676761 0.1581427 0.1180172  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1792 4 4 0.0 0.0 46.37 0.0005198 1.6329329 7.9889455 0.1507161 0.1157416  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1920 4 4 0.0 0.0 49.03 0.000487 1.6114847 6.7992861 0.1425071 0.112008  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2048 4 4 0.0 0.0 51.5 0.0004657 1.4206644 5.0248224 0.1326238 0.1053986  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2176 4 4 0.0 0.0 53.51 0.0004259 1.1166888 4.6040143 0.1234064 0.0969806  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2304 5 5 0.0 0.0 55.46 0.0004142 1.0525526 3.841681 0.1214916 0.1024988  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2432 5 5 0.0 0.0 57.41 0.0004054 0.8613472 3.3122182 0.1180648 0.0947689  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2560 6 6 0.0 0.0 59.63 0.0003758 0.8309695 3.2174693 0.1100439 0.0880447  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2688 6 6 0.0 0.0 61.56 0.0003552 0.8984934 2.7146518 0.0999952 0.0827171  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2816 6 6 0.0 0.0 63.77 0.0003468 0.6194312 2.0862489 0.0993889 0.0777569  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2944 7 7 0.0 0.0 65.66 0.0003299 0.670243 2.1569974 0.095443 0.0798831  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3072 7 7 0.0 0.0 67.06 0.0003298 0.5802092 2.0767872 0.0946934 0.079577  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3200 7 7 0.0 0.0 67.84 0.0003142 0.604126 2.0293725 0.0925598 0.0753976  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3328 8 8 0.0 0.0 68.66 0.0002865 0.5921723 1.7025226 0.0822543 0.0657037  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3456 8 8 0.0 0.0 69.77 0.0002797 0.5475412 1.3658536 0.0790752 0.0645437  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3584 9 9 0.0 0.0 71.27 0.0002639 0.4858601 1.2315911 0.0745872 0.0606984  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
