128 0 0 0.0 0.0 53.11 0.1167335 1.2056276 0.5364461 -2.4154211 0.5983533 0.1619066 0.0040999 0.0 58.2069978 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 53.57 0.0851616 1.1752913 0.4941117 -0.1863335 0.1275281 0.0378154 0.0116903 0.0 85.1732009 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 1 1 0.0 0.0 53.63 0.0476318 1.1157996 0.5441654 0.1615109 0.1043118 0.0181646 0.0111773 0.0 92.7882387 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
512 1 1 0.0 0.0 55.28 0.0333646 1.0763225 0.5980773 0.222188 0.0674416 0.0113868 0.0072214 0.0 95.8171668 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
640 2 2 0.0 0.0 78.42 0.0249138 1.0455038 0.6540851 0.2230336 0.0495128 0.0080144 0.0048314 0.0 96.0388069 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
768 2 2 0.0 0.0 79.06 0.0182128 1.0269135 0.7130342 0.1993332 0.0353215 0.0057035 0.0033159 0.0 96.8436426 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
896 3 3 0.0 0.0 82.61 0.0155011 1.0224518 0.7694532 0.1927138 0.0285564 0.0045101 0.002665 0.0 97.3072483 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 3 3 0.0 0.0 108.18 0.014379 1.0040229 0.8131947 0.1583908 0.0193253 0.0039309 0.0021418 0.0 96.9388838 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 3 3 0.0 0.0 105.77 0.0133084 1.0042846 0.8401781 0.1263594 0.0134203 0.0036307 0.0019355 0.0 97.3673884 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 3 3 0.0 0.0 105.69 0.0127912 1.0002332 0.8588538 0.104932 0.0099471 0.0034806 0.0016985 0.0 96.9546854 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 4 4 0.0 0.0 105.3 0.0115943 0.9963587 0.8796658 0.0912903 0.007291 0.0029151 0.0014188 0.0 97.5584072 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1536 4 4 0.0 0.0 104.81 0.0113179 1.004381 0.8882468 0.0748819 0.0053175 0.0029492 0.0017175 0.0 97.778493 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1664 4 4 0.0 0.0 105.39 0.0109444 1.0101005 0.9146087 0.0653582 0.0043638 0.0027725 0.0016208 0.0 98.0071048 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1792 4 4 0.0 0.0 106.21 0.0108466 0.9889236 0.9740287 0.0597968 0.0040022 0.0028489 0.0017168 0.0 97.8409466 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1920 4 4 0.0 0.0 105.95 0.0105767 0.98926 1.0042981 0.0457389 0.0031032 0.0028753 0.0018908 0.0 97.4053543 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2048 4 4 0.0 0.0 105.59 0.0107241 0.9718815 1.008532 0.0396938 0.0024447 0.0027819 0.0018259 0.0 97.5044889 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2176 4 4 0.0 0.0 105.37 0.0109417 0.9734819 1.0283726 0.0286557 0.0031058 0.0028088 0.0026159 0.0 97.5724778 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2304 4 4 0.0 0.0 102.9 0.0104513 0.9580055 1.0553813 0.0224296 0.0018616 0.0028636 0.0017103 0.0 97.7753074 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2432 4 4 0.0 0.0 99.67 0.0103046 0.955698 1.0861314 0.0195095 0.0015271 0.002659 0.0016893 0.0 97.2027364 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2560 4 4 0.0 0.0 95.97 0.0095704 0.9587699 1.1048846 0.0202587 0.0014121 0.0024805 0.0015 0.0 97.493716 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2688 4 4 0.0 0.0 94.56 0.0095341 0.9512918 1.1129051 0.0171848 0.0012216 0.0024647 0.0016462 0.0 97.5577547 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2816 5 5 0.0 0.0 92.13 0.0095542 0.9457578 1.0996772 0.0136555 0.0011656 0.0025004 0.0016304 0.0 97.8990998 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2944 5 5 0.0 0.0 93.45 0.0099683 0.9395299 1.1397559 0.009583 0.001015 0.0025669 0.0016191 0.0 97.7771542 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3072 5 5 0.0 0.0 95.7 0.0101084 0.9346273 1.233671 0.0056134 0.0010208 0.0026245 0.0017603 0.0 97.3397695 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3200 5 5 0.0 0.0 100.05 0.0106975 0.9230468 1.2432382 0.0002298 0.0011162 0.0028959 0.0019762 0.0 97.8995742 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3328 5 5 0.0 0.0 100.92 0.0100323 0.9176362 1.2721025 0.0029359 0.0009898 0.0026459 0.0017667 0.0 98.0567927 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3456 6 6 0.0 0.0 102.02 0.0103339 0.9178814 1.3167223 0.0037333 0.0011386 0.0026101 0.0018664 0.0 97.2519988 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3584 6 6 0.0 0.0 102.03 0.0100339 0.9103764 1.348531 0.0025352 0.0009705 0.0025064 0.0016135 0.0 98.023236 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3712 6 6 0.0 0.0 102.23 0.0101002 0.9133439 1.3489573 0.0005104 0.0010128 0.0026979 0.0017307 0.0 97.1828733 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3840 6 6 0.0 0.0 104.16 0.0101509 0.9098597 1.3820923 0.0011511 0.0009983 0.0025394 0.0016326 0.0 97.1361411 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3968 7 7 0.0 0.0 102.88 0.0099582 0.9167345 1.3774733 0.0012261 0.0009127 0.0025186 0.0016282 0.0 97.4662139 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4096 7 7 0.0 0.0 102.26 0.010028 0.9138281 1.3842731 -0.0005296 0.0010609 0.0026133 0.0015943 0.0 97.6193583 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4224 8 8 0.0 0.0 101.31 0.0101398 0.9061507 1.4520639 -0.0014292 0.0009635 0.0026519 0.0015995 0.0 97.4188553 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4352 8 8 0.0 0.0 102.61 0.0099346 0.9046426 1.5032903 0.0001158 0.0009103 0.0025992 0.0015704 0.0 97.702239 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4480 8 8 0.0 0.0 102.53 0.0096266 0.8995147 1.5005706 0.0012131 0.0008746 0.0025688 0.0015241 0.0 97.4546508 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4608 9 9 0.0 0.0 101.43 0.0100829 0.8951961 1.5585761 -0.0007305 0.0008898 0.0025763 0.0016054 0.0 97.5812762 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4736 9 9 0.0 0.0 99.72 0.0096846 0.8988625 1.5890627 -0.002354 0.000782 0.0026966 0.0016432 0.0 97.5400417 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4864 9 9 0.0 0.0 99.36 0.0095334 0.8902491 1.5998552 -0.0023801 0.0007632 0.0025165 0.0015272 0.0 97.4346087 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4992 10 10 0.0 0.0 98.98 0.0091368 0.8886738 1.5957328 0.0030376 0.0007433 0.0022631 0.0013332 0.0 97.4302246 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5120 11 11 0.0 0.0 98.43 0.0094146 0.8840598 1.60357 -0.0016431 0.0007499 0.0024247 0.0014536 0.0 97.8578793 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5248 11 11 0.0 0.0 97.61 0.0093289 0.8793505 1.6476849 -0.0012645 0.0006466 0.0023591 0.0014637 0.0 97.6065117 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5376 11 11 0.0 0.0 94.87 0.0091742 0.8772085 1.6169539 -0.0024199 0.0005748 0.0023264 0.0013713 0.0 97.9270992 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5504 11 11 0.0 0.0 94.55 0.0093521 0.8767044 1.5999956 -0.0045048 0.0007135 0.0024532 0.0018069 0.0 97.8854285 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5632 12 12 0.0 0.0 94.48 0.009118 0.885115 1.6256786 -0.0028764 0.0006027 0.0022774 0.0016032 0.0 97.8724875 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5760 12 12 0.0 0.0 93.78 0.0090683 0.8865485 1.61933 -0.0066089 0.0005729 0.0024277 0.0015122 0.0 97.6420689 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5888 13 13 0.0 0.0 95.92 0.0089023 0.884559 1.6106547 -0.0040488 0.0005955 0.0023512 0.0014924 0.0 98.094148 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6016 13 13 0.0 0.0 95.43 0.0090647 0.884639 1.6232026 -0.0048326 0.0005272 0.0023335 0.0015191 0.0 97.7301048 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6144 14 14 0.0 0.0 97.47 0.0090214 0.8800838 1.6323871 -0.008723 0.0007276 0.0026603 0.0017433 0.0 97.7606522 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6272 14 14 0.0 0.0 97.84 0.0091332 0.8856235 1.6236391 -0.0058372 0.0007121 0.0023899 0.0016607 0.0 97.3764403 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6400 14 14 0.0 0.0 97.77 0.0093467 0.8784246 1.6876244 -0.0042032 0.0007933 0.0023844 0.0018587 0.0 97.9450938 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6528 14 14 0.0 0.0 99.24 0.0090809 0.8780501 1.7106374 -0.0041799 0.000614 0.0023667 0.0014531 0.0 97.5139802 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6656 14 14 0.0 0.0 98.82 0.0093916 0.8789098 1.7009768 -0.0067541 0.0007576 0.0025747 0.0020937 0.0 97.0057017 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6784 14 14 0.0 0.0 97.77 0.0099858 0.8731182 1.7418059 -0.0059375 0.0008098 0.0025328 0.0022469 0.0 97.7268085 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6912 15 15 0.0 0.0 98.92 0.0091541 0.8708875 1.775535 -0.0049043 0.0006932 0.0024755 0.0015899 0.0 97.5590721 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7040 15 15 0.0 0.0 99.75 0.0095883 0.8624144 1.8222762 -0.0030224 0.000946 0.0024797 0.0023724 0.0 97.626776 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7168 15 15 0.0 0.0 99.4 0.0100617 0.8659669 1.8715929 -0.0020543 0.0010299 0.0025744 0.0027914 0.0 97.3909288 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7296 15 15 0.0 0.0 98.53 0.0095038 0.8643445 1.894304 -0.0047686 0.0008779 0.0025468 0.0022655 0.0 97.7605509 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7424 16 16 0.0 0.0 97.67 0.0105663 0.8668757 1.9029085 -0.0049248 0.0010993 0.00269 0.0032028 0.0 97.4398747 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7552 16 16 0.0 0.0 98.55 0.0101752 0.8591248 1.9233949 -0.0032833 0.0009496 0.0026154 0.0021755 0.0 97.5126972 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7680 16 16 0.0 0.0 98.43 0.0100976 0.8569671 1.9839647 -0.0044632 0.001039 0.0026308 0.002672 0.0 97.3408842 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7808 17 17 0.0 0.0 97.29 0.010413 0.8563514 1.9688205 -0.0043164 0.0010252 0.0026742 0.0026954 0.0 97.8704292 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7936 17 17 0.0 0.0 96.85 0.0101974 0.8545673 2.063806 -0.0044307 0.0010939 0.0027061 0.002861 0.0 97.4926272 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8064 18 18 0.0 0.0 95.45 0.0105118 0.8549009 2.0767059 -0.0043031 0.0014386 0.0027324 0.0033899 0.0 97.6180129 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8192 18 18 0.0 0.0 94.54 0.0101288 0.8592268 2.2002895 -0.0042516 0.0009843 0.0025296 0.002159 0.0 97.2695168 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8320 18 18 0.0 0.0 95.08 0.0105797 0.8589398 2.2662472 -0.00626 0.0009986 0.0026131 0.0021714 0.0 97.2371434 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8448 18 18 0.0 0.0 93.45 0.0106865 0.8521632 2.2867362 -0.0102139 0.0010417 0.002932 0.0023836 0.0 97.2975224 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8576 18 18 0.0 0.0 93.85 0.0108858 0.8545577 2.293699 -0.0109389 0.0013225 0.0030501 0.0024913 0.0 97.186678 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8704 19 19 0.0 0.0 97.04 0.0108585 0.844381 2.3299819 -0.0052278 0.0012922 0.0027946 0.0020739 0.0 96.8765034 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8832 19 19 0.0 0.0 98.06 0.0110541 0.8523402 2.4734797 -0.0079694 0.0011395 0.0030428 0.0021729 0.0 96.8184175 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8960 19 19 0.0 0.0 98.69 0.0116289 0.8498116 2.6177312 -0.0088127 0.0010621 0.003013 0.0019535 0.0 97.4356418 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9088 19 19 0.0 0.0 98.47 0.0118828 0.8528401 2.6231573 -0.0073502 0.0010359 0.0030774 0.0020374 0.0 96.9371096 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9216 19 19 0.0 0.0 98.94 0.0114155 0.848995 2.6703055 -0.0030624 0.0011152 0.0029993 0.0018191 0.0 97.5013495 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9344 20 20 0.0 0.0 98.19 0.011856 0.8564106 2.834237 -0.0042105 0.0011195 0.0030729 0.001738 0.0 96.5395972 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9472 20 20 0.0 0.0 97.88 0.0125165 0.8541933 2.9162793 -0.0029826 0.0010948 0.0030632 0.0015957 0.0 96.3361893 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9600 20 20 0.0 0.0 97.84 0.0125268 0.8688463 2.9185713 -0.0044172 0.0011572 0.0031667 0.0017773 0.0 96.0424573 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9728 20 20 0.0 0.0 98.24 0.012686 0.8694053 2.9114918 -0.0052097 0.0010576 0.0032644 0.0016173 0.0 96.183648 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9856 20 20 0.0 0.0 98.91 0.0125096 0.8715871 2.9802086 -0.001449 0.0011453 0.0031757 0.0016697 0.0 95.6143809 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9984 20 20 0.0 0.0 98.66 0.0130183 0.8830994 3.0344875 -0.0017605 0.0011148 0.0031349 0.0017095 0.0 96.0881829 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10112 20 20 0.0 0.0 98.6 0.0125104 0.8940807 3.0991465 -0.0018013 0.0009383 0.0031233 0.0016372 0.0 96.2505607 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10240 20 20 0.0 0.0 97.88 0.0124693 0.8967338 3.289297 -0.0005575 0.0009557 0.0030421 0.0014344 0.0 95.2919432 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10368 20 20 0.0 0.0 98.29 0.0120967 0.9027898 3.2612712 -0.0002365 0.0009483 0.0031311 0.0016948 0.0 95.0108163 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10496 20 20 0.0 0.0 96.53 0.0117726 0.9070774 3.2004196 0.0020541 0.0008563 0.0029596 0.0016967 0.0 95.4897981 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10624 20 20 0.0 0.0 96.56 0.011817 0.9181774 3.2281027 0.0011955 0.0010273 0.0029635 0.0018687 0.0 94.7115513 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10752 20 20 0.0 0.0 95.39 0.0114568 0.9242452 3.1096755 3.84e-05 0.0009908 0.0029827 0.0019316 0.0 95.027099 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10880 20 20 0.0 0.0 96.07 0.0119792 0.9498161 3.2501988 -0.0124916 0.0040538 0.003646 0.0087655 0.0 93.387837 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11008 20 20 0.0 0.0 94.15 0.0139128 0.933615 3.4891952 -0.0300516 0.0165524 0.0043267 0.0077694 0.0 93.6089809 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11136 21 21 10.0 0.1 93.43 0.0157722 0.9023877 3.5268348 -0.0390285 0.0283133 0.0054596 0.0089781 0.0 94.4909982 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 10.0} 
11264 21 21 10.0 0.1 94.77 0.0152338 0.8702493 3.6625393 -0.0062461 0.0209581 0.0044455 0.0047207 0.0 95.6599254 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 10.0} 
11392 21 21 10.0 0.1 93.86 0.015574 0.8406315 3.5053002 -0.0017975 0.0183777 0.0049679 0.0086739 0.0 95.9552154 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 10.0} 
11520 21 21 10.0 0.1 94.66 0.0173223 0.8585382 2.9654178 -0.0568252 0.0595586 0.0082591 0.0312592 0.0 95.4590092 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 10.0} 
11648 21 21 10.0 0.1 97.12 0.0191034 0.8551513 2.9886334 -0.0261823 0.0367098 0.0063267 0.0200092 0.0 95.7453909 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 10.0} 
11776 21 21 10.0 0.1 95.88 0.0191714 0.8451321 3.0052879 0.0056161 0.0327167 0.0057718 0.0105121 0.0 96.4260759 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 10.0} 
11904 22 22 9.0 0.09000000000000001 96.46 0.0152934 0.8381158 3.1050618 0.0152505 0.0175426 0.0044089 0.0049772 0.0 96.7481077 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 9.0} 
12032 22 22 9.0 0.09000000000000001 97.95 0.01377 0.8386457 3.1250967 0.01341 0.0085675 0.0036626 0.0034113 0.0 97.0661516 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 9.0} 
12160 23 23 8.1 0.08100000000000002 98.15 0.0122583 0.8360339 3.1004744 0.0098671 0.0063462 0.0033139 0.0022821 0.0 97.062253 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 8.1} 
12288 23 23 8.1 0.08100000000000002 97.29 0.0125822 0.8378537 3.075521 0.0127842 0.0048516 0.0033142 0.0028085 0.0 97.680079 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 8.1} 
12416 23 23 8.1 0.08100000000000002 96.98 0.0119918 0.8348041 3.2187789 0.0158358 0.0025931 0.0032602 0.0022809 0.0 97.4591469 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 8.1} 
12544 23 23 8.1 0.08100000000000002 97.84 0.010982 0.8410279 3.2294803 0.0151789 0.001782 0.0029994 0.0019814 0.0 97.4586639 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 8.1} 
12672 24 24 7.29 0.07290000000000002 96.74 0.0114166 0.8352055 3.2689482 0.0123633 0.0014984 0.0029652 0.001945 0.0 97.6904229 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 7.29} 
12800 24 24 7.29 0.07290000000000002 96.62 0.0113451 0.827812 3.2334348 0.008137 0.0013229 0.0029468 0.0019643 0.0 97.761336 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 7.29} 
12928 24 24 7.29 0.07290000000000002 97.11 0.011544 0.8227597 3.3470769 0.0043661 0.0013427 0.002967 0.001995 0.0 97.1377261 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 7.29} 
