128 0 0 0.0 0.0 48.83 0.0037621 -13.5285576 24.1297605 0.9224531 0.0049669  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 48.09 0.0028726 -10.6723689 17.8485347 0.8339274 0.2292557  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 0 0 0.0 0.0 48.8 0.0022028 -7.3062107 17.6080022 0.7022048 0.2633946  {'room_id': 1, 'explored_rooms': 2, 'raw_score': 0.0} 
512 0 0 0.0 0.0 48.78 0.001761 -4.3676334 15.6308798 0.5657258 0.2482036  {'room_id': 1, 'explored_rooms': 2, 'raw_score': 0.0} 
640 1 1 0.0 0.0 50.79 0.001314 1.0619005 39.1535478 0.3796069 0.2160967  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
768 1 1 0.0 0.0 49.1 0.0012552 -0.5641926 18.2399348 0.3791712 0.2303536  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
896 1 1 0.0 0.0 48.64 0.0012678 -0.8100411 16.3708376 0.3566246 0.2200327  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
1024 2 2 0.0 0.0 49.3 0.0011403 -0.2904224 14.2659205 0.3154139 0.2018423  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 0.0} 
1152 2 2 0.0 0.0 48.69 0.001039 0.5386983 14.6932553 0.2789993 0.1830593  {'room_id': 2, 'explored_rooms': 3, 'raw_score': 0.0} 
1280 2 2 0.0 0.0 49.19 0.0008591 1.8622426 20.0713805 0.2365288 0.1685868  {'room_id': 2, 'explored_rooms': 3, 'raw_score': 0.0} 
1408 2 2 0.0 0.0 46.9 0.000855 0.5837188 11.8378806 0.2348575 0.1795653  {'room_id': 2, 'explored_rooms': 3, 'raw_score': 0.0} 
1536 2 2 0.0 0.0 46.92 0.0008289 0.6800012 11.5950556 0.2225975 0.1644263  {'room_id': 2, 'explored_rooms': 3, 'raw_score': 0.0} 
1664 2 2 0.0 0.0 46.79 0.0007884 0.61562 9.9516704 0.214639 0.1549775  {'room_id': 2, 'explored_rooms': 3, 'raw_score': 0.0} 
1792 3 3 25.0 0.1 47.97 0.000747 0.9774724 12.2165738 0.202645 0.1575556  {'room_id': 0, 'explored_rooms': 3, 'raw_score': 25.0} 
1920 3 3 25.0 0.1 48.56 0.0006879 0.9826661 12.1976356 0.1923014 0.1522095  {'room_id': 0, 'explored_rooms': 3, 'raw_score': 25.0} 
2048 3 3 25.0 0.1 48.99 0.0006977 0.9260068 9.1978723 0.18808 0.1455586  {'room_id': 0, 'explored_rooms': 3, 'raw_score': 25.0} 
2176 3 3 25.0 0.1 48.8 0.0006454 0.5821498 7.5130693 0.1765963 0.1355939  {'room_id': 0, 'explored_rooms': 3, 'raw_score': 25.0} 
2304 3 3 25.0 0.1 48.53 0.0006259 0.5774424 6.8071226 0.168776 0.1259502  {'room_id': 1, 'explored_rooms': 3, 'raw_score': 25.0} 
2432 4 4 22.5 0.09000000000000001 49.68 0.0005784 0.7745189 8.5782671 0.1576156 0.1340157  {'room_id': 0, 'explored_rooms': 3, 'raw_score': 22.5} 
2560 4 4 22.5 0.09000000000000001 49.46 0.0005375 0.5228034 5.8481678 0.1471648 0.1121211  {'room_id': 2, 'explored_rooms': 3, 'raw_score': 22.5} 
2688 4 4 22.5 0.09000000000000001 48.85 0.0005309 0.4856605 5.6851854 0.1418669 0.1181802  {'room_id': 2, 'explored_rooms': 3, 'raw_score': 22.5} 
2816 4 4 22.5 0.09000000000000001 48.53 0.0005316 0.3344623 5.275158 0.1463744 0.1208262  {'room_id': 2, 'explored_rooms': 3, 'raw_score': 22.5} 
2944 5 5 45.25 0.18100000000000002 48.38 0.000545 0.6260984 7.1136791 0.1423347 0.1201673  {'room_id': 0, 'explored_rooms': 3, 'raw_score': 45.25} 
3072 5 5 45.25 0.18100000000000002 48.26 0.0005234 0.4167018 5.865719 0.1452071 0.1280017  {'room_id': 0, 'explored_rooms': 3, 'raw_score': 45.25} 
3200 5 5 45.25 0.18100000000000002 48.23 0.0004935 0.5620213 4.8659008 0.1281447 0.1117224  {'room_id': 0, 'explored_rooms': 3, 'raw_score': 45.25} 
3328 5 5 45.25 0.18100000000000002 47.94 0.0004421 0.3483752 4.1760019 0.1197694 0.1039803  {'room_id': 0, 'explored_rooms': 3, 'raw_score': 45.25} 
3456 6 6 50.725 0.2629 48.6 0.0004038 0.3912886 3.8616467 0.1136274 0.0926354  {'room_id': 0, 'explored_rooms': 3, 'raw_score': 50.725} 
3584 6 6 50.725 0.2629 48.87 0.0004408 0.3279819 3.5842794 0.1169681 0.1090894  {'room_id': 0, 'explored_rooms': 3, 'raw_score': 50.725} 
3712 6 6 50.725 0.2629 48.99 0.0004467 0.16139 2.8209301 0.117857 0.1059178  {'room_id': 2, 'explored_rooms': 3, 'raw_score': 50.725} 
3840 6 6 50.725 0.2629 49.39 0.000393 0.2744039 2.6733349 0.1049814 0.0856876  {'room_id': 2, 'explored_rooms': 3, 'raw_score': 50.725} 
3968 7 7 45.6525 0.23661000000000001 48.85 0.0003922 0.154672 2.9540958 0.1086879 0.0936325  {'room_id': 0, 'explored_rooms': 3, 'raw_score': 45.6525} 
4096 7 7 45.6525 0.23661000000000001 49.36 0.000389 0.1565753 2.6416485 0.1079039 0.0955243  {'room_id': 0, 'explored_rooms': 3, 'raw_score': 45.6525} 
4224 7 7 45.6525 0.23661000000000001 49.29 0.0003736 0.2191326 2.4764156 0.1006592 0.0879374  {'room_id': 0, 'explored_rooms': 3, 'raw_score': 45.6525} 
4352 7 7 45.6525 0.23661000000000001 49.37 0.0003665 0.1492146 2.2089478 0.0974522 0.0877129  {'room_id': 2, 'explored_rooms': 3, 'raw_score': 45.6525} 
4480 8 8 41.087250000000004 0.21294900000000003 49.22 0.0003309 0.1789417 1.9926697 0.0893628 0.082358  {'room_id': 0, 'explored_rooms': 3, 'raw_score': 41.087250000000004} 
4608 8 8 41.087250000000004 0.21294900000000003 48.25 0.0003334 0.0823467 1.8653747 0.0915111 0.0794798  {'room_id': 0, 'explored_rooms': 3, 'raw_score': 41.087250000000004} 
4736 8 8 41.087250000000004 0.21294900000000003 48.52 0.0003782 0.0408582 2.0828171 0.0979121 0.0987888  {'room_id': 0, 'explored_rooms': 3, 'raw_score': 41.087250000000004} 
4864 8 8 41.087250000000004 0.21294900000000003 47.69 0.0003227 0.1664581 2.0245493 0.08826 0.0816346  {'room_id': 3, 'explored_rooms': 4, 'raw_score': 41.087250000000004} 
4992 9 9 56.978525000000005 0.3916541 48.27 0.000323 0.2991298 2.2009799 0.0873652 0.0842599  {'room_id': 0, 'explored_rooms': 4, 'raw_score': 56.978525000000005} 
