128 0 0 0.0 0.0 7.27 0.007467 -13.536429 21.702073 0.9249133 0.0026644  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 13.99 0.0038406 -11.9304414 18.4338744 0.9528983 0.0956622  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 0 0 0.0 0.0 20.12 0.0023264 -6.0055734 23.9826863 0.6986818 0.2402419  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
512 0 0 0.0 0.0 25.83 0.0017113 -2.3195647 24.5290961 0.5266155 0.2603247  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
640 1 1 0.0 0.0 30.82 0.0013415 -0.9251482 20.7188162 0.4224929 0.2468692  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
768 1 1 0.0 0.0 35.37 0.001154 0.2924478 18.8643028 0.355366 0.224518  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
896 2 2 0.0 0.0 39.36 0.0009976 1.0816954 19.7065896 0.3023749 0.2005402  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 2 2 0.0 0.0 42.79 0.0008778 1.5758039 17.0356732 0.2571552 0.1782611  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 2 2 0.0 0.0 45.84 0.0007728 1.4618725 13.2207259 0.2295836 0.1610665  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 3 3 0.0 0.0 49.05 0.000684 1.4994575 9.5097733 0.2000448 0.141233  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 3 3 0.0 0.0 51.9 0.0006259 1.4614422 8.7713145 0.1840383 0.133398  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1536 3 3 0.0 0.0 54.6 0.0005996 1.5715968 8.130194 0.1699776 0.12657  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1664 4 4 0.0 0.0 57.03 0.0005324 1.4844694 6.9372582 0.1531482 0.1170045  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1792 4 4 0.0 0.0 58.64 0.0005197 1.1779841 5.9400815 0.1510687 0.1186863  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1920 4 4 0.0 0.0 59.65 0.0004701 1.2848315 5.6982 0.1362042 0.1072408  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2048 4 4 0.0 0.0 60.61 0.0004495 1.2350286 5.5069711 0.1324806 0.1037293  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2176 5 5 0.0 0.0 61.83 0.0004331 1.0341236 4.0435492 0.1232015 0.101158  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2304 5 5 0.0 0.0 63.45 0.0003915 1.0901909 3.9104544 0.1138119 0.0899179  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2432 6 6 0.0 0.0 64.99 0.0003771 0.9209571 3.2302817 0.1102147 0.0917762  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2560 6 6 0.0 0.0 66.91 0.0003459 0.7531654 2.5061843 0.0998065 0.0821747  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2688 6 6 0.0 0.0 68.79 0.00035 0.6016891 2.2981725 0.1007849 0.0831088  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2816 7 7 0.0 0.0 70.76 0.0003312 0.5755821 2.1230219 0.0929551 0.0741957  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2944 7 7 0.0 0.0 72.55 0.0003149 0.5188536 1.793502 0.0921678 0.0713899  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3072 7 7 0.0 0.0 74.56 0.0003114 0.472495 1.8514139 0.0906885 0.0744516  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3200 7 7 0.0 0.0 76.51 0.0002921 0.4486202 1.7298884 0.0848598 0.0717674  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3328 8 8 0.0 0.0 78.17 0.0002809 0.3271844 1.393988 0.0828811 0.0708017  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3456 8 8 0.0 0.0 79.53 0.000273 0.3236152 1.3261438 0.0780263 0.0662748  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3584 8 8 0.0 0.0 80.32 0.0002616 0.285823 1.2751847 0.0759778 0.0708108  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3712 8 8 0.0 0.0 80.68 0.0002386 0.2164902 0.9786274 0.0679479 0.0556581  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3840 8 8 0.0 0.0 80.72 0.0002274 0.1961018 0.8234262 0.0647131 0.0565109  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3968 9 9 0.0 0.0 80.48 0.0002288 0.1510765 0.6814184 0.0678429 0.0590701  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4096 9 9 0.0 0.0 79.9 0.0002216 0.0918597 0.6829456 0.0636384 0.057025  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4224 9 9 0.0 0.0 79.41 0.0001998 0.1211133 0.5663668 0.057729 0.0504785  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4352 9 9 0.0 0.0 78.91 0.0001939 0.1060958 0.5303658 0.0563826 0.0464344  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4480 9 9 0.0 0.0 78.57 0.0002057 0.0564668 0.5316621 0.0599404 0.0494093  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4608 10 10 0.0 0.0 78.36 0.0002003 0.0811469 0.5313549 0.0584958 0.0493671  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4736 10 10 0.0 0.0 78.11 0.0001888 0.0692168 0.4842069 0.0553988 0.0447963  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4864 10 10 0.0 0.0 77.73 0.000181 0.030878 0.4268454 0.052581 0.0406705  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4992 10 10 0.0 0.0 77.33 0.0001788 0.0235452 0.3832473 0.0506273 0.0413685  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5120 10 10 0.0 0.0 76.91 0.0001718 0.0315855 0.3634497 0.0500859 0.0387962  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5248 10 10 0.0 0.0 76.55 0.0001662 0.0098162 0.323456 0.0479605 0.0384256  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5376 11 11 0.0 0.0 76.5 0.000162 0.0005538 0.312013 0.0464907 0.0353653  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5504 11 11 0.0 0.0 76.73 0.0001586 0.0247752 0.3095992 0.0454712 0.0358231  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5632 11 11 0.0 0.0 76.98 0.0001584 0.0646439 0.3084463 0.0454766 0.035623  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5760 11 11 0.0 0.0 77.1 0.0001586 -0.0104723 0.3152344 0.0463639 0.0348896  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5888 11 11 0.0 0.0 76.98 0.0001531 0.0182484 0.2842048 0.0434068 0.0344397  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6016 12 12 0.0 0.0 76.67 0.0001428 0.023964 0.2439387 0.0408891 0.0307901  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6144 12 12 0.0 0.0 75.95 0.0001447 0.0137005 0.2303574 0.0414988 0.0325711  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6272 12 12 0.0 0.0 75.27 0.0001431 -0.0192236 0.2003779 0.0411806 0.0306203  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6400 12 12 0.0 0.0 74.68 0.0001348 0.0050552 0.191391 0.039458 0.0294862  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6528 13 13 0.0 0.0 74.43 0.0001319 0.0252851 0.1917661 0.0381465 0.0285121  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6656 13 13 0.0 0.0 74.28 0.0001332 -0.0132598 0.2077938 0.0393619 0.0337539  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6784 13 13 0.0 0.0 74.25 0.0001292 -0.0203109 0.1935625 0.0390364 0.0317863  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6912 14 14 0.0 0.0 74.3 0.0001288 0.0135418 0.2194412 0.0374972 0.0293996  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7040 14 14 0.0 0.0 74.56 0.0001207 0.0310961 0.2027112 0.0359637 0.0288142  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7168 14 14 0.0 0.0 74.38 0.0001216 0.041314 0.2046265 0.0358061 0.0283606  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7296 15 15 0.0 0.0 74.28 0.0001288 0.0080167 0.2076606 0.0380267 0.0306287  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7424 15 15 0.0 0.0 74.12 0.0001213 0.0425597 0.206643 0.0363919 0.028262  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7552 15 15 0.0 0.0 74.17 0.0001189 0.0408398 0.2005649 0.0354982 0.0320254  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7680 16 16 0.0 0.0 74.24 0.0001193 0.0619392 0.2016787 0.0349652 0.0284313  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7808 16 16 0.0 0.0 74.42 0.0001235 0.005631 0.202403 0.0358779 0.0286592  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7936 16 16 0.0 0.0 74.54 0.0001141 0.0394696 0.1791885 0.0332951 0.0250533  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8064 16 16 0.0 0.0 74.38 0.000114 -0.0018272 0.2641932 0.034189 0.0334666  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8192 16 16 0.0 0.0 74.22 0.0001263 -0.0653037 0.4234798 0.0405433 0.0718944  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8320 17 17 0.0 0.0 74.19 0.0001403 -0.1101978 0.613798 0.0418218 0.0788448  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8448 17 17 0.0 0.0 74.03 0.000131 -0.0583696 0.5309921 0.0401698 0.0593985  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8576 17 17 0.0 0.0 73.92 0.0001364 -0.053622 0.4189698 0.0403835 0.0569223  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8704 17 17 0.0 0.0 73.79 0.0001398 -0.1179692 0.6880088 0.041024 0.0740065  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8832 18 18 0.0 0.0 73.86 0.0001469 -0.1347408 0.6049988 0.0439094 0.0956379  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8960 18 18 0.0 0.0 74.79 0.0001254 -0.0568361 0.433364 0.0422926 0.0580453  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9088 18 18 0.0 0.0 75.11 0.0001227 0.0181619 0.3813906 0.0348181 0.0376131  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9216 18 18 0.0 0.0 75.75 0.0001201 -0.0137524 0.3110469 0.0368328 0.0433609  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9344 18 18 0.0 0.0 76.34 0.0001224 -0.0398105 0.4315604 0.0388562 0.0756015  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9472 18 18 0.0 0.0 76.75 0.0001234 0.0218207 0.45727 0.0372327 0.0579945  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9600 18 18 0.0 0.0 76.91 0.000118 -0.033583 0.4878064 0.0376687 0.0617794  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9728 19 19 10.0 0.1 77.09 0.0001242 -0.020604 0.6361557 0.0393311 0.0664763  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 10.0} 
9856 19 19 10.0 0.1 76.73 0.0001389 -0.0016356 0.7119705 0.0413758 0.0644271  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 10.0} 
9984 19 19 10.0 0.1 76.39 0.0001371 -0.052888 0.7181563 0.0495673 0.0969343  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 10.0} 
10112 20 20 9.0 0.09000000000000001 75.59 0.0001422 0.0336057 0.794241 0.04481 0.0649323  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 9.0} 
10240 20 20 9.0 0.09000000000000001 74.97 0.0001467 0.0353679 0.6890859 0.0453892 0.0557216  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 9.0} 
10368 21 21 8.1 0.08100000000000002 74.42 0.0002916 -0.0414964 0.7119919 0.0492455 0.0955343  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 8.1} 
10496 21 21 8.1 0.08100000000000002 75.08 0.0001941 -0.1889068 0.7058173 0.0543987 0.1002302  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 8.1} 
10624 21 21 8.1 0.08100000000000002 76.28 0.0001966 0.0374724 0.6718324 0.0461695 0.0948032  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 8.1} 
10752 22 22 7.29 0.07290000000000002 76.57 0.000132 0.0692678 0.3814023 0.0369129 0.0383272  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 7.29} 
10880 22 22 7.29 0.07290000000000002 76.51 0.0001167 0.0461719 0.2317473 0.0358284 0.0404466  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 7.29} 
11008 22 22 7.29 0.07290000000000002 76.68 0.0001081 0.0514256 0.2633207 0.0323411 0.0474612  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 7.29} 
11136 22 22 7.29 0.07290000000000002 76.77 9.99e-05 0.0300191 0.1601497 0.0296407 0.027792  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 7.29} 
11264 23 23 6.561 0.06561000000000002 76.44 0.0001038 0.0033745 0.1413703 0.0304062 0.0265619  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 6.561} 
11392 23 23 6.561 0.06561000000000002 76.13 0.0001025 0.0180457 0.1659579 0.0301762 0.0289796  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 6.561} 
11520 23 23 6.561 0.06561000000000002 75.79 0.0001032 -0.0040798 0.1447606 0.029177 0.0257688  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 6.561} 
11648 23 23 6.561 0.06561000000000002 75.47 0.0001007 -0.0135686 0.1089972 0.0289567 0.0236877  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 6.561} 
11776 23 23 6.561 0.06561000000000002 75.2 0.0001007 -0.0169524 0.1059638 0.0292928 0.0243761  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 6.561} 
11904 24 24 5.9049000000000005 0.05904900000000002 75.19 0.0001032 -0.0257022 0.125587 0.0301766 0.0266551  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 5.9049000000000005} 
12032 24 24 5.9049000000000005 0.05904900000000002 75.15 0.0001015 0.0111962 0.1181911 0.0298334 0.0283813  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 5.9049000000000005} 
12160 24 24 5.9049000000000005 0.05904900000000002 75.2 9.94e-05 -0.0009227 0.1281611 0.0297045 0.030584  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 5.9049000000000005} 
12288 24 24 5.9049000000000005 0.05904900000000002 75.0 9.73e-05 -0.0253364 0.1125406 0.0289087 0.0246106  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 5.9049000000000005} 
12416 24 24 5.9049000000000005 0.05904900000000002 74.81 9.52e-05 -0.0136547 0.1089048 0.0285378 0.0271719  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 5.9049000000000005} 
12544 24 24 5.9049000000000005 0.05904900000000002 74.67 9.41e-05 0.0023114 0.1075293 0.0269046 0.022038  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 5.9049000000000005} 
12672 24 24 5.9049000000000005 0.05904900000000002 74.29 9.3e-05 0.0022386 0.116302 0.0276674 0.0247587  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 5.9049000000000005} 
12800 24 24 5.9049000000000005 0.05904900000000002 74.25 9.26e-05 0.0039453 0.1376942 0.0267416 0.0240139  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 5.9049000000000005} 
12928 24 24 5.9049000000000005 0.05904900000000002 74.28 9.03e-05 0.015346 0.1021411 0.0263808 0.0233483  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 5.9049000000000005} 
13056 24 24 5.9049000000000005 0.05904900000000002 74.22 0.0001273 -0.0428506 0.144101 0.0285093 0.0500431  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 5.9049000000000005} 
13184 25 25 5.3144100000000005 0.05314410000000002 73.82 0.0001375 -0.0665607 0.2134024 0.0307894 0.0407095  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 5.3144100000000005} 
13312 25 25 5.3144100000000005 0.05314410000000002 73.49 9.4e-05 -0.0315428 0.11466 0.0283721 0.0237352  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 5.3144100000000005} 
13440 25 25 5.3144100000000005 0.05314410000000002 73.02 8.78e-05 0.0081328 0.0982327 0.0257329 0.021679  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 5.3144100000000005} 
13568 25 25 5.3144100000000005 0.05314410000000002 72.66 9.14e-05 -0.0061015 0.1102467 0.0263633 0.024142  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 5.3144100000000005} 
13696 25 25 5.3144100000000005 0.05314410000000002 72.33 8.97e-05 -0.0019496 0.1084541 0.0271708 0.0300297  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 5.3144100000000005} 
