128 0 0 0.0 0.0 8.27 0.0036587 -13.5187047 24.5439873 0.9191474 0.0050334  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 15.75 0.0018303 -8.2746198 16.4637912 0.7070707 0.2313013  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 0 0 0.0 0.0 22.41 0.0011351 -2.2100432 14.4349708 0.38771 0.2289343  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
512 1 1 0.0 0.0 28.54 0.0008324 0.072522 12.9244158 0.2649339 0.191483  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
640 1 1 0.0 0.0 33.73 0.0006938 0.7290273 11.7276928 0.2174958 0.1626157  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
768 1 1 0.0 0.0 38.71 0.0005676 0.9824823 8.538132 0.1733389 0.1467834  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
896 2 2 0.0 0.0 42.8 0.0005236 1.132911 8.4494032 0.159842 0.1539633  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 2 2 0.0 0.0 46.44 0.0004304 1.3937451 7.2510242 0.1297733 0.1138808  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 2 2 0.0 0.0 49.67 0.0004025 1.2838105 6.5926048 0.1225568 0.11577  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 2 2 0.0 0.0 52.64 0.0003845 1.3315287 5.568175 0.1175912 0.1174955  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 2 2 0.0 0.0 55.32 0.0003294 1.2975389 4.0878111 0.0990948 0.0815892  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1536 2 2 0.0 0.0 57.76 0.0003094 1.0197366 3.3592226 0.0905701 0.0767372  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1664 3 3 0.0 0.0 59.72 0.0002851 0.9762709 2.8983193 0.0856944 0.0709925  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
