128 0 0 0.0 0.0 38.06 0.0102073 1.3535779 0.2709327 -1.3231488 0.9507148 0.1075569 0.1134765 0.0 29.9107417 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2304 3 3 137.1 0.5610000000000002 51.2 0.0082997 1.220768 0.5726989 -0.0209204 0.0140582 0.0039956 0.0020692 0.0 82.4325887 0.0  {'room_id': 0, 'explored_rooms': 3, 'raw_score': 137.1} 
2432 3 3 137.1 0.5610000000000002 52.51 0.0088571 1.2161919 0.6411324 -0.009338 0.0112246 0.0045194 0.0022964 0.0 79.4011216 0.0  {'room_id': 0, 'explored_rooms': 3, 'raw_score': 137.1} 
2560 4 4 123.39 0.5049000000000001 51.54 0.0106487 1.2168774 0.7267603 -0.0348175 0.0108402 0.0044893 0.0021611 0.0 76.9616483 0.0  {'room_id': 0, 'explored_rooms': 4, 'raw_score': 123.39} 
2688 4 4 123.39 0.5049000000000001 51.75 0.0116535 1.1979322 0.7433971 -0.0471315 0.0124399 0.0049922 0.0028594 0.0 80.8447254 0.0  {'room_id': 3, 'explored_rooms': 4, 'raw_score': 123.39} 
2816 4 4 123.39 0.5049000000000001 52.45 0.0133178 1.183924 0.8981615 -0.0607914 0.0130089 0.0060995 0.0041143 0.0 82.0769443 0.0  {'room_id': 3, 'explored_rooms': 4, 'raw_score': 123.39} 
2944 4 4 123.39 0.5049000000000001 51.53 0.0211831 1.1818575 1.095177 -0.0543319 0.0136918 0.0067389 0.004223 0.0 83.7436541 0.0  {'room_id': 3, 'explored_rooms': 4, 'raw_score': 123.39} 
3072 4 4 123.39 0.5049000000000001 52.38 0.0200645 1.1829431 1.5337395 -0.1080564 0.0147553 0.0116846 0.0093552 0.0 80.0626881 0.0  {'room_id': 3, 'explored_rooms': 4, 'raw_score': 123.39} 
3200 4 4 123.39 0.5049000000000001 50.66 0.0203101 1.1626504 2.0322654 -0.1284128 0.0199289 0.0127261 0.0110216 0.0 83.638368 0.0  {'room_id': 3, 'explored_rooms': 4, 'raw_score': 123.39} 
3328 5 5 136.051 0.5544100000000002 51.62 0.0272913 1.1539819 2.1687323 -0.0760995 0.0199915 0.0105817 0.0090501 0.0 82.9875602 0.0  {'room_id': 0, 'explored_rooms': 4, 'raw_score': 136.051} 
3456 5 5 136.051 0.5544100000000002 51.43 0.0294468 1.1414755 2.5400778 -0.154908 0.0249063 0.0141991 0.0095236 0.0 86.6123133 0.0  {'room_id': 0, 'explored_rooms': 4, 'raw_score': 136.051} 
3584 5 5 136.051 0.5544100000000002 51.49 0.037078 1.1369358 3.2453766 -0.1343629 0.0254353 0.0150999 0.0120441 0.0 85.0438124 0.0  {'room_id': 4, 'explored_rooms': 5, 'raw_score': 136.051} 
3712 5 5 136.051 0.5544100000000002 51.82 0.0345407 1.1346036 3.4781721 -0.124021 0.0262625 0.0167305 0.0125125 0.0 84.1740706 0.0  {'room_id': 4, 'explored_rooms': 5, 'raw_score': 136.051} 
3840 6 6 132.4459 0.5989690000000002 50.01 0.0346204 1.1154291 3.8072746 -0.1816097 0.0310332 0.0206593 0.0138262 0.0 86.9882877 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 132.4459} 
3968 6 6 132.4459 0.5989690000000002 50.87 0.0343985 1.1346501 4.0947639 -0.0677828 0.031836 0.0149859 0.0155312 0.0 84.0810665 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 132.4459} 
4096 6 6 132.4459 0.5989690000000002 49.19 0.0462473 1.1222823 4.4437035 -0.2453652 0.0420789 0.0263996 0.0187267 0.0 87.7954981 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 132.4459} 
4224 6 6 132.4459 0.5989690000000002 50.36 0.047126 1.1181121 5.0621355 -0.1538877 0.0587114 0.0245411 0.0241663 0.0 85.7342404 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 132.4459} 
4352 6 6 132.4459 0.5989690000000002 49.49 0.051073 1.1067123 4.8050315 -0.1604615 0.0513702 0.0247911 0.0210239 0.0 86.3184918 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 132.4459} 
4480 6 6 132.4459 0.5989690000000002 48.93 0.0584082 1.0984594 4.801426 -0.2136556 0.0655969 0.0282105 0.0254723 0.0 87.4226427 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 132.4459} 
4608 7 7 144.20130999999998 0.6390721000000001 48.98 0.0608566 1.0981601 5.2534085 -0.148643 0.0738695 0.0276709 0.0298955 0.0 88.6040851 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 144.20130999999998} 
4736 7 7 144.20130999999998 0.6390721000000001 48.77 0.0592611 1.0983338 6.3237773 -0.2285887 0.0928731 0.0334188 0.0323005 0.0 87.9830596 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 144.20130999999998} 
4864 7 7 144.20130999999998 0.6390721000000001 50.11 0.0503829 1.1002846 6.457724 -0.0890741 0.095617 0.0265785 0.0288358 0.0 87.0083389 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 144.20130999999998} 
4992 7 7 144.20130999999998 0.6390721000000001 49.06 0.0555908 1.0904932 6.0181314 -0.0183762 0.0925388 0.0252744 0.031163 0.0 86.4951485 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 144.20130999999998} 
5120 8 8 154.78117899999998 0.6751648900000001 49.8 0.0557387 1.0935707 6.1848208 -0.0610486 0.0833124 0.0268268 0.0338544 0.0 86.3952927 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 154.78117899999998} 
5248 8 8 154.78117899999998 0.6751648900000001 49.97 0.0689258 1.0783089 6.1315964 -0.1568336 0.1002517 0.0334298 0.0345618 0.0 90.0637391 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 154.78117899999998} 
5376 8 8 154.78117899999998 0.6751648900000001 49.87 0.0631591 1.0757322 6.4881784 -0.127466 0.0952445 0.030719 0.0299465 0.0 88.8517243 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 154.78117899999998} 
5504 8 8 154.78117899999998 0.6751648900000001 50.48 0.0592322 1.0743422 7.0308255 -0.1251975 0.1057447 0.0310418 0.0321298 0.0 87.9077928 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 154.78117899999998} 
5632 9 9 149.30306109999998 0.7076484010000001 50.94 0.0654993 1.0738079 6.4114324 -0.1109655 0.1096061 0.0317974 0.0390737 0.0 88.5612835 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 149.30306109999998} 
5760 9 9 149.30306109999998 0.7076484010000001 51.44 0.0621276 1.072651 6.7616213 -0.1256233 0.1085063 0.0329672 0.0373201 0.0 87.6236598 0.0  {'room_id': 3, 'explored_rooms': 5, 'raw_score': 149.30306109999998} 
5888 9 9 149.30306109999998 0.7076484010000001 51.57 0.0654991 1.0642127 6.9176323 -0.1099288 0.1256786 0.0306643 0.0343275 0.0 89.1740075 0.0  {'room_id': 3, 'explored_rooms': 5, 'raw_score': 149.30306109999998} 
6016 9 9 149.30306109999998 0.7076484010000001 51.21 0.0658561 1.0562116 7.1506907 -0.1732261 0.1523259 0.0376938 0.0365084 0.0 89.5924743 0.0  {'room_id': 3, 'explored_rooms': 5, 'raw_score': 149.30306109999998} 
6144 9 9 149.30306109999998 0.7076484010000001 51.3 0.0649692 1.060389 7.0636625 -0.0592352 0.1444181 0.0325535 0.0371903 0.0 89.3207498 0.0  {'room_id': 3, 'explored_rooms': 5, 'raw_score': 149.30306109999998} 
6272 10 10 159.37275498999998 0.7368835609000002 51.41 0.0683521 1.0418506 6.5045623 -0.1246428 0.1563664 0.0386916 0.0423975 0.0 90.1245366 0.0  {'room_id': 3, 'explored_rooms': 5, 'raw_score': 159.37275498999998} 
6400 10 10 159.37275498999998 0.7368835609000002 52.15 0.0665068 1.0520388 6.9966222 -0.0596257 0.1587011 0.0337589 0.0366067 0.0 89.4307031 0.0  {'room_id': 3, 'explored_rooms': 5, 'raw_score': 159.37275498999998} 
6528 10 10 159.37275498999998 0.7368835609000002 53.02 0.0693842 1.0488566 7.1481675 -0.0538433 0.1602494 0.0340524 0.0378524 0.0 89.5317136 0.0  {'room_id': 3, 'explored_rooms': 5, 'raw_score': 159.37275498999998} 
6656 10 10 159.37275498999998 0.7368835609000002 53.32 0.0667782 1.0427048 7.2584948 -0.079515 0.1698283 0.0357692 0.0393933 0.0 90.275159 0.0  {'room_id': 3, 'explored_rooms': 5, 'raw_score': 159.37275498999998} 
6784 11 11 143.435479491 0.6631952048100002 52.74 0.0811926 1.0315325 7.0451119 -0.0696946 0.1551274 0.0350837 0.0370514 0.0 90.4175609 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 143.435479491} 
6912 11 11 143.435479491 0.6631952048100002 51.77 0.0723422 1.0403723 7.3452992 -0.0962662 0.1545424 0.0368507 0.0337472 0.0 90.6385662 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 143.435479491} 
7040 11 11 143.435479491 0.6631952048100002 53.0 0.0798273 1.0294845 7.4323049 -0.103327 0.1860823 0.0388463 0.0441407 0.0 89.9250649 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 143.435479491} 
7168 11 11 143.435479491 0.6631952048100002 51.65 0.074449 1.0215849 7.4309594 -0.1312512 0.1952545 0.0384051 0.0410697 0.0 91.2851449 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 143.435479491} 
7296 12 12 129.0919315419 0.5968756843290002 52.53 0.0744678 1.0265682 7.7380471 -0.1002657 0.1864632 0.0370813 0.0418893 0.0 89.8987729 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 129.0919315419} 
7424 12 12 129.0919315419 0.5968756843290002 54.09 0.0763937 1.0233303 7.4635982 -0.0749569 0.197234 0.0373345 0.0370807 0.0 91.2643438 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 129.0919315419} 
7552 12 12 129.0919315419 0.5968756843290002 53.21 0.0761528 1.0121465 7.3600822 -0.1432771 0.1841362 0.0405493 0.0388452 0.0 91.0127391 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 129.0919315419} 
7680 12 12 129.0919315419 0.5968756843290002 54.71 0.078919 1.0042949 7.8247305 -0.0846647 0.1873687 0.0387298 0.0360002 0.0 92.749165 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 129.0919315419} 
7808 13 13 141.18273838771 0.6371881158961001 53.82 0.0752717 1.0123296 8.5903205 -0.0772017 0.2030396 0.04013 0.0365155 0.0 91.7447833 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 141.18273838771} 
7936 13 13 141.18273838771 0.6371881158961001 54.42 0.0746347 1.0155784 7.9952154 -0.0716803 0.22283 0.039631 0.038733 0.0 90.1478341 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 141.18273838771} 
8064 13 13 141.18273838771 0.6371881158961001 53.05 0.0730073 1.0074244 8.168821 -0.0110889 0.2194292 0.0364859 0.0351023 0.0 92.0762432 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 141.18273838771} 
8192 13 13 141.18273838771 0.6371881158961001 53.87 0.0722794 0.9969324 8.2204739 -0.0711726 0.1887002 0.0375828 0.0362811 0.0 92.9711987 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 141.18273838771} 
8320 14 14 137.064464548939 0.6734693043064901 52.49 0.0785734 0.996659 7.7865694 -0.0944335 0.2124708 0.0413595 0.0395043 0.0 92.47793 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 137.064464548939} 
8448 14 14 137.064464548939 0.6734693043064901 52.17 0.070715 0.9928077 8.1978116 0.0351853 0.229518 0.0361105 0.0342094 0.0 92.3388097 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 137.064464548939} 
8576 14 14 137.064464548939 0.6734693043064901 52.69 0.0738894 0.9903087 8.2436756 -0.0237654 0.2159298 0.0366481 0.0328725 0.0 92.9888181 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 137.064464548939} 
8704 14 14 137.064464548939 0.6734693043064901 53.44 0.0843693 0.9861136 7.7585557 -0.058131 0.2344433 0.0410662 0.0348456 0.0 92.8336592 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 137.064464548939} 
8832 15 15 123.3580180940451 0.6061223738758411 53.55 0.0792875 0.9792377 7.9925212 -0.0864922 0.1986277 0.0410022 0.0321506 0.0 93.0159139 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 123.3580180940451} 
8960 15 15 123.3580180940451 0.6061223738758411 52.53 0.0798244 0.9799484 8.088883 -0.0877381 0.2131215 0.0406297 0.0353388 0.0 92.4650003 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 123.3580180940451} 
9088 15 15 123.3580180940451 0.6061223738758411 52.28 0.0752778 0.9837954 8.3124214 -0.0701134 0.181494 0.038904 0.0341168 0.0 92.3953344 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 123.3580180940451} 
9216 15 15 123.3580180940451 0.6061223738758411 51.63 0.0814899 0.9726568 7.9376527 -0.0417178 0.1761409 0.0389362 0.0336346 0.0 92.7498113 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 123.3580180940451} 
9344 16 16 111.02221628464059 0.545510136488257 51.87 0.075476 0.9856697 7.8952353 -0.0391238 0.1829031 0.0379352 0.0305379 0.0 92.3783749 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 111.02221628464059} 
9472 16 16 111.02221628464059 0.545510136488257 51.11 0.0798441 0.9723102 8.3402246 -0.0911678 0.2234106 0.0425582 0.034962 0.0 92.8431011 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 111.02221628464059} 
9600 16 16 111.02221628464059 0.545510136488257 50.83 0.0811235 0.9685556 8.0868443 -0.0901578 0.206987 0.0431742 0.0382594 0.0 92.9770777 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 111.02221628464059} 
9728 17 17 149.91999465617653 0.6909591228394313 51.06 0.0814869 0.972084 8.0484901 -0.0512544 0.1691364 0.039607 0.033838 0.0 92.7999486 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 149.91999465617653} 
9856 17 17 149.91999465617653 0.6909591228394313 49.62 0.0754757 0.9795263 8.0272089 -0.0508749 0.2134604 0.0401548 0.0309736 0.0 91.9794139 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 149.91999465617653} 
9984 17 17 149.91999465617653 0.6909591228394313 50.21 0.075428 0.9621369 8.5046186 -0.0491185 0.2225602 0.0392377 0.0334519 0.0 93.5315971 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 149.91999465617653} 
10112 18 18 134.92799519055887 0.6218632105554882 49.93 0.0829137 0.9583325 8.2802709 -0.0308549 0.1958075 0.040789 0.0364878 0.0 93.3410624 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 134.92799519055887} 
10240 18 18 134.92799519055887 0.6218632105554882 50.97 0.0736624 0.9638924 8.5032252 -0.0444715 0.1938109 0.0370932 0.0297155 0.0 93.0873356 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 134.92799519055887} 
10368 18 18 134.92799519055887 0.6218632105554882 49.89 0.0791046 0.968643 8.8494783 -0.0388281 0.191014 0.0374578 0.0306473 0.0 93.2620479 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 134.92799519055887} 
10496 18 18 134.92799519055887 0.6218632105554882 50.19 0.0812145 0.9608473 8.9085056 -0.1130147 0.1781064 0.0426304 0.0360629 0.0 92.9656767 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 134.92799519055887} 
10624 19 19 121.435195671503 0.5596768894999394 50.09 0.0819696 0.9588309 8.9366589 -0.1064075 0.1838308 0.0436799 0.0367197 0.0 93.1233476 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 121.435195671503} 
10752 19 19 121.435195671503 0.5596768894999394 51.07 0.0803785 0.9590807 8.334732 -0.1061872 0.2107533 0.0428121 0.032864 0.0 94.0025441 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 121.435195671503} 
10880 19 19 121.435195671503 0.5596768894999394 50.64 0.0770644 0.9566479 8.4267555 -0.1479284 0.2235479 0.0443768 0.0339163 0.0 93.6035196 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 121.435195671503} 
11008 19 19 121.435195671503 0.5596768894999394 52.11 0.0853771 0.9469102 8.2200126 -0.1014 0.2043228 0.0425053 0.0349148 0.0 93.7569256 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 121.435195671503} 
11136 19 19 121.435195671503 0.5596768894999394 51.2 0.0854026 0.9459045 8.4973603 -0.1086556 0.1925931 0.0423129 0.0338328 0.0 93.6002452 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 121.435195671503} 
11264 20 20 169.2916761043527 0.8037092005499455 51.79 0.0843565 0.9477948 8.618151 -0.08896 0.2260326 0.0455293 0.0356088 0.0 93.3828079 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 169.2916761043527} 
11392 20 20 169.2916761043527 0.8037092005499455 51.56 0.0832974 0.942851 8.4836837 -0.1093248 0.2245047 0.043639 0.0323118 0.0 93.9790513 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 169.2916761043527} 
11520 20 20 169.2916761043527 0.8037092005499455 52.37 0.0848113 0.9428696 8.570422 -0.1273846 0.1944579 0.0425043 0.0330189 0.0 94.076592 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 169.2916761043527} 
11648 20 20 169.2916761043527 0.8037092005499455 50.93 0.0829875 0.9440565 8.3693734 -0.1681156 0.2110351 0.0440143 0.0324728 0.0 93.9309931 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 169.2916761043527} 
11776 20 20 169.2916761043527 0.8037092005499455 51.61 0.0804165 0.9414512 8.7141006 -0.1312705 0.1994266 0.0424127 0.0325298 0.0 93.7202968 0.0  {'room_id': 2, 'explored_rooms': 5, 'raw_score': 169.2916761043527} 
11904 21 21 177.36250849391743 0.823338280494951 52.59 0.0856965 0.9341888 8.3146511 -0.1018383 0.2001421 0.044831 0.0339022 0.0 94.0404275 0.0  {'room_id': 0, 'explored_rooms': 5, 'raw_score': 177.36250849391743} 
12032 21 21 177.36250849391743 0.823338280494951 52.23 0.0866098 0.932189 8.382638 -0.0941156 0.2210052 0.0450939 0.0352018 0.0 94.5086909 0.0  {'room_id': 5, 'explored_rooms': 6, 'raw_score': 177.36250849391743} 
12160 21 21 177.36250849391743 0.823338280494951 51.45 0.0858919 0.9362087 8.4796772 -0.1679141 0.215273 0.0483619 0.0324909 0.0 94.2625561 0.0  {'room_id': 5, 'explored_rooms': 6, 'raw_score': 177.36250849391743} 
12288 21 21 177.36250849391743 0.823338280494951 50.94 0.0884234 0.9317802 8.3946252 -0.1290382 0.2265974 0.0458043 0.0386034 0.0 94.34365 0.0  {'room_id': 5, 'explored_rooms': 6, 'raw_score': 177.36250849391743} 
12416 22 22 159.62625764452568 0.7410044524454559 50.84 0.0920926 0.9321265 8.6223931 -0.0725263 0.2224836 0.0454789 0.0357393 0.0 93.8522486 0.0  {'room_id': 0, 'explored_rooms': 6, 'raw_score': 159.62625764452568} 
12544 22 22 159.62625764452568 0.7410044524454559 50.37 0.0871717 0.93245 8.9195284 -0.1302656 0.2447361 0.0475969 0.0345315 0.0 93.9233997 0.0  {'room_id': 0, 'explored_rooms': 6, 'raw_score': 159.62625764452568} 
12672 22 22 159.62625764452568 0.7410044524454559 52.26 0.0859717 0.929002 9.1603365 -0.0471751 0.206082 0.0428557 0.0320837 0.0 93.8146028 0.0  {'room_id': 0, 'explored_rooms': 6, 'raw_score': 159.62625764452568} 
12800 22 22 159.62625764452568 0.7410044524454559 50.3 0.0866243 0.925651 9.2855764 -0.0873403 0.2406757 0.0470822 0.0382535 0.0 94.5690721 0.0  {'room_id': 0, 'explored_rooms': 6, 'raw_score': 159.62625764452568} 
12928 23 23 163.66363188007313 0.8669040072009102 49.07 0.0867699 0.9280521 9.4975138 -0.0821265 0.2501248 0.0459596 0.0350558 0.0 94.617152 0.0  {'room_id': 0, 'explored_rooms': 6, 'raw_score': 163.66363188007313} 
13056 23 23 163.66363188007313 0.8669040072009102 49.72 0.0880644 0.9232732 9.1785298 -0.0345147 0.2335819 0.0439253 0.0324109 0.0 94.542888 0.0  {'room_id': 0, 'explored_rooms': 6, 'raw_score': 163.66363188007313} 
13184 23 23 163.66363188007313 0.8669040072009102 51.0 0.0879024 0.9201887 8.6192839 -0.0514084 0.2510139 0.0455898 0.0312026 0.0 94.1050174 0.0  {'room_id': 0, 'explored_rooms': 6, 'raw_score': 163.66363188007313} 
13312 24 24 157.2972686920658 0.8802136064808191 49.51 0.0882217 0.9258274 9.4140584 -0.0825338 0.2282173 0.0478284 0.0337508 0.0 93.3886449 0.0  {'room_id': 0, 'explored_rooms': 6, 'raw_score': 157.2972686920658} 
13440 24 24 157.2972686920658 0.8802136064808191 50.93 0.089837 0.9227121 9.244642 -0.1103632 0.2431068 0.0486374 0.0348155 0.0 94.2916054 0.0  {'room_id': 0, 'explored_rooms': 6, 'raw_score': 157.2972686920658} 
13568 24 24 157.2972686920658 0.8802136064808191 52.0 0.0905904 0.9125321 8.5781077 -0.0359311 0.2432002 0.0464679 0.032025 0.0 94.9783942 0.0  {'room_id': 0, 'explored_rooms': 6, 'raw_score': 157.2972686920658} 
13696 24 24 157.2972686920658 0.8802136064808191 52.95 0.0857199 0.9216852 8.8025503 -0.0445183 0.2497875 0.0464635 0.0321425 0.0 93.403951 0.0  {'room_id': 2, 'explored_rooms': 6, 'raw_score': 157.2972686920658} 
13824 25 25 141.56754182285923 0.7921922458327373 52.59 0.090046 0.9092616 8.5635382 -0.0686273 0.24809 0.0462253 0.0337498 0.0 94.1758976 0.0  {'room_id': 3, 'explored_rooms': 6, 'raw_score': 141.56754182285923} 
13952 25 25 141.56754182285923 0.7921922458327373 52.64 0.0984195 0.9247427 9.2271269 -0.0414848 0.2475979 0.0451621 0.0332058 0.0 93.8341527 0.0  {'room_id': 3, 'explored_rooms': 6, 'raw_score': 141.56754182285923} 
14080 25 25 141.56754182285923 0.7921922458327373 53.47 0.0929185 0.9177457 9.2165518 -0.1054648 0.2629224 0.0507518 0.0339498 0.0 94.7516544 0.0  {'room_id': 3, 'explored_rooms': 6, 'raw_score': 141.56754182285923} 
14208 25 25 141.56754182285923 0.7921922458327373 52.27 0.0948717 0.9130636 8.8319383 -0.0875371 0.2230784 0.0497505 0.0351951 0.0 94.1082311 0.0  {'room_id': 3, 'explored_rooms': 6, 'raw_score': 141.56754182285923} 
14336 26 26 152.4107876405733 0.8129730212494636 51.98 0.0943812 0.9118271 9.0814357 -0.0992103 0.214165 0.0485101 0.0328578 0.0 95.0845479 0.0  {'room_id': 0, 'explored_rooms': 6, 'raw_score': 152.4107876405733} 
14464 26 26 152.4107876405733 0.8129730212494636 51.17 0.0949755 0.9133219 9.0748426 -0.028012 0.2571161 0.0469757 0.0331633 0.0 94.230201 0.0  {'room_id': 3, 'explored_rooms': 6, 'raw_score': 152.4107876405733} 
14592 26 26 152.4107876405733 0.8129730212494636 52.7 0.093534 0.9108979 8.8104223 -0.0796687 0.2387287 0.0479259 0.0322818 0.0 95.0553629 0.0  {'room_id': 3, 'explored_rooms': 6, 'raw_score': 152.4107876405733} 
14720 27 27 137.16970887651595 0.7316757191245172 52.71 0.094316 0.913073 8.6134469 -0.1028985 0.25529 0.0502839 0.0351308 0.0 94.1084372 0.0  {'room_id': 0, 'explored_rooms': 6, 'raw_score': 137.16970887651595} 
