128 0 0 0.0 0.0 6.09 0.0397279 0.0609698 0.9023459 -1.0552492 0.1102611 0.0718981 0.0058075 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3200 4 4 0.0 0.0 91.94 0.002974 0.0198117 2.74181 0.0007831 0.000138 0.0008119 0.0005183 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3328 4 4 0.0 0.0 92.44 0.0030633 0.0216969 2.8630505 -0.0039593 0.0011426 0.0009961 0.0027822 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3456 4 4 0.0 0.0 93.24 0.0031823 0.0202169 2.9767573 0.0007012 0.0002221 0.0007794 0.0006065 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3584 4 4 0.0 0.0 94.08 0.0029531 0.0200425 2.8812846 -0.0008762 8.99e-05 0.0007766 0.0004636 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3712 4 4 0.0 0.0 94.64 0.0028579 0.0193499 2.8597523 -0.000345 7.9e-05 0.0007304 0.0004101 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3840 4 4 0.0 0.0 95.07 0.0027832 0.0181734 2.922256 -0.0056652 7.66e-05 0.0010352 0.0004257 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3968 4 4 0.0 0.0 95.38 0.0025908 0.0169016 3.0454873 -0.0020522 7.62e-05 0.0007887 0.0004026 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4096 4 4 0.0 0.0 95.62 0.0028902 0.0185587 2.9366712 -0.0005101 7.46e-05 0.0006982 0.0004456 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4224 5 5 0.0 0.0 95.72 0.0028655 0.0185287 2.8971427 -0.0019903 7.64e-05 0.000766 0.0004098 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4352 5 5 0.0 0.0 95.71 0.0027142 0.0182544 3.0329543 -0.007879 0.0012687 0.000851 0.0009196 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4480 5 5 0.0 0.0 95.51 0.0027383 0.0170916 3.2244159 -0.0024117 0.0002221 0.0008003 0.0005256 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4608 5 5 0.0 0.0 95.44 0.0027222 0.019165 3.0089841 -0.0007398 8.38e-05 0.0007021 0.0003898 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4736 5 5 0.0 0.0 95.48 0.0023986 0.0172805 3.0292412 -8.91e-05 6.21e-05 0.00063 0.0003735 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4864 6 6 0.0 0.0 95.5 0.002388 0.0172675 2.9733906 -0.0011143 5.97e-05 0.0006333 0.0003618 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4992 6 6 0.0 0.0 95.86 0.0027715 0.0173914 3.0522604 -0.0016701 5.56e-05 0.0006289 0.0003708 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5120 6 6 0.0 0.0 96.23 0.0025201 0.016468 3.1210238 -0.0019793 5.89e-05 0.0006634 0.0004217 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5248 6 6 0.0 0.0 96.68 0.0024515 0.018284 3.1842465 -0.0020896 5.53e-05 0.0006481 0.0003934 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5376 6 6 0.0 0.0 97.13 0.002549 0.0161177 3.1090232 -0.0023564 5.11e-05 0.0006483 0.0003846 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5504 6 6 0.0 0.0 97.28 0.0024179 0.0157378 3.2231333 -0.0035027 4.86e-05 0.0007214 0.0003368 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5632 6 6 0.0 0.0 97.64 0.0025097 0.0161403 3.2550187 -0.002147 5.42e-05 0.0006086 0.0003652 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5760 6 6 0.0 0.0 98.19 0.002555 0.0163648 3.258481 -0.0047039 5.93e-05 0.0008029 0.0004392 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5888 7 7 0.0 0.0 98.52 0.0024062 0.0161893 3.3781689 -0.0040303 5.8e-05 0.0007527 0.0003898 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6016 7 7 0.0 0.0 98.92 0.0027119 0.0162689 3.5218421 -0.0033177 5.29e-05 0.0006808 0.0003983 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6144 7 7 0.0 0.0 99.15 0.0027822 0.0179991 3.8322653 -0.0037216 5.61e-05 0.0007062 0.000443 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6272 7 7 0.0 0.0 99.15 0.0026228 0.0174366 4.0105816 -0.0021964 6.41e-05 0.0006544 0.0004161 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6400 7 7 0.0 0.0 99.19 0.0026913 0.0151997 3.9499326 -0.0029041 6.3e-05 0.0006929 0.0004661 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6528 7 7 0.0 0.0 99.22 0.0026637 0.0165323 3.9940842 -0.003239 6.02e-05 0.00073 0.0004503 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6656 7 7 0.0 0.0 99.38 0.0028175 0.0176513 4.3069337 -0.0028814 5.87e-05 0.0006835 0.0004067 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6784 8 8 0.0 0.0 99.62 0.002934 0.0162945 4.4972182 -0.0073846 6.54e-05 0.0009411 0.0004225 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6912 8 8 0.0 0.0 99.6 0.0025022 0.0151469 4.3747032 -0.0022081 5.83e-05 0.0006668 0.0004013 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7040 8 8 0.0 0.0 99.53 0.0026299 0.0176119 4.3267559 -0.0018979 5.36e-05 0.0006033 0.000398 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7168 8 8 0.0 0.0 99.45 0.0029508 0.0171936 4.43954 -0.0035594 5.88e-05 0.0007376 0.0004834 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7296 9 9 0.0 0.0 99.19 0.0027973 0.0159022 4.4364168 -0.0072094 6.06e-05 0.0009721 0.0004297 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7424 9 9 0.0 0.0 99.1 0.0025597 0.0159343 4.4826635 -0.0041881 5.93e-05 0.0007592 0.0004189 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7552 9 9 0.0 0.0 98.82 0.0025655 0.0157916 4.3107647 -0.0015322 6.02e-05 0.0006064 0.0003695 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7680 10 10 0.0 0.0 98.44 0.0026853 0.0148219 4.3476651 -0.0020535 5.85e-05 0.0006274 0.0004099 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7808 10 10 0.0 0.0 97.97 0.0025862 0.0157048 4.2942294 -0.0034881 5.37e-05 0.0007079 0.0004124 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7936 10 10 0.0 0.0 97.61 0.002486 0.0127124 4.4849438 -0.0066434 0.0005629 0.0008136 0.0011479 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8064 10 10 0.0 0.0 97.47 0.002887 0.0144337 4.6598091 -0.0010798 0.0001286 0.0006663 0.000712 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8192 10 10 0.0 0.0 97.29 0.0025174 0.0142221 4.690155 -0.0019062 8.69e-05 0.000729 0.0004232 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8320 11 11 0.0 0.0 97.4 0.0025579 0.0152591 4.5287905 -0.0010544 9.68e-05 0.0006774 0.0004514 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8448 11 11 0.0 0.0 97.25 0.0026649 0.0143893 4.4508841 -0.0059843 0.0002118 0.0007814 0.000549 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8576 11 11 0.0 0.0 97.25 0.0028942 0.0141726 5.2357281 -0.004274 0.0002768 0.0008064 0.00056 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8704 11 11 0.0 0.0 97.23 0.0027469 0.0148146 5.136747 -0.0035356 0.0002704 0.0008005 0.0005189 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8832 12 12 0.0 0.0 97.52 0.0026286 0.0138261 5.1492437 -0.0040474 0.0007898 0.0006981 0.0004907 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8960 12 12 0.0 0.0 97.71 0.0026693 0.0133982 4.9758804 -0.0063126 0.000757 0.0007657 0.0007059 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9088 12 12 0.0 0.0 97.87 0.0027665 0.0132207 4.8940028 -0.0002192 0.0008748 0.0006951 0.0005058 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9216 12 12 0.0 0.0 98.01 0.0028045 0.0141667 4.9441615 -0.0013366 0.0008252 0.0007824 0.0006021 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9344 13 13 0.0 0.0 98.16 0.0026149 0.0124821 4.8733925 -0.0015967 0.0003857 0.0006597 0.0004187 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9472 13 13 0.0 0.0 98.15 0.002663 0.0138044 4.7844369 -0.0016813 0.0001157 0.0006462 0.0003788 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9600 14 14 0.0 0.0 98.08 0.0025434 0.0131602 4.896778 -0.0040992 0.0001232 0.0007587 0.0004583 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9728 14 14 0.0 0.0 98.1 0.0024435 0.0132584 4.7747779 -0.0026738 0.0003178 0.0006474 0.000402 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9856 14 14 0.0 0.0 98.12 0.0023448 0.0130221 4.7244155 -0.0048768 6.65e-05 0.0007643 0.0004194 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9984 14 14 0.0 0.0 98.05 0.0025177 0.0126541 4.8587095 -0.0027365 5.51e-05 0.0006573 0.0004691 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10112 15 15 0.0 0.0 97.92 0.0024293 0.0116851 5.4564704 -0.0029851 7.2e-05 0.0006547 0.0004008 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10240 15 15 0.0 0.0 97.64 0.0025206 0.0126397 5.683386 -0.0030048 6.05e-05 0.0006144 0.0004148 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10368 15 15 0.0 0.0 97.4 0.0025103 0.0130823 5.8132696 -0.0052193 0.0003958 0.0006518 0.0004462 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10496 15 15 0.0 0.0 96.84 0.0027102 0.0123419 6.0795128 -0.0070755 0.0002943 0.000717 0.000454 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10624 15 15 0.0 0.0 96.7 0.0027293 0.0133007 6.1871619 -0.0077136 0.0001316 0.0007758 0.0005097 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10752 15 15 0.0 0.0 96.51 0.0027893 0.0138978 6.0659305 -0.0058532 0.0002032 0.0006941 0.000443 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10880 16 16 0.0 0.0 96.38 0.0026657 0.0130409 6.2327202 -0.0072107 0.0001862 0.0007498 0.0004502 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11008 16 16 0.0 0.0 96.47 0.0026588 0.0134933 6.0881399 -0.0114972 0.0006159 0.000743 0.0004457 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11136 16 16 0.0 0.0 96.64 0.0025122 0.0129697 6.2314146 -0.0070918 0.000362 0.0006757 0.0004721 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11264 16 16 0.0 0.0 96.67 0.0026274 0.0126129 6.6307288 -0.0109503 0.0005609 0.0007735 0.0004987 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11392 16 16 0.0 0.0 96.92 0.0027963 0.0121845 6.751277 -0.0104661 0.0005329 0.0007431 0.0004819 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11520 16 16 0.0 0.0 97.07 0.0026023 0.0128007 6.5228569 -0.0126456 0.0005115 0.0007919 0.0004561 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11648 16 16 0.0 0.0 97.19 0.0026331 0.0128611 6.8424343 -0.0075652 0.0002962 0.0006706 0.0004344 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11776 17 17 0.0 0.0 97.4 0.0025944 0.0128163 7.2356296 -0.0096738 0.0003687 0.0007227 0.0004474 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11904 17 17 0.0 0.0 97.53 0.0027817 0.0132134 7.6151808 -0.0067693 0.0002769 0.0007361 0.0004502 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12032 17 17 0.0 0.0 97.66 0.0027882 0.0134311 7.5067491 -0.0095014 0.0002035 0.0010112 0.0004754 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12160 17 17 0.0 0.0 97.68 0.0026523 0.0120665 7.8063486 -0.0118845 0.0005657 0.0008756 0.0004607 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12288 17 17 0.0 0.0 97.9 0.0075708 0.0142931 10.2027954 -0.0761382 0.0483831 0.0051072 0.0442417 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12416 17 17 0.0 0.0 97.99 0.0049043 0.0128513 10.1088919 -0.028075 0.0071174 0.0016317 0.0059624 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12544 17 17 0.0 0.0 98.06 0.0038865 0.0130905 9.6358772 -0.0200876 0.0084586 0.0011567 0.0030596 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12672 17 17 0.0 0.0 98.14 0.0044016 0.0119343 9.7559955 -0.0109051 0.010032 0.0012275 0.0028414 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12800 17 17 0.0 0.0 98.24 0.0047684 0.0121036 9.6876139 -0.0186219 0.0133079 0.001414 0.0039719 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12928 18 18 10.0 0.1 98.14 0.0061811 0.0123209 9.2715986 -0.0024761 0.0113804 0.0014891 0.003804 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 10.0} 
13056 18 18 10.0 0.1 97.88 0.0074478 0.012412 9.0666751 -0.0117603 0.0085885 0.0015912 0.0028059 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 10.0} 
13184 18 18 10.0 0.1 97.85 0.0076251 0.0120744 8.7413083 -0.0329226 0.0056445 0.002637 0.0073683 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 10.0} 
13312 18 18 10.0 0.1 97.68 0.0081959 0.0138517 9.0161485 -0.0203775 0.008496 0.001716 0.0037396 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 10.0} 
13440 18 18 10.0 0.1 97.34 0.0096474 0.0131521 9.3971038 -0.045631 0.0105976 0.0025446 0.0066158 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 10.0} 
13568 18 18 10.0 0.1 96.84 0.0103369 0.01212 9.5977475 -0.0291081 0.0101877 0.0022178 0.0053534 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 10.0} 
13696 18 18 10.0 0.1 96.56 0.0140694 0.0126743 9.9483512 -0.045263 0.0210025 0.0039008 0.00947 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 10.0} 
13824 19 19 49.0 0.29000000000000004 96.29 0.0273713 0.0136357 10.0468051 -0.0314239 0.0170694 0.0034025 0.0063567 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 49.0} 
13952 19 19 49.0 0.29000000000000004 96.29 0.0310855 0.0143493 9.7257606 -0.0900733 0.0197778 0.0074549 0.0124804 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 49.0} 
14080 19 19 49.0 0.29000000000000004 96.19 0.0353033 0.0148376 9.1862784 -0.0946732 0.025941 0.0087245 0.0156953 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 49.0} 
14208 19 19 49.0 0.29000000000000004 96.22 0.0520163 0.0132305 10.2504468 -0.1570527 0.0455223 0.0127892 0.018795 0.0 0.0 0.0  {'room_id': 1, 'explored_rooms': 2, 'raw_score': 49.0} 
14336 20 20 84.1 0.4610000000000001 96.21 0.0784541 0.0146983 11.1653358 -0.1165279 0.0608753 0.0139453 0.0202512 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 84.1} 
14464 20 20 84.1 0.4610000000000001 96.42 0.0722869 0.0137505 11.2664828 -0.2210727 0.0625042 0.0198862 0.0257914 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 84.1} 
14592 20 20 84.1 0.4610000000000001 96.45 0.1042159 0.0159768 11.4095442 -0.1769697 0.0832809 0.0208265 0.0251496 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 84.1} 
14720 20 20 84.1 0.4610000000000001 96.64 0.1314256 0.0170867 11.8968843 -0.1762383 0.1019098 0.0248578 0.0217423 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 84.1} 
14848 21 21 75.69 0.4149000000000001 96.7 0.1355178 0.0182926 13.092066 -0.2358596 0.1160646 0.033313 0.0171887 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 75.69} 
14976 21 21 75.69 0.4149000000000001 96.92 0.1192813 0.0186323 13.4510948 -0.198303 0.096449 0.0336441 0.0124738 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 2, 'raw_score': 75.69} 
15104 21 21 75.69 0.4149000000000001 97.15 0.1269333 0.019525 13.6033843 -0.1432204 0.2195712 0.0323091 0.0652866 0.0 0.0 0.0  {'room_id': 1, 'explored_rooms': 2, 'raw_score': 75.69} 
15232 21 21 75.69 0.4149000000000001 97.71 0.1122816 0.0196605 14.746342 -0.0453866 0.2920114 0.0294169 0.0123986 0.0 0.0 0.0  {'room_id': 1, 'explored_rooms': 2, 'raw_score': 75.69} 
15360 21 21 75.69 0.4149000000000001 97.87 0.095054 0.0174113 14.9299296 0.0152543 0.1968375 0.029876 0.0076734 0.0 0.0 0.0  {'room_id': 1, 'explored_rooms': 2, 'raw_score': 75.69} 
15488 21 21 75.69 0.4149000000000001 98.13 0.1026051 0.016757 14.5116764 -0.0136482 0.1412019 0.0288636 0.0056032 0.0 0.0 0.0  {'room_id': 1, 'explored_rooms': 2, 'raw_score': 75.69} 
15616 21 21 75.69 0.4149000000000001 98.37 0.1147829 0.0182118 15.2468413 0.0256329 0.1073393 0.0263524 0.0062649 0.0 0.0 0.0  {'room_id': 1, 'explored_rooms': 2, 'raw_score': 75.69} 
15744 21 21 75.69 0.4149000000000001 98.62 0.1046791 0.017507 15.2564003 0.0011191 0.1072691 0.0282598 0.0063444 0.0 0.0 0.0  {'room_id': 1, 'explored_rooms': 2, 'raw_score': 75.69} 
15872 22 22 108.121 0.5734100000000001 98.83 0.1080675 0.0173491 15.5646898 0.0459075 0.1047139 0.0261201 0.0060404 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 4, 'raw_score': 108.121} 
16000 22 22 108.121 0.5734100000000001 98.87 0.1045142 0.0193388 15.0306687 0.0709654 0.1023363 0.0234037 0.0058365 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 4, 'raw_score': 108.121} 
16128 22 22 108.121 0.5734100000000001 98.65 0.1068038 0.0190879 14.5285413 0.1096831 0.0894024 0.0214476 0.006075 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 4, 'raw_score': 108.121} 
16256 22 22 108.121 0.5734100000000001 98.71 0.1009595 0.0162656 13.6051986 -0.0824759 0.0935009 0.0310134 0.006646 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 4, 'raw_score': 108.121} 
