128 0 0 0.0 0.0 39.36 0.0450997 1.5290632 3.3397781 -0.0028145 0.0 0.0009795 0.000433 0.0 25.999978 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6656 10 10 0.0 0.0 49.32 0.0086148 0.9808876 1.2336043 0.0068569 0.0024759 0.0043219 0.0027361 0.0 97.2583463 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6784 10 10 0.0 0.0 48.78 0.0081293 0.9703782 1.2291214 0.0027833 0.0024047 0.0044373 0.0029284 0.0 97.0684359 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6912 10 10 0.0 0.0 49.26 0.0077647 0.9634105 1.2387396 0.0069864 0.0024795 0.0041859 0.0031655 0.0 97.0291263 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7040 10 10 0.0 0.0 48.01 0.0075056 0.9381956 1.199576 -0.0008441 0.0027054 0.0045719 0.0031273 0.0 97.2628409 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7168 10 10 0.0 0.0 47.35 0.0074992 0.9366018 1.1704305 0.0068668 0.0023578 0.0038628 0.002635 0.0 97.1029789 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7296 10 10 0.0 0.0 47.55 0.0073962 0.9290032 1.1665665 0.0092412 0.0022086 0.0036088 0.0024732 0.0 97.4000369 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7424 11 11 0.0 0.0 46.79 0.0074251 0.9224245 1.2032902 0.0022703 0.0025936 0.003984 0.003528 0.0 97.0845972 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7552 12 12 0.0 0.0 46.91 0.0074947 0.9136839 1.173274 -0.0022406 0.0028386 0.0043189 0.0041425 0.0 97.1925136 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7680 12 12 0.0 0.0 46.46 0.0072771 0.9181188 1.2124599 0.0064848 0.0023255 0.003475 0.0025172 0.0 96.5723977 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7808 13 13 0.0 0.0 47.44 0.007146 0.9142557 1.1973976 0.0075137 0.0020002 0.0036454 0.0022057 0.0 97.0825637 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7936 13 13 0.0 0.0 48.1 0.007299 0.9187782 1.1948301 0.0077592 0.0018257 0.0033933 0.0021898 0.0 96.9785351 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8064 14 14 0.0 0.0 48.93 0.0076451 0.9151834 1.2073601 0.0017382 0.001836 0.0036542 0.0022662 0.0 96.9364298 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8192 14 14 0.0 0.0 49.02 0.0073227 0.9106513 1.2589786 -0.0030504 0.0017216 0.0038691 0.0024232 0.0 97.278126 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8320 14 14 0.0 0.0 48.95 0.0076232 0.9090633 1.2642018 -0.0020006 0.0017732 0.0038509 0.0025698 0.0 97.1282457 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8448 14 14 0.0 0.0 49.23 0.0074548 0.908488 1.2903579 -1.65e-05 0.0017486 0.0036978 0.0027733 0.0 97.6224462 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8576 14 14 0.0 0.0 49.07 0.0070325 0.9027604 1.3213735 -0.0022293 0.0016471 0.0038732 0.0023704 0.0 97.3203214 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8704 15 15 0.0 0.0 48.78 0.0069561 0.9058707 1.3457234 -0.000685 0.0015102 0.0037553 0.0025461 0.0 97.3639133 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8832 15 15 0.0 0.0 49.01 0.0067236 0.9093466 1.3707623 -0.0009352 0.0014536 0.0035966 0.002267 0.0 97.2579097 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8960 16 16 0.0 0.0 49.82 0.006927 0.9064894 1.4148984 -0.0013757 0.0014984 0.0035845 0.0023284 0.0 97.0533314 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9088 16 16 0.0 0.0 49.1 0.0064964 0.9018447 1.443643 -0.0011288 0.0012729 0.0034393 0.0022436 0.0 97.4342787 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9216 17 17 0.0 0.0 48.56 0.0068377 0.9006127 1.4651759 -0.0025367 0.0012349 0.0033909 0.0024656 0.0 97.3282227 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9344 17 17 0.0 0.0 48.6 0.0068122 0.8927443 1.4778411 -0.0035571 0.0013895 0.0034095 0.0025696 0.0 97.2472189 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9472 17 17 0.0 0.0 48.85 0.0066419 0.8974393 1.4269121 -0.0060516 0.0014981 0.0036233 0.0026487 0.0 97.5062136 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9600 17 17 0.0 0.0 48.34 0.0071707 0.8953502 1.4620966 -0.0094328 0.0015343 0.0037648 0.0029901 0.0 97.5670288 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9728 18 18 0.0 0.0 48.85 0.0069477 0.8949545 1.4614278 -0.0072109 0.0015776 0.0036393 0.0027582 0.0 97.2011451 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9856 18 18 0.0 0.0 47.78 0.006943 0.8889552 1.4785316 -0.0036144 0.0018461 0.0035509 0.0031976 0.0 97.3825198 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9984 18 18 0.0 0.0 47.49 0.0072805 0.8901804 1.465326 -0.0028781 0.0017078 0.0034763 0.0032372 0.0 97.7515758 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10112 19 19 0.0 0.0 46.73 0.0069216 0.8922567 1.439695 -0.0069632 0.0017051 0.0037241 0.003458 0.0 97.208742 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10240 19 19 0.0 0.0 46.66 0.0082092 0.8854138 1.4446389 -0.0074489 0.0019393 0.0037347 0.0032414 0.0 97.086428 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10368 19 19 0.0 0.0 46.51 0.0074643 0.8803443 1.543195 -0.0071229 0.0021073 0.0037955 0.0036238 0.0 97.4092765 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10496 19 19 0.0 0.0 46.89 0.00721 0.8788894 1.5872162 -0.0083106 0.0019594 0.0036761 0.0042505 0.0 97.2913011 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10624 19 19 0.0 0.0 46.53 0.0078586 0.8831464 1.5720367 -0.0144557 0.0029514 0.0042806 0.0049179 0.0 97.0490297 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10752 19 19 0.0 0.0 47.1 0.0078452 0.8846537 1.5479908 -0.0124206 0.0033895 0.0042603 0.0058214 0.0 96.6259457 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10880 19 19 0.0 0.0 46.84 0.0079088 0.8813448 1.5882155 -0.0106896 0.0029604 0.0040762 0.0051196 0.0 97.4524379 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11008 19 19 0.0 0.0 47.16 0.0079797 0.8815293 1.6280418 -0.0121656 0.0032131 0.004305 0.0054238 0.0 97.0873326 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11136 19 19 0.0 0.0 47.51 0.0077085 0.8797097 1.6838 -0.0088355 0.0031555 0.0040833 0.0045473 0.0 97.7449389 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11264 19 19 0.0 0.0 47.49 0.0078716 0.8987999 1.6666456 -0.0091337 0.0032898 0.0041119 0.0041032 0.0 97.2105081 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11392 19 19 0.0 0.0 47.94 0.0080649 0.8880762 1.698754 -0.0041481 0.0040189 0.0042753 0.0039037 0.0 97.1162519 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11520 19 19 0.0 0.0 48.26 0.0079557 0.8872345 1.8441627 0.0014938 0.0034505 0.0041138 0.0029015 0.0 96.517155 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11648 19 19 0.0 0.0 48.47 0.0080473 0.8918424 1.8172296 0.0027462 0.0038254 0.0040312 0.0030216 0.0 96.4193424 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11776 19 19 0.0 0.0 48.57 0.0084843 0.890564 2.005764 0.0080214 0.0035123 0.0041974 0.0028187 0.0 96.1950737 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11904 19 19 0.0 0.0 48.54 0.008725 0.8895084 2.0392859 0.0096331 0.0037363 0.004163 0.0026583 0.0 96.0604343 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12032 19 19 0.0 0.0 48.76 0.0085229 0.8878474 2.1295149 0.0057395 0.0035651 0.0045276 0.0027201 0.0 95.6683327 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12160 20 20 0.0 0.0 47.73 0.0093465 0.8900876 2.2147797 0.0029075 0.0030957 0.0047774 0.0026995 0.0 96.0221864 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12288 20 20 0.0 0.0 47.86 0.0089377 0.8983637 2.2933706 0.0066734 0.0028361 0.0045671 0.0025121 0.0 94.5185814 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12416 20 20 0.0 0.0 48.24 0.009393 0.9123977 2.4080628 0.0075506 0.0033115 0.0045695 0.0024815 0.0 94.8193656 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12544 20 20 0.0 0.0 47.2 0.0094153 0.9206688 2.446385 0.0050376 0.0030015 0.0047587 0.0027126 0.0 95.1121582 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12672 20 20 0.0 0.0 47.37 0.0092526 0.9329166 2.3626028 0.0088207 0.0028713 0.0045385 0.002699 0.0 94.0294935 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12800 20 20 0.0 0.0 47.55 0.0086924 0.9400623 2.4953502 0.0127554 0.0025712 0.0043371 0.002567 0.0 93.7696476 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12928 20 20 0.0 0.0 48.14 0.008543 0.9520812 2.4969211 0.0107236 0.0025416 0.0042597 0.0030671 0.0 93.8110563 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
13056 20 20 0.0 0.0 47.47 0.0083238 0.9479455 2.6237194 0.0123957 0.0023051 0.0040826 0.0034016 0.0 93.8533561 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
13184 20 20 0.0 0.0 47.07 0.0080224 0.9549988 2.5464079 0.0095746 0.0020333 0.0040334 0.0031131 0.0 93.8467189 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
13312 20 20 0.0 0.0 46.55 0.0075485 0.9482875 2.5246638 0.0070107 0.0019705 0.0040448 0.0033743 0.0 93.5900352 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
13440 20 20 0.0 0.0 46.13 0.0079335 0.9440387 2.6353317 0.0069429 0.0021162 0.0039624 0.0031415 0.0 93.9199683 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
13568 20 20 0.0 0.0 47.08 0.0078942 0.9439598 2.7630787 0.0042284 0.0019624 0.0040461 0.0031432 0.0 93.5229028 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
13696 20 20 0.0 0.0 46.11 0.0084095 0.9482116 2.8159321 -0.0008218 0.0022996 0.0044014 0.0035931 0.0 94.11466 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
13824 20 20 0.0 0.0 46.49 0.0083454 0.9550767 2.8837509 -0.0004036 0.0020957 0.0043077 0.0032383 0.0 92.4265663 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
13952 20 20 0.0 0.0 46.74 0.0077716 0.9468848 3.0556192 -0.0038183 0.001887 0.004289 0.003357 0.0 92.3033204 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
14080 20 20 0.0 0.0 47.19 0.0077995 0.9567375 3.1550181 0.0039589 0.0019397 0.0038368 0.003346 0.0 92.6149988 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
14208 20 20 0.0 0.0 48.21 0.0078561 0.9532226 3.2856883 -0.0019648 0.0018256 0.0039962 0.0035713 0.0 92.4505952 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
14336 20 20 0.0 0.0 48.33 0.0071592 0.9621885 3.3074743 0.0052576 0.0014401 0.0035102 0.0028808 0.0 91.8970945 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
14464 20 20 0.0 0.0 47.44 0.0072286 0.94865 3.3705084 -0.0005253 0.002008 0.0039219 0.0040545 0.0 93.1205299 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
14592 20 20 0.0 0.0 47.69 0.0076346 0.9414523 3.4632477 0.0043738 0.0020892 0.0036421 0.0037922 0.0 93.1459586 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
14720 20 20 0.0 0.0 47.21 0.0077326 0.9324141 3.6423115 -0.0026137 0.0020244 0.0040519 0.0041498 0.0 93.6267756 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
14848 20 20 0.0 0.0 46.93 0.0075653 0.9267201 3.7597148 -0.0006072 0.0024512 0.0040181 0.0040903 0.0 93.5815698 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
14976 20 20 0.0 0.0 47.95 0.0075026 0.9204365 3.8528305 0.0045526 0.0026782 0.003619 0.0035269 0.0 93.8603498 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
15104 20 20 0.0 0.0 47.63 0.0080126 0.9127528 3.7936481 -0.0016777 0.0023929 0.004123 0.0045918 0.0 93.8291465 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
15232 20 20 0.0 0.0 47.56 0.0080706 0.8982915 3.8677213 -0.0036963 0.0025147 0.0043202 0.004001 0.0 94.9726411 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
15360 20 20 0.0 0.0 46.96 0.0086947 0.8851329 3.9341554 0.002216 0.0034884 0.0042381 0.00433 0.0 95.1419325 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
15488 20 20 0.0 0.0 46.8 0.0088189 0.8834292 3.7925524 -6.69e-05 0.0037508 0.0048079 0.0045691 0.0 95.3825142 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
15616 20 20 0.0 0.0 46.8 0.0092669 0.8997344 3.627721 -0.0027616 0.0037975 0.0050537 0.0052466 0.0 94.0427791 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
15744 20 20 0.0 0.0 46.6 0.0097546 0.8814087 3.5142876 0.0015913 0.004124 0.0048907 0.0050458 0.0 94.6727254 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
15872 20 20 0.0 0.0 46.43 0.0094808 0.8652352 3.6844594 0.0001449 0.0041193 0.0052067 0.0047931 0.0 95.2064792 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
16000 20 20 0.0 0.0 46.65 0.0096389 0.854398 3.7258861 -0.001499 0.0039925 0.0053561 0.0049933 0.0 96.1496932 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
16128 20 20 0.0 0.0 46.51 0.0103261 0.854678 3.6160073 -0.0012918 0.0071462 0.0056984 0.0099483 0.0 95.4423292 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
