128 0 0 0.0 0.0 59.4 0.0189867 1.4686355 0.3213699 -3.6420115 1.4257758 0.244334 0.005039 0.0 11.855776 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 61.47 0.009866 1.542453 0.3298845 0.2053506 0.2392066 0.0238351 0.0023298 0.0 13.6901639 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 1 1 0.0 0.0 59.54 0.007795 1.537118 0.3579822 0.4534873 0.1363819 0.0056018 0.0018535 0.0 17.4271267 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
512 1 1 0.0 0.0 62.38 0.0107858 1.5441465 0.3981057 0.3993284 0.089625 0.0041152 0.0017337 0.0 19.1889175 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
640 1 1 0.0 0.0 64.48 0.0074372 1.521214 0.3928712 0.3170211 0.0618469 0.004867 0.0015022 0.0 22.2591544 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
768 1 1 0.0 0.0 64.62 0.007111 1.5088038 0.4195951 0.2824929 0.0494498 0.0038686 0.0014357 0.0 24.0129132 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
896 2 2 0.0 0.0 63.81 0.0073402 1.5026297 0.4365147 0.2293411 0.0264773 0.0031067 0.0013238 0.0 26.1968682 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 2 2 0.0 0.0 63.55 0.0078864 1.4848823 0.4751997 0.1844448 0.0211962 0.0036999 0.0013688 0.0 29.6085073 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 2 2 0.0 0.0 63.39 0.0083095 1.4764887 0.4871415 0.1421886 0.0147616 0.0041582 0.0013159 0.0 33.2194655 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 2 2 0.0 0.0 62.12 0.0093827 1.4653815 0.5064649 0.0934009 0.0116422 0.0049788 0.0012702 0.0 35.8873657 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 2 2 0.0 0.0 64.31 0.0085632 1.4503178 0.5278588 0.0880068 0.0081733 0.004167 0.001352 0.0 37.2234947 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1536 2 2 0.0 0.0 59.49 0.0077292 1.4348926 0.5546024 0.008327 0.0079279 0.0085469 0.001366 0.0 42.4690077 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1664 2 2 0.0 0.0 57.72 0.0088215 1.4172183 0.5951673 0.0679681 0.0066187 0.0043134 0.0015877 0.0 47.1236399 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
