128 0 0 0.0 0.0 52.9 0.0998993 1.2189257 0.5537995 -6.0634043 4.1684319 0.407079 0.0079037 0.0 55.3705121 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 52.9 0.0773046 1.20097 0.4623083 -0.1484105 0.7146339 0.0693606 0.0176279 0.0 82.2947132 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 0 0 0.0 0.0 53.4 0.0508726 1.1327641 0.5240782 0.333805 0.4662882 0.0400461 0.0264459 0.0 91.8768952 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
512 0 0 0.0 0.0 54.71 0.0359699 1.0921489 0.5654726 0.5509202 0.399546 0.0232193 0.0164104 0.0 95.204808 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
640 0 0 0.0 0.0 78.83 0.0252467 1.0625464 0.6086171 0.540956 0.3027093 0.0173372 0.0122454 0.0 96.5008684 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
768 0 0 0.0 0.0 83.47 0.0193122 1.0445751 0.6409738 0.4897303 0.203553 0.0121939 0.0087921 0.0 97.0275393 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
896 1 1 0.0 0.0 83.21 0.0160739 1.0243294 0.6934584 0.4414823 0.1566479 0.0096064 0.0064341 0.0 96.9875035 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 1 1 0.0 0.0 105.1 0.0139202 1.0086958 0.7344613 0.4029528 0.1212768 0.0076892 0.0042102 0.0 97.4918627 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 1 1 0.0 0.0 105.05 0.0131819 0.9967229 0.7603489 0.3381898 0.085011 0.0068609 0.0038858 0.0 97.5745634 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 1 1 0.0 0.0 104.53 0.012288 0.9882182 0.7960049 0.2970426 0.0573175 0.0064771 0.0034368 0.0 97.610006 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 1 1 0.0 0.0 104.03 0.0113175 0.9886573 0.8040683 0.2404041 0.0482033 0.0062979 0.0034077 0.0 97.5146196 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1536 1 1 0.0 0.0 104.33 0.0105764 0.9835661 0.8221832 0.2295691 0.0400233 0.0055782 0.0029331 0.0 97.6094834 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1664 1 1 0.0 0.0 104.59 0.0104334 0.9755626 0.8550656 0.1873981 0.0292913 0.0051947 0.0028463 0.0 97.6621412 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
