128 0 0 0.0 0.0 6.14 0.0349157 0.0627495 0.9229738 -0.9369885 0.0869546 0.0637283 0.0056385 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1536 2 2 0.0 0.0 64.45 0.0039938 0.0268558 1.8753178 0.0270327 0.0008712 0.0011254 0.001025 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1664 2 2 0.0 0.0 68.4 0.0038549 0.0248386 1.9887917 0.0237493 0.0006852 0.0010266 0.00071 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1792 2 2 0.0 0.0 72.04 0.0036922 0.0247851 2.151211 0.0192307 0.000516 0.0009769 0.0006388 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1920 2 2 0.0 0.0 75.35 0.0036189 0.0235531 2.2178926 0.0158378 0.000451 0.0009531 0.0006744 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2048 2 2 0.0 0.0 78.31 0.0032468 0.0232831 2.1455214 0.0141313 0.0003453 0.0008938 0.0005916 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2176 3 3 0.0 0.0 80.79 0.0032612 0.0242636 2.2695888 0.0110895 0.0003174 0.0008922 0.0008553 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2304 3 3 0.0 0.0 82.98 0.0031949 0.0241479 2.4188224 0.0083404 0.0002578 0.0008998 0.0007369 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2432 3 3 0.0 0.0 84.99 0.0032315 0.0236288 2.3899982 0.0061621 0.0001965 0.0008234 0.0005813 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2560 3 3 0.0 0.0 86.68 0.0030511 0.0238378 2.3964479 0.0046312 0.000184 0.0008345 0.0005723 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2688 4 4 0.0 0.0 88.33 0.0028427 0.022553 2.4319473 0.0044865 0.0001587 0.0007787 0.0005225 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2816 4 4 0.0 0.0 89.86 0.0028196 0.0217614 2.4972388 0.0029993 0.0001416 0.0007816 0.0005611 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2944 4 4 0.0 0.0 91.28 0.0028434 0.0223308 2.4690025 -0.0023826 0.0022326 0.000948 0.002706 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3072 4 4 0.0 0.0 92.64 0.0028615 0.0234529 2.3943839 0.0015722 0.000263 0.0007854 0.0006189 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3200 5 5 0.0 0.0 94.02 0.0028442 0.0214799 2.4518805 0.0013206 0.0001105 0.0007339 0.0004746 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3328 5 5 0.0 0.0 95.16 0.0026782 0.0210736 2.3686886 -0.0018657 8.37e-05 0.0008679 0.0004472 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3456 5 5 0.0 0.0 96.18 0.002496 0.0212462 2.3652657 0.0008051 8.56e-05 0.0006609 0.0004221 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3584 6 6 0.0 0.0 97.35 0.0026765 0.0219922 2.425196 3.46e-05 8.06e-05 0.0006802 0.0004684 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3712 6 6 0.0 0.0 98.12 0.0025006 0.0209102 2.3830369 -0.0014653 0.0001134 0.0007205 0.000579 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3840 7 7 0.0 0.0 98.53 0.0023975 0.022011 2.2755185 -0.0031046 0.0004803 0.0007413 0.0017236 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3968 7 7 0.0 0.0 98.85 0.0024287 0.0203706 2.4624341 1.29e-05 0.0001 0.0006644 0.0004816 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4096 8 8 0.0 0.0 99.13 0.0026859 0.0206852 2.477869 0.0001551 7.94e-05 0.0006546 0.0003903 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4224 8 8 0.0 0.0 99.34 0.0024033 0.0198368 2.4806318 -0.0029511 0.000782 0.0006973 0.0004038 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4352 8 8 0.0 0.0 99.72 0.0026128 0.0204477 2.5988681 -6.81e-05 0.0001228 0.000642 0.0003604 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4480 8 8 0.0 0.0 99.93 0.0024903 0.0186178 2.7807328 -0.0008913 6.02e-05 0.0006544 0.0003574 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4608 8 8 0.0 0.0 100.37 0.0026858 0.0195046 2.7209968 -0.0008225 5.25e-05 0.0006042 0.0003621 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4736 8 8 0.0 0.0 100.63 0.0022627 0.0202522 2.7456374 -0.0015626 5.18e-05 0.0006736 0.0003363 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4864 8 8 0.0 0.0 101.01 0.0023198 0.0193273 2.6190824 -0.0003658 5.25e-05 0.0005817 0.0003339 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4992 8 8 0.0 0.0 101.19 0.002124 0.0191503 2.5912368 -0.0016486 4.67e-05 0.0006194 0.0003303 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5120 8 8 0.0 0.0 101.0 0.0026552 0.0188717 2.5068148 -0.0010561 5.02e-05 0.000575 0.0003268 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5248 8 8 0.0 0.0 100.47 0.0023352 0.01834 2.4767566 -0.0023554 4.62e-05 0.0006359 0.0003475 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5376 8 8 0.0 0.0 99.88 0.0023 0.0186134 2.5571348 -0.0016099 4.6e-05 0.0005828 0.000344 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5504 8 8 0.0 0.0 99.39 0.0022687 0.0181985 2.5127913 -0.0022091 4.01e-05 0.000603 0.0003092 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5632 8 8 0.0 0.0 99.0 0.0024388 0.0177718 2.5939731 -0.0020558 5.13e-05 0.0006227 0.0003774 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5760 8 8 0.0 0.0 98.56 0.0027029 0.0181705 2.6305013 -0.0021362 4.95e-05 0.0006127 0.0003823 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5888 8 8 0.0 0.0 98.53 0.0023642 0.018016 2.6053731 -0.0030263 4.52e-05 0.0006477 0.0003069 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6016 8 8 0.0 0.0 98.63 0.0022814 0.0177463 2.6034474 -0.0029376 4.43e-05 0.0006522 0.0003339 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6144 8 8 0.0 0.0 98.86 0.0021433 0.0166861 2.5550364 -0.0023397 4.39e-05 0.0006305 0.0003231 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6272 8 8 0.0 0.0 99.34 0.0020835 0.0170191 2.6276932 -0.0019515 4e-05 0.0005575 0.0003156 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6400 8 8 0.0 0.0 99.71 0.0026241 0.0179584 2.6247793 -0.0017983 4.66e-05 0.0005584 0.0003169 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6528 8 8 0.0 0.0 100.01 0.0021659 0.017119 2.8541368 -0.0057712 5.74e-05 0.0008576 0.000333 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6656 8 8 0.0 0.0 100.56 0.0021922 0.0167487 2.9949377 -0.001177 4.51e-05 0.0005435 0.0003097 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6784 8 8 0.0 0.0 100.93 0.0022271 0.015886 2.9683679 -0.0009747 5.23e-05 0.0005514 0.0003034 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6912 8 8 0.0 0.0 100.98 0.0021552 0.01746 2.8235374 -0.0019092 4.7e-05 0.0005842 0.0003169 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7040 8 8 0.0 0.0 100.96 0.0024858 0.0164303 2.7873129 -0.0018315 4.58e-05 0.0005713 0.0003246 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7168 8 8 0.0 0.0 101.03 0.0023189 0.0162363 3.0488229 -0.0022197 4.47e-05 0.000604 0.0003666 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7296 8 8 0.0 0.0 101.42 0.0025006 0.0155744 3.0342254 -0.0019636 4.48e-05 0.0005699 0.0003183 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7424 8 8 0.0 0.0 101.6 0.0025963 0.0157379 2.7364505 -0.0032012 4.31e-05 0.0006478 0.0003733 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7552 8 8 0.0 0.0 101.86 0.0022976 0.0145527 2.7741833 -0.0037363 4.69e-05 0.0006623 0.0003608 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7680 8 8 0.0 0.0 102.23 0.0024195 0.0155325 2.7911046 -0.0023011 4.73e-05 0.0006004 0.0003675 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7808 8 8 0.0 0.0 102.49 0.0023753 0.0163483 3.227729 -0.0027798 4.18e-05 0.0006097 0.0003402 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7936 8 8 0.0 0.0 103.07 0.0024436 0.0161789 3.0008794 -0.0030154 4.4e-05 0.0006295 0.0003552 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8064 8 8 0.0 0.0 103.41 0.0023774 0.015386 3.1209944 -0.0025809 4.44e-05 0.000613 0.0003412 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8192 8 8 0.0 0.0 103.83 0.0026947 0.0172661 3.0324195 -0.0034786 5.07e-05 0.0006762 0.0003605 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8320 8 8 0.0 0.0 104.22 0.0026089 0.0153926 2.940307 -0.0028324 4.79e-05 0.000652 0.0003344 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8448 8 8 0.0 0.0 104.62 0.0025823 0.0143622 2.8490338 -0.0039577 4.58e-05 0.000711 0.0003469 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8576 9 9 0.0 0.0 105.24 0.0029571 0.0146556 2.8796801 -0.00428 5.5e-05 0.0007648 0.0003779 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8704 9 9 0.0 0.0 105.72 0.0026058 0.015384 2.8413385 -0.0038621 5.11e-05 0.0007204 0.0004077 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8832 9 9 0.0 0.0 106.1 0.0025041 0.0145397 2.9260859 -0.0035343 5e-05 0.0007185 0.000433 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8960 9 9 0.0 0.0 106.69 0.0024357 0.0154668 2.8697138 -0.0038917 5.59e-05 0.0007381 0.00032 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9088 10 10 0.0 0.0 107.09 0.0031285 0.0148913 2.7673181 -0.022939 0.0017102 0.0013262 0.0033261 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9216 10 10 0.0 0.0 107.42 0.0027353 0.0142435 2.7906868 -0.0055855 0.0004564 0.0009846 0.0006452 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9344 10 10 0.0 0.0 107.5 0.0025165 0.0148982 2.9198379 -0.012604 0.0015489 0.0006416 0.0003601 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9472 10 10 0.0 0.0 107.8 0.0777109 0.1004882 42.978746 -0.0215409 0.0074947 0.0021532 0.013491 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9600 10 10 0.0 0.0 107.84 0.0187548 0.0268947 53.3008167 -0.158869 0.0213298 0.0103323 0.0129345 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9728 10 10 0.0 0.0 108.22 0.0066951 0.0183994 52.9059246 -0.0211906 0.0032784 0.0027995 0.0026012 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9856 10 10 0.0 0.0 108.34 0.0048105 0.0181158 52.8213273 -0.0061904 0.0039931 0.0018792 0.005645 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9984 11 11 0.0 0.0 108.35 0.0041431 0.016471 51.2177375 0.0119019 0.002057 0.0012259 0.001926 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10112 11 11 0.0 0.0 108.46 0.0031951 0.016539 50.3192253 0.0077237 0.0004928 0.0009271 0.0006224 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10240 11 11 0.0 0.0 108.64 0.0028345 0.0147896 48.5727164 0.0072312 0.0003733 0.000853 0.0005257 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10368 11 11 0.0 0.0 108.9 0.0026911 0.0156775 46.9441736 0.0053772 0.0002289 0.0007369 0.000445 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10496 12 12 0.0 0.0 109.04 0.0026803 0.0139435 45.5542657 0.0042591 0.0001531 0.0007709 0.0004774 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10624 12 12 0.0 0.0 109.1 0.0024494 0.0144776 44.404923 0.0027546 0.0001351 0.0007817 0.0004373 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10752 12 12 0.0 0.0 109.37 0.0024075 0.0149604 42.6285563 0.0033721 0.0001071 0.0006546 0.0004277 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10880 12 12 0.0 0.0 109.15 0.0023751 0.0153669 41.5051572 0.0024687 9.83e-05 0.0006099 0.0003842 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11008 13 13 0.0 0.0 109.23 0.0024032 0.0140602 40.7241502 0.0020212 8.72e-05 0.0005998 0.0003871 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11136 13 13 0.0 0.0 108.95 0.0023575 0.01342 39.2805632 -0.0009527 0.0001121 0.0005895 0.0003912 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11264 13 13 0.0 0.0 108.95 0.0022524 0.0148194 37.8786883 0.0003978 6.75e-05 0.0005519 0.0003522 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11392 13 13 0.0 0.0 108.4 0.0022316 0.0141402 36.379288 -0.0002443 6.02e-05 0.0005733 0.000367 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11520 13 13 0.0 0.0 108.2 0.0021015 0.0135024 35.0002451 -0.0006933 5.58e-05 0.0005631 0.0003652 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11648 13 13 0.0 0.0 107.47 0.0023586 0.0140008 34.3707831 -0.0005601 4.82e-05 0.0005306 0.0003466 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11776 13 13 0.0 0.0 107.05 0.0022311 0.0147885 32.7589995 -0.0014645 4.43e-05 0.0005527 0.0003571 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11904 13 13 0.0 0.0 106.62 0.0020985 0.0142586 31.9452323 -0.0054019 0.0004164 0.0006089 0.0003854 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12032 13 13 0.0 0.0 106.08 0.0026126 0.01443 38.9198247 -0.0108572 0.001359 0.000906 0.0038997 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12160 14 14 0.0 0.0 105.58 0.0021271 0.0134604 37.4186477 -0.0038484 0.0003419 0.0005618 0.0006215 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12288 14 14 0.0 0.0 105.32 0.0021116 0.0137939 36.0231901 -0.0053063 0.0003249 0.0005643 0.0004244 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12416 14 14 0.0 0.0 105.16 0.0021282 0.0135913 33.9730118 -0.0049044 0.0006233 0.0005813 0.000347 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12544 14 14 0.0 0.0 104.68 0.0020769 0.0147118 32.8091159 -0.003611 0.0001053 0.0005814 0.0003393 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12672 15 15 0.0 0.0 104.49 0.0021462 0.0141546 31.5164359 -0.0022769 4.94e-05 0.0005572 0.0003458 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12800 15 15 0.0 0.0 104.09 0.0021031 0.0131425 30.5470226 -0.0031372 0.0001254 0.0005405 0.0003336 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12928 15 15 0.0 0.0 103.77 0.0023874 0.0133912 29.171398 -0.0055935 0.0002015 0.0005744 0.0003779 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
13056 15 15 0.0 0.0 103.22 0.0022272 0.0132263 27.8276966 -0.0102464 0.0003739 0.00078 0.000382 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
13184 16 16 0.0 0.0 102.55 0.002293 0.0134006 26.8112291 -0.0061287 0.0002113 0.000638 0.0003587 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
13312 16 16 0.0 0.0 101.69 0.0022681 0.0126095 26.2631342 -0.0043513 8.6e-05 0.0006309 0.0004237 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
13440 16 16 0.0 0.0 100.92 0.0020784 0.0141724 25.4055752 -0.0049692 9.04e-05 0.0006296 0.0003347 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
13568 16 16 0.0 0.0 100.05 0.0021476 0.0137459 23.8965868 -0.0055424 0.0002551 0.0005428 0.0003558 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
13696 16 16 0.0 0.0 99.61 0.0021255 0.0135343 22.684293 -0.0027378 0.0001429 0.0005534 0.0003357 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
13824 16 16 0.0 0.0 99.31 0.0020896 0.0136062 21.7410521 -0.0035978 0.0001563 0.0005504 0.0003596 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
13952 17 17 0.0 0.0 99.42 0.002108 0.0132069 20.6915271 -0.003066 6.83e-05 0.0005641 0.000374 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
14080 17 17 0.0 0.0 99.62 0.0021351 0.0120502 19.6683256 -0.0048387 0.0001719 0.0005373 0.0003473 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
14208 17 17 0.0 0.0 99.81 0.0022125 0.0131968 18.5114751 -0.0056526 0.000265 0.0005241 0.0003501 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
14336 17 17 0.0 0.0 100.59 0.0022452 0.0130738 17.4451813 -0.0071032 0.0002626 0.0006038 0.0004419 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
14464 17 17 0.0 0.0 100.94 0.0023553 0.0139166 16.8126317 -0.0080027 0.0001931 0.000646 0.0004409 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
14592 18 18 0.0 0.0 101.44 0.0022407 0.0137444 15.4166863 -0.0066559 0.0001039 0.0007033 0.0004036 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
14720 18 18 0.0 0.0 101.93 0.0022146 0.0135456 15.3867636 -0.0110087 0.0003508 0.0007172 0.0003914 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
14848 19 19 0.0 0.0 102.33 0.0022554 0.0125492 14.8579188 -0.0052625 0.0001404 0.0006247 0.0003668 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
14976 19 19 0.0 0.0 102.41 0.0022405 0.0138722 14.4107556 -0.0044035 0.0001025 0.0006262 0.0003342 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
15104 19 19 0.0 0.0 102.47 0.0023104 0.0120271 13.9733822 -0.0038553 0.000173 0.0006124 0.0003864 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
15232 20 20 0.0 0.0 102.41 0.0024345 0.0121135 13.881505 -0.013671 0.0010647 0.0006322 0.0007037 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
15360 20 20 0.0 0.0 102.44 0.0022271 0.0121234 13.6946285 -0.0088134 0.0007581 0.0005873 0.0005141 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
15488 20 20 0.0 0.0 102.46 0.0025467 0.012699 12.554021 -0.0052358 0.0006203 0.0006614 0.0005835 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
15616 21 21 0.0 0.0 102.63 0.0108579 0.0253651 9.1120823 -0.0196158 0.0062622 0.0014463 0.0083397 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
15744 21 21 0.0 0.0 102.88 0.004447 0.014893 8.3023798 -0.0275944 0.0047322 0.0022301 0.013748 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
15872 21 21 0.0 0.0 103.07 0.0027393 0.0130692 7.7864292 -0.0120804 0.0017341 0.0008541 0.0027201 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
16000 21 21 0.0 0.0 103.6 0.0021577 0.0128015 7.4764606 -0.0151554 0.0013906 0.0006721 0.0017412 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
16128 21 21 0.0 0.0 104.01 0.0022322 0.0127839 7.4758421 -0.014371 0.0014794 0.0005963 0.0008166 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
16256 21 21 0.0 0.0 104.12 0.0024669 0.0127344 7.7471412 -0.0188936 0.0019567 0.0007782 0.0028713 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
16384 21 21 0.0 0.0 104.4 0.0020773 0.0126981 7.7617249 -0.0192342 0.0019093 0.0006559 0.0017335 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
