128 0 0 0.0 0.0 32.72 0.0538218 1.2627046 1.3485784 -2.4233031 0.6455866 0.1624803 0.0037001 0.0 76.0627934 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 32.03 0.0386613 1.2414732 2.4214011 -0.170961 0.1142616 0.0347741 0.0077885 0.0 95.6776223 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 0 0 0.0 0.0 34.99 0.0230573 1.1605166 3.9780103 0.0879271 0.0839202 0.0198152 0.0124223 0.0 98.6089548 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
512 1 1 0.0 0.0 40.49 0.0164697 1.1018716 4.8477879 0.209314 0.0627275 0.0100607 0.0071323 0.0 98.9543263 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
640 1 1 0.0 0.0 44.05 0.0157285 1.0551165 5.4366713 0.1959043 0.0508504 0.0086881 0.0056956 0.0 99.0924692 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
768 1 1 0.0 0.0 46.86 0.0165615 1.0143733 5.9314923 0.1833234 0.0442173 0.0084698 0.0056387 0.0 99.3470108 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
896 1 1 0.0 0.0 59.92 0.0164002 0.9965064 7.3236028 0.1541721 0.0405058 0.0087394 0.0054681 0.0 99.503337 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 1 1 0.0 0.0 60.07 0.0155361 0.9693944 8.5514315 0.1356726 0.0300308 0.0087806 0.0050507 0.0 99.5286047 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 2 2 0.0 0.0 60.06 0.0158277 0.9599967 9.4438443 0.1199134 0.024145 0.0078073 0.0045586 0.0 99.6087006 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 2 2 0.0 0.0 60.27 0.0159281 0.9663324 10.6058533 0.0867458 0.0191524 0.0081647 0.0046553 0.0 99.4480808 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 2 2 0.0 0.0 59.97 0.0153395 0.9602617 10.9812912 0.0807633 0.0152465 0.0075876 0.0042286 0.0 99.6945994 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1536 3 3 0.0 0.0 59.6 0.0142007 0.9469732 10.7421363 0.0567163 0.0126147 0.0077755 0.0042193 0.0 99.6375571 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1664 3 3 0.0 0.0 59.47 0.0137222 0.9600867 11.0358746 0.0548092 0.0112701 0.0070365 0.0039656 0.0 99.790635 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1792 3 3 0.0 0.0 59.46 0.0137563 0.9448964 10.9955197 0.0365355 0.0106806 0.0078215 0.0052907 0.0 99.6965567 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1920 3 3 0.0 0.0 62.98 0.014337 0.9266207 11.1110288 0.0424618 0.0102507 0.0070429 0.0049978 0.0 99.5864485 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2048 4 4 0.0 0.0 58.96 0.0131589 0.9180662 11.1829194 0.0347079 0.0087192 0.0069973 0.0044377 0.0 99.532497 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2176 4 4 0.0 0.0 61.49 0.0130352 0.9152227 10.9495832 0.030393 0.0077912 0.0067124 0.0040016 0.0 99.5254278 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2304 4 4 0.0 0.0 60.62 0.0124212 0.9069737 11.5189995 0.0173406 0.0073308 0.007196 0.0053637 0.0 99.7480062 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2432 5 5 0.0 0.0 55.01 0.0126237 0.8993122 11.0064433 0.0190061 0.0074517 0.0068961 0.0048523 0.0 99.684438 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2560 5 5 0.0 0.0 54.31 0.0124942 0.886089 11.1654099 0.0253362 0.0068717 0.0062516 0.0042974 0.0 99.4192193 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2688 5 5 0.0 0.0 53.32 0.0124542 0.8849243 11.5385483 0.0128884 0.0057202 0.0064182 0.0044692 0.0 99.6334958 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2816 6 6 0.0 0.0 54.21 0.0128841 0.8746198 12.0882478 0.0149283 0.0067774 0.0064218 0.005223 0.0 99.4845976 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2944 6 6 0.0 0.0 55.81 0.0131917 0.880961 13.1784274 0.0039001 0.0075392 0.0069323 0.0056674 0.0 99.4443472 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3072 6 6 0.0 0.0 54.86 0.0130871 0.8787747 14.2643901 0.0072044 0.007705 0.0069648 0.0055889 0.0 99.3975944 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3200 7 7 0.0 0.0 56.98 0.0126654 0.8699296 15.0171269 0.0027404 0.0072044 0.0068411 0.0051612 0.0 99.4597997 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3328 8 8 0.0 0.0 56.89 0.0131439 0.8760312 15.6883517 0.0052394 0.0086489 0.0066557 0.0052905 0.0 99.3845348 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3456 8 8 0.0 0.0 56.07 0.0118094 0.8806659 16.2040456 0.0143979 0.0062405 0.0059842 0.003725 0.0 99.4538378 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3584 8 8 0.0 0.0 57.58 0.0113901 0.8665526 16.8665807 0.0121629 0.0063901 0.0059744 0.0035881 0.0 99.3321705 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3712 9 9 0.0 0.0 57.98 0.0115112 0.8712251 17.3134397 0.0105504 0.0060629 0.0059382 0.0040343 0.0 99.5436955 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3840 9 9 0.0 0.0 56.59 0.0110989 0.8833368 18.1187716 0.0091903 0.0054558 0.0060168 0.0044705 0.0 99.6457214 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3968 10 10 0.0 0.0 59.89 0.010495 0.8893492 18.4086903 0.0103791 0.0057008 0.005824 0.0038556 0.0 99.6263484 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4096 10 10 0.0 0.0 58.61 0.0102765 0.8862578 19.2721273 0.0153376 0.0046403 0.0053907 0.0040435 0.0 99.6064167 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4224 10 10 0.0 0.0 57.19 0.0100141 0.8806138 20.1924608 0.00773 0.0038882 0.0053471 0.0034287 0.0 99.4693579 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4352 11 11 0.0 0.0 61.12 0.01004 0.8690758 20.519486 0.0056467 0.0038795 0.0052405 0.0034566 0.0 99.4774906 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4480 11 11 0.0 0.0 57.72 0.009817 0.8654202 20.7486065 0.0087245 0.0030699 0.0051071 0.0035496 0.0 99.5167592 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4608 12 12 0.0 0.0 57.38 0.0100532 0.8443767 20.9745928 0.0005972 0.003365 0.0055676 0.0041301 0.0 99.6758606 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4736 12 12 0.0 0.0 57.25 0.0100664 0.8371761 21.6672451 0.0032163 0.0033406 0.0052136 0.0035235 0.0 99.728767 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4864 13 13 0.0 0.0 56.52 0.0099125 0.8332337 21.5569005 0.0020795 0.0037151 0.0051985 0.0035758 0.0 99.6019378 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4992 13 13 0.0 0.0 56.39 0.0100277 0.8295512 22.235358 -0.0024572 0.0036638 0.0053202 0.0037401 0.0 99.4245658 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5120 14 14 0.0 0.0 55.05 0.0105687 0.8379861 22.6964491 -0.0055225 0.0033384 0.0053538 0.0036047 0.0 99.3471377 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5248 14 14 0.0 0.0 53.59 0.0102968 0.8368362 22.8946953 -0.0069263 0.003139 0.0054377 0.0034123 0.0 99.5456101 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5376 14 14 0.0 0.0 54.65 0.0097958 0.8316933 23.4528213 -0.0062721 0.0032722 0.0053267 0.0038171 0.0 99.5773675 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5504 15 15 0.0 0.0 53.32 0.0101613 0.8361038 23.5674191 -0.0020625 0.0028861 0.0051228 0.0035023 0.0 99.6162163 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5632 15 15 0.0 0.0 56.91 0.0094673 0.8358651 23.854667 -0.0041996 0.0029755 0.0052839 0.0034683 0.0 99.6270824 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5760 15 15 0.0 0.0 58.87 0.0091451 0.8454222 24.1594891 0.0047187 0.0027237 0.0046521 0.003192 0.0 99.6272442 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
5888 15 15 0.0 0.0 59.71 0.0094249 0.8353855 24.1070309 0.0012815 0.0028583 0.0047912 0.0032192 0.0 99.6566506 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6016 16 16 0.0 0.0 58.47 0.0091649 0.8359675 24.5616848 -0.0005712 0.0027304 0.0047428 0.0032158 0.0 99.5735756 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6144 16 16 0.0 0.0 61.39 0.0094533 0.8390163 24.2195427 0.0002468 0.0026674 0.0046915 0.0032398 0.0 99.5628655 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6272 16 16 0.0 0.0 59.52 0.0089139 0.8350213 24.3463867 -0.0079457 0.0025719 0.0050589 0.003139 0.0 99.664739 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6400 16 16 0.0 0.0 59.71 0.0087801 0.8384209 24.6297614 -0.0019798 0.0022223 0.0045923 0.0030679 0.0 99.72878 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6528 16 16 0.0 0.0 60.17 0.0087135 0.8352123 25.1773788 0.0023694 0.0025114 0.004327 0.0030832 0.0 99.8193313 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6656 16 16 0.0 0.0 59.35 0.0098365 0.8353243 25.3676045 -0.0127107 0.0057818 0.0051672 0.0068248 0.0 99.6761117 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6784 16 16 0.0 0.0 57.43 0.0088671 0.826782 25.5056875 -0.0012207 0.0028051 0.0045188 0.0037062 0.0 99.6639772 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
6912 16 16 0.0 0.0 56.33 0.0094171 0.8331589 26.1446387 -0.005939 0.0030617 0.0048138 0.0051552 0.0 99.5888859 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7040 16 16 0.0 0.0 55.77 0.0096088 0.8189458 26.0519495 -0.0112971 0.0053453 0.0050292 0.0071102 0.0 99.6313174 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7168 16 16 0.0 0.0 56.5 0.0086791 0.8257217 25.7175156 -0.0021687 0.0030959 0.0045208 0.0038167 0.0 99.6006413 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7296 16 16 0.0 0.0 54.85 0.009749 0.8283557 26.230978 -0.0148258 0.0062658 0.0057051 0.0090978 0.0 99.4654847 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7424 16 16 0.0 0.0 54.06 0.0109973 0.8236825 27.0153441 -0.0137447 0.0094001 0.0056993 0.0089484 0.0 99.6510934 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7552 17 17 0.0 0.0 52.21 0.010505 0.817614 27.2877253 -0.0074502 0.0080483 0.0055238 0.0088675 0.0 99.6125266 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7680 17 17 0.0 0.0 52.4 0.0106441 0.8246266 27.4192425 -0.0154447 0.0084378 0.0058406 0.0097236 0.0 99.4523823 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7808 17 17 0.0 0.0 52.43 0.010664 0.8248813 27.9110308 -0.0087629 0.0092857 0.0055708 0.0081445 0.0 99.529984 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
7936 17 17 0.0 0.0 54.16 0.0124981 0.8210079 28.1571628 -0.0260333 0.0101341 0.0065439 0.0108056 0.0 99.2868699 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8064 17 17 0.0 0.0 54.93 0.0114265 0.8094086 28.3159854 -0.0222562 0.0112205 0.006266 0.0094383 0.0 99.4984583 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8192 17 17 0.0 0.0 56.45 0.0117875 0.8127658 30.2343264 -0.0149184 0.0109819 0.0064717 0.0092409 0.0 99.3827636 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8320 18 18 0.0 0.0 59.12 0.0123463 0.8052442 31.9501392 -0.0122726 0.011114 0.0067827 0.0081095 0.0 99.3495871 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8448 18 18 0.0 0.0 57.05 0.0126419 0.8096069 32.1896163 -0.0035682 0.009887 0.0068258 0.0084608 0.0 99.4712491 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8576 18 18 0.0 0.0 62.33 0.011481 0.8026311 32.2483021 -0.0038155 0.0096147 0.0065237 0.0068507 0.0 99.406958 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8704 19 19 0.0 0.0 59.15 0.0115708 0.7997211 33.379585 0.0025566 0.0101471 0.0065296 0.0077514 0.0 99.2135368 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8832 19 19 0.0 0.0 61.25 0.0120093 0.8008068 35.364165 -0.0001241 0.0115916 0.0068454 0.0103775 0.0 99.40536 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
8960 19 19 0.0 0.0 61.38 0.0118092 0.7957448 36.558867 0.0047154 0.0131744 0.0061772 0.0070125 0.0 99.494347 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9088 19 19 0.0 0.0 61.98 0.011352 0.7985835 37.5635295 0.0141791 0.0069849 0.0058609 0.0044578 0.0 99.5334594 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9216 19 19 0.0 0.0 62.73 0.0105493 0.8001373 38.5793788 0.0127076 0.0056359 0.0054731 0.0040772 0.0 99.2201687 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9344 19 19 0.0 0.0 62.27 0.0101525 0.8052065 38.9288737 0.011061 0.0054754 0.0053564 0.0038746 0.0 99.4762092 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9472 19 19 0.0 0.0 61.41 0.0102193 0.8008531 39.7295591 0.0100844 0.0050608 0.0054554 0.0036773 0.0 99.2354872 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9600 20 20 0.0 0.0 61.19 0.0104964 0.7956227 39.3789716 0.011243 0.0051202 0.0055738 0.0038293 0.0 99.5551954 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9728 20 20 0.0 0.0 60.11 0.0108285 0.8002377 37.8819062 0.0084224 0.0049951 0.0055278 0.0039216 0.0 99.4978528 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9856 20 20 0.0 0.0 59.63 0.010829 0.8011834 37.8179016 0.00177 0.0050992 0.0058036 0.0037804 0.0 99.2636332 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
9984 20 20 0.0 0.0 58.61 0.0110255 0.8064339 36.8321794 0.0104531 0.0047212 0.0056623 0.0035072 0.0 99.2901925 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10112 21 21 0.0 0.0 56.65 0.0106894 0.8030147 35.4061273 0.0104928 0.0045515 0.0055341 0.0035264 0.0 98.9537399 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10240 21 21 0.0 0.0 57.75 0.0104901 0.8076218 35.1059051 0.01197 0.0040631 0.0054258 0.003077 0.0 99.035531 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10368 21 21 0.0 0.0 55.42 0.0104804 0.8069102 35.040123 0.008568 0.0035191 0.0054193 0.0031709 0.0 99.2036309 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10496 22 22 0.0 0.0 52.6 0.0107771 0.8166691 34.7057815 0.0037992 0.0036399 0.0054381 0.003412 0.0 99.1179009 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10624 22 22 0.0 0.0 52.89 0.0105347 0.8226622 34.7247728 0.0064168 0.0037459 0.0052252 0.0029639 0.0 99.2058 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10752 22 22 0.0 0.0 52.63 0.0108018 0.8372279 34.1775499 0.0036665 0.0041486 0.0053263 0.0054431 0.0 98.7746834 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
10880 22 22 0.0 0.0 53.29 0.010943 0.8423314 33.6443477 -0.0026796 0.0041062 0.0054935 0.0042388 0.0 98.8360135 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11008 22 22 0.0 0.0 54.3 0.0118324 0.8389538 34.9902766 -0.0205552 0.0128604 0.0066931 0.0130813 0.0 98.5481266 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11136 22 22 0.0 0.0 55.06 0.011549 0.8286613 35.3872459 -0.0329506 0.0271901 0.0066915 0.0124769 0.0 98.7638739 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11264 22 22 0.0 0.0 56.03 0.0114228 0.8437972 35.2208403 -0.027338 0.0169618 0.0069065 0.0075845 0.0 98.177541 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11392 22 22 0.0 0.0 56.01 0.0107118 0.8358976 37.6290816 -0.0266267 0.0148832 0.0062104 0.0086946 0.0 98.353626 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11520 22 22 0.0 0.0 57.49 0.0114052 0.8281362 39.618345 -0.0511128 0.032285 0.0068533 0.0111465 0.0 98.4982792 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11648 22 22 0.0 0.0 59.0 0.0125491 0.8268217 41.2927548 -0.0405844 0.0437585 0.0074954 0.0091253 0.0 98.4000089 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11776 22 22 0.0 0.0 57.86 0.013082 0.816181 44.0746337 -0.0225771 0.0440067 0.0074444 0.006789 0.0 98.6461991 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
11904 22 22 0.0 0.0 58.77 0.0134493 0.8173003 45.4731958 -0.0142282 0.0430813 0.0086952 0.0120986 0.0 98.6583842 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12032 22 22 0.0 0.0 58.33 0.0375621 0.8928788 27.3949858 -0.0323065 0.1510269 0.0133073 0.059657 0.0 98.7766401 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
12160 23 23 10.0 0.1 58.57 0.0188541 0.8198186 28.1358553 -0.0435382 0.0885198 0.0124857 0.0253548 0.0 98.797244 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 10.0} 
12288 23 23 10.0 0.1 61.59 0.0148769 0.8092937 27.8292824 -0.0061467 0.202526 0.0107329 0.0357191 0.0 99.086816 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 10.0} 
12416 23 23 10.0 0.1 57.57 0.0151866 0.8091644 27.4651309 0.0175151 0.1116148 0.0090962 0.0273601 0.0 98.9834856 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 10.0} 
12544 23 23 10.0 0.1 56.29 0.0148457 0.7939179 27.5698034 0.0090552 0.0939435 0.0092009 0.0211762 0.0 99.2662402 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 10.0} 
12672 23 23 19.0 0.19 54.51 0.0121452 0.8006464 27.9028058 0.0514014 0.0388072 0.006932 0.0114017 0.0 99.301591 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 19.0} 
12800 24 24 19.0 0.19 54.83 0.0107126 0.8197347 28.4380222 0.0605326 0.0277094 0.0055786 0.0061019 0.0 99.1012437 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 19.0} 
12928 24 24 19.0 0.19 53.12 0.0092962 0.8314265 29.2034178 0.0541186 0.0109379 0.0051226 0.0041601 0.0 99.2310312 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 19.0} 
13056 24 24 19.0 0.19 52.58 0.0088589 0.8278541 29.818019 0.0446268 0.0084595 0.0047795 0.0036479 0.0 99.1750013 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 19.0} 
13184 24 24 19.0 0.19 54.47 0.0083324 0.8149334 30.4363796 0.0432984 0.0071077 0.004688 0.0033982 0.0 99.3762279 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 19.0} 
13312 24 24 19.0 0.19 57.57 0.0081606 0.8059487 30.9171678 0.0299503 0.0055328 0.0044482 0.0034787 0.0 99.35762 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 19.0} 
13440 24 24 19.0 0.19 58.38 0.0078216 0.823663 31.2752238 0.0298874 0.0047261 0.0041113 0.0033067 0.0 98.553848 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 19.0} 
13568 24 24 19.0 0.19 58.27 0.0076129 0.8192451 31.7348041 0.0110922 0.0044019 0.0041843 0.0032876 0.0 99.219538 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 19.0} 
13696 24 24 19.0 0.19 58.56 0.0085766 0.8092438 30.6670766 -0.0152351 0.0131354 0.0056141 0.0181095 0.0 98.9205902 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 19.0} 
13824 24 24 19.0 0.19 59.13 0.0085156 0.8098596 30.6536272 0.0126946 0.0072623 0.0043027 0.0064803 0.0 98.8485599 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 19.0} 
13952 24 24 19.0 0.19 60.69 0.0075317 0.8088967 31.5085484 0.0074158 0.0071923 0.0039981 0.0036166 0.0 98.8359927 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 19.0} 
14080 24 24 19.0 0.19 60.56 0.0073788 0.8018143 32.2158477 -0.0014588 0.0081447 0.003947 0.0035196 0.0 98.6830501 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 19.0} 
14208 24 24 19.0 0.19 59.77 0.0078464 0.8047641 33.6317852 -0.0056561 0.0094232 0.0039651 0.0051091 0.0 98.7990519 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 19.0} 
14336 24 24 19.0 0.19 61.75 0.0078939 0.8135095 32.9542545 1.5e-06 0.00583 0.0040565 0.0063443 0.0 98.5277785 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 19.0} 
14464 24 24 19.0 0.19 61.69 0.0069899 0.8209526 32.989905 -0.0153595 0.0047632 0.0036332 0.0031472 0.0 98.4310955 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 19.0} 
14592 24 24 19.0 0.19 61.82 0.0067863 0.827042 34.0679524 -0.0134932 0.0039325 0.0034884 0.0030618 0.0 98.6945754 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 19.0} 
14720 24 24 19.0 0.19 61.28 0.0069925 0.8265327 35.3272436 -0.023048 0.0117891 0.0037858 0.0046739 0.0 98.2538162 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 19.0} 
14848 24 24 19.0 0.19 62.12 0.0079082 0.8492515 34.3970658 -0.031039 0.0166097 0.005077 0.0144526 0.0 98.0183181 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 19.0} 
14976 24 24 19.0 0.19 60.34 0.0076054 0.8283682 34.698003 -0.0163721 0.0109469 0.0043309 0.005886 0.0 98.6472712 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 19.0} 
15104 24 24 19.0 0.19 58.66 0.0084234 0.8216964 33.6291107 -0.0265095 0.0141509 0.0050664 0.0125961 0.0 98.5688038 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 19.0} 
15232 24 24 19.0 0.19 60.08 0.0093257 0.8247821 34.1521927 -0.0418418 0.0176708 0.0054199 0.0118769 0.0 98.8777799 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 19.0} 
15360 24 24 19.0 0.19 57.82 0.0108592 0.8168759 35.3077881 -0.0400793 0.0220537 0.0067046 0.0156135 0.0 98.9675151 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 19.0} 
15488 24 24 19.0 0.19 58.2 0.0105399 0.8192124 36.7074646 0.0057959 0.0180543 0.0059909 0.0108678 0.0 98.5401363 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 19.0} 
15616 24 24 19.0 0.19 59.09 0.0085092 0.8257264 38.1543259 -0.0080835 0.011303 0.0047006 0.0062743 0.0 98.4170043 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 19.0} 
15744 24 24 19.0 0.19 57.38 0.0080995 0.8425969 39.4374385 -0.0063013 0.0061258 0.0043329 0.0075561 0.0 98.010172 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 19.0} 
