128 0 0 0.0 0.0 31.78 0.0425479 0.0621616 0.8891549 -2.0656633 0.4388448 0.13944 0.011867 0.0 89.455298 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 31.83 0.0258764 0.0447208 1.0304419 -0.1354698 0.1014456 0.0313879 0.0102756 0.0 98.2185524 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 0 0 0.0 0.0 32.48 0.0182168 0.0355575 1.1241097 0.18723 0.0865079 0.0131022 0.0050719 0.0 99.0855943 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
512 0 0 0.0 0.0 32.64 0.0137132 0.0308948 1.2710685 0.196815 0.053191 0.0090128 0.0035908 0.0 99.0720797 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
640 0 0 0.0 0.0 33.01 0.0107997 0.027877 1.3782592 0.1929944 0.039688 0.0066491 0.0028233 0.0 99.0414622 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
768 1 1 0.0 0.0 33.8 0.0090553 0.0260332 1.4450458 0.166927 0.0270737 0.0054367 0.0027004 0.0 99.3278971 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
896 1 1 0.0 0.0 43.21 0.0077963 0.0256425 1.4795572 0.153309 0.0210994 0.0045431 0.0021907 0.0 98.9734426 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 1 1 0.0 0.0 45.34 0.0071067 0.0247944 1.5289691 0.1229333 0.0142326 0.003822 0.0019326 0.0 98.9888488 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 1 1 0.0 0.0 44.95 0.0061336 0.0245916 1.5420454 0.1067489 0.0105858 0.00364 0.0017671 0.0 99.0915207 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 1 1 0.0 0.0 44.09 0.005605 0.0227422 1.5876378 0.0903195 0.0080105 0.0031704 0.0015162 0.0 99.2254709 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 2 2 0.0 0.0 50.1 0.0050228 0.0251464 1.5669009 0.0781133 0.0062027 0.0028208 0.0015433 0.0 98.8535112 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1536 2 2 0.0 0.0 55.52 0.0045225 0.0235618 1.5503359 0.0691693 0.004469 0.0025367 0.0012847 0.0 99.1505224 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1664 2 2 0.0 0.0 54.3 0.0047948 0.0236801 1.5464801 0.0562643 0.0034424 0.002405 0.0012756 0.0 99.1100555 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1792 2 2 0.0 0.0 53.96 0.0045846 0.0237899 1.5276838 0.0438795 0.0032176 0.002591 0.0016915 0.0 99.0290174 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1920 2 2 0.0 0.0 54.57 0.0043024 0.0244907 1.5939209 0.0373376 0.0023978 0.0023221 0.0013222 0.0 98.8041303 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2048 2 2 0.0 0.0 54.29 0.0044268 0.0221495 1.7000035 0.0329509 0.0019135 0.002387 0.001507 0.0 99.1163772 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2176 2 2 0.0 0.0 54.89 0.0044091 0.0249298 1.7967541 0.0221283 0.0016019 0.0026421 0.001635 0.0 98.8638809 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2304 2 2 0.0 0.0 55.0 0.0043518 0.0235888 1.7679825 0.0216688 0.0013797 0.0022896 0.0014774 0.0 99.0565297 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2432 2 2 0.0 0.0 55.8 0.0042531 0.0239923 1.7590625 0.0183531 0.0012717 0.0022053 0.0016986 0.0 98.8341583 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2560 2 2 0.0 0.0 58.55 0.0040651 0.0234248 1.8703446 0.012174 0.0017955 0.0023305 0.0024442 0.0 98.956339 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2688 2 2 0.0 0.0 58.38 0.0041016 0.0220081 1.8840615 0.0103747 0.0011272 0.0022299 0.0016797 0.0 99.2336459 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2816 3 3 0.0 0.0 61.61 0.0039274 0.0223674 2.0080972 0.0088372 0.000869 0.0020306 0.0012833 0.0 99.0039594 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2944 3 3 0.0 0.0 62.28 0.0038799 0.0222838 2.0783819 0.0067668 0.0006615 0.0019449 0.0011479 0.0 99.0075408 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3072 3 3 0.0 0.0 60.24 0.0036975 0.0230065 2.1579246 0.0014087 0.0007196 0.002269 0.0011549 0.0 98.9639883 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3200 4 4 0.0 0.0 57.69 0.0040376 0.0222703 2.1480268 0.004192 0.0006172 0.0020054 0.0011656 0.0 98.980244 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
