128 0 0 0.0 0.0 5.21 0.0072157 -13.5338604 22.6106323 0.9241511 0.0034757  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 9.89 0.0035467 -11.9102172 17.4114953 0.9431566 0.1125629  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 0 0 0.0 0.0 14.13 0.0022172 -5.4172699 23.4063373 0.6467381 0.2642821  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
512 0 0 0.0 0.0 19.18 0.0015297 -1.9016247 23.2354401 0.4692255 0.2784293  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
640 1 1 0.0 0.0 24.44 0.0012414 -0.308309 22.4175748 0.3809391 0.2662366  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
768 1 1 0.0 0.0 29.42 0.0011257 0.2407413 20.6498186 0.3298889 0.2442746  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
896 1 1 0.0 0.0 33.82 0.0009797 1.0914658 18.3715126 0.2850164 0.2265241  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 1 1 0.0 0.0 37.81 0.0008149 1.5081619 15.4596661 0.2397136 0.2029581  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 1 1 0.0 0.0 41.26 0.0007293 1.3985187 15.2626209 0.217975 0.1956427  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 1 1 0.0 0.0 44.46 0.0006805 1.2281401 12.1006647 0.199693 0.1727785  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 1 1 0.0 0.0 46.92 0.0006387 1.2785764 11.7156304 0.1892966 0.1689994  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1536 1 1 0.0 0.0 49.07 0.0005682 1.4708903 10.0776607 0.166487 0.150115  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1664 1 1 0.0 0.0 51.09 0.0004999 1.4619834 8.8683068 0.1459677 0.1401748  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1792 2 2 0.0 0.0 53.0 0.0004661 1.4144471 7.304841 0.1357421 0.1239924  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1920 2 2 0.0 0.0 55.11 0.0004616 1.4542342 7.0511872 0.1334277 0.1168383  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2048 2 2 0.0 0.0 57.21 0.000411 1.3643993 5.7052871 0.1222804 0.1030472  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2176 3 3 0.0 0.0 59.35 0.0004033 1.2859719 4.7322405 0.1171987 0.1001637  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2304 3 3 0.0 0.0 61.31 0.0003726 1.0305924 4.3132918 0.1111609 0.0911696  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2432 3 3 0.0 0.0 62.82 0.000344 1.156517 3.5938091 0.1004355 0.0787521  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2560 4 4 0.0 0.0 64.07 0.0003409 0.9129418 3.2526999 0.1020269 0.0813759  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2688 4 4 0.0 0.0 65.38 0.0003349 0.7125987 2.5823828 0.0970937 0.0810546  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2816 4 4 0.0 0.0 66.81 0.000314 0.7462689 2.4014529 0.0914723 0.0767314  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
2944 4 4 0.0 0.0 68.21 0.0002806 0.696103 1.6961919 0.0799886 0.0667794  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3072 4 4 0.0 0.0 69.99 0.0002857 0.4844795 1.4748816 0.0832831 0.0682289  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3200 5 5 0.0 0.0 71.62 0.0002826 0.3822113 1.4270107 0.0847167 0.0715537  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3328 5 5 0.0 0.0 73.44 0.0002753 0.3603797 1.1875015 0.0787653 0.0653127  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3456 5 5 0.0 0.0 75.5 0.0002618 0.3340578 1.2345266 0.0772088 0.0651715  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3584 6 6 0.0 0.0 77.14 0.0002493 0.3057239 1.0226314 0.0730936 0.0647934  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3712 6 6 0.0 0.0 78.85 0.0002497 0.2667401 1.083958 0.0746274 0.0665249  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3840 6 6 0.0 0.0 80.07 0.0002475 0.2510087 1.0695648 0.0723642 0.0611006  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
3968 7 7 0.0 0.0 80.97 0.0002384 0.2053494 1.0746771 0.0707885 0.059053  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4096 7 7 0.0 0.0 81.29 0.0002254 0.1826878 0.8258889 0.067121 0.0554202  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
4224 7 7 0.0 0.0 81.2 0.0002314 0.1358579 1.0052245 0.068363 0.0574724  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
