128 0 0 0.0 0.0 10.15 0.0790572 0.1278517 2.0866399 -9.6459126 11.2809691 0.6443062 0.0145569 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
256 0 0 0.0 0.0 19.26 0.0290125 0.0901445 1.1482781 0.0330058 1.8796153 0.0939399 0.0151763 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
384 0 0 0.0 0.0 27.83 0.0177995 0.0721996 1.0678905 1.0677488 1.1954425 0.027794 0.0103873 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
512 1 1 0.0 0.0 35.98 0.0133566 0.0643098 1.1219826 1.0590386 0.8357363 0.0164923 0.0069549 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
640 1 1 0.0 0.0 43.2 0.0104464 0.0587359 1.1383947 0.9626119 0.5522984 0.0118994 0.0054123 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
768 1 1 0.0 0.0 49.5 0.0090144 0.0566666 1.1843198 0.8066734 0.3549926 0.0103048 0.0046321 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
896 1 1 0.0 0.0 55.35 0.0074544 0.0532639 1.2007097 0.6737993 0.2649843 0.0085873 0.0038804 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1024 2 2 0.0 0.0 60.36 0.0065425 0.0518105 1.2336445 0.598612 0.1942051 0.0070143 0.0035982 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1152 2 2 0.0 0.0 65.04 0.0056849 0.0482864 1.2508685 0.5266298 0.144756 0.0062005 0.0031023 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1280 2 2 0.0 0.0 69.25 0.005295 0.0477416 1.2862706 0.4348973 0.1036781 0.0056042 0.0027157 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1408 2 2 0.0 0.0 73.29 0.0049444 0.0452203 1.32117 0.3680641 0.0736282 0.0056539 0.0027111 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1536 2 2 0.0 0.0 76.96 0.0042535 0.0445057 1.2511704 0.3154204 0.0577982 0.0047181 0.0023589 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1664 2 2 0.0 0.0 80.11 0.004356 0.0448111 1.3366141 0.252123 0.0383298 0.0041715 0.0021924 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1792 2 2 0.0 0.0 82.79 0.0042398 0.0445167 1.3335425 0.1951531 0.0252103 0.0043564 0.0024054 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
1920 2 2 0.0 0.0 85.49 0.0041544 0.0438982 1.3874572 0.1690214 0.0201742 0.0042118 0.0027299 0.0 0.0 0.0  {'room_id': 0, 'explored_rooms': 1, 'raw_score': 0.0} 
